accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20240328|A|Agilent Technologies Inc.|A|NYSE|3953999|3580343||1728363|2.29||10.44|373656|2024-03-28
20240328|AA|Alcoa Corporation|A|NYSE|14365673|13178700||6133982|2.34||9.01|1186973|2024-03-28
20240328|AAA|Alternative Access First Prior|E|ARCA|13622|17153||8381|1.63||-20.59|-3531|2024-03-28
20240328|AAAU|Goldman Sachs Physical Gold ET|H|BZX|100417|57213||2607724|1.00||75.51|43204|2024-03-28
20240328|AABB|Asia Broadband Inc Common Stoc|S|OTC|820|1863||10048776|1.00||-55.98|-1043|2024-03-28
20240328|AABVF|Aberdeen International Inc Ord|S|OTC|4001|5001||222|18.02||-20.00|-1000|2024-03-28
20240328|AACAF|AAC Technologies Holdings Inc|S|OTC|429515|632515||12|999.99||-32.09|-203000|2024-03-28
20240328|AACAY|AAC Technologies Holdings Inc|S|OTC|23016|23016||17448|1.32||0.00|0|2024-03-28
20240328|AACG|ATA Creativity Global American|R|NNM|26717|31181||44876|1.00||-14.32|-4464|2024-03-28
20240328|AACI|Armada Acquisition Corp. I Com|R|NNM|2035|467||14356|1.00||335.76|1568|2024-03-28
20240328|AACIU|Armada Acquisition Corp. I Uni|R|NNM|862|0||894|1.00||100.00|862|2024-03-28
20240328|AACIW|Armada Acquisition Corp. I War|R|NNM|39021|688||13196|2.96||5571.66|38333|2024-03-28
20240328|AACT|Ares Acquisition Corporation I|A|NYSE|28839|25058||56062|1.00||15.09|3781|2024-03-28
20240328|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|67|67||53872|1.00||0.00|0|2024-03-28
20240328|AACTU|Ares Acquisition Corporation I|A|NYSE|6|6||0|999.99||0.00|0|2024-03-28
20240328|AACTWS|Ares Acquisition Corporation I|A|NYSE|4936|7366||6341|1.00||-32.99|-2430|2024-03-28
20240328|AADI|Aadi Bioscience, Inc. Common S|R|SC|943066|1128596||244041|3.86||-16.44|-185530|2024-03-28
20240328|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|7322|4435||48100|1.00||65.10|2887|2024-03-28
20240328|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|8420|41837||521309|1.00||-79.87|-33417|2024-03-28
20240328|AAGH|America Great Health Common St|S|OTC|4|4||4081290|1.00||0.00|0|2024-03-28
20240328|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|131221|206311||1804551|1.00||-36.40|-75090|2024-03-28
20240328|AAGR|African Agriculture Holdings I|R|NNM|628629|815716||123758|5.08||-22.94|-187087|2024-03-28
20240328|AAGRW|African Agriculture Holdings I|R|NNM|136|236||11748|1.00||-42.37|-100|2024-03-28
20240328|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|97|97||0|999.99||0.00|0|2024-03-28
20240328|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|6463|2463||0|999.99||162.40|4000|2024-03-28
20240328|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|8917203|5650071||84924|105.00||57.82|3267132|2024-03-28
20240328|AAIRF|AMERICAN AIRES INC COM NEW (Ca|S|OTC|24715|11428||20207|1.22||116.27|13287|2024-03-28
20240328|AAL|American Airlines Group Inc. C|R|NNM|40560830|45562853||24429700|1.66||-10.98|-5002023|2024-03-28
20240328|AALBF|Aalberts Industries NV Ordinar|S|OTC|308353|297256||207|999.99||3.73|11097|2024-03-28
20240328|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2024-03-28
20240328|AAMC|Altisource Asset Mgmt Corp|B|AMEX|24401|14818||10543|2.31||64.67|9583|2024-03-28
20240328|AAME|Atlantic American Corporation|R|NNM|13624|16693||9192|1.48||-18.38|-3069|2024-03-28
20240328|AAN|The Aaron's Company, Inc.|A|NYSE|433944|532998||269930|1.61||-18.58|-99054|2024-03-28
20240328|AANNF|Aroundtown SA Ordinary Shares|S|OTC|11717391|11286457||1276|999.99||3.82|430934|2024-03-28
20240328|AAOI|Applied Optoelectronics, Inc.|R|NNM|9106132|8856656||1675746|5.43||2.82|249476|2024-03-28
20240328|AAON|AAON, Inc. Common Stock|R|NNM|2422121|2640775||302580|8.00||-8.28|-218654|2024-03-28
20240328|AAP|ADVANCE AUTO PARTS INC|A|NYSE|4360339|5187473||2036658|2.14||-15.94|-827134|2024-03-28
20240328|AAPB|GraniteShares ETF Trust Granit|R|NNM|4724|27449||254804|1.00||-82.79|-22725|2024-03-28
20240328|AAPD|Direxion Shares ETF Trust Dire|R|NNM|3082|16911||197357|1.00||-81.78|-13829|2024-03-28
20240328|AAPL|Apple Inc. Common Stock|R|NNM|108782648|110863064||65336234|1.66||-1.88|-2080416|2024-03-28
20240328|AAPU|Direxion Shares ETF Trust Dire|R|NNM|11670|55281||407568|1.00||-78.89|-43611|2024-03-28
20240328|AAPX|T-Rex 2X Long Apple Daily Targ|H|BZX|6561|5313||40284|1.00||23.49|1248|2024-03-28
20240328|AAPY|Kurv Yield Premium Strategy Ap|H|BZX|2083|182||2216|1.00||1044.51|1901|2024-03-28
20240328|AARTY|AIRTEL AFRICA PLC American Dep|S|OTC|300|200||87|3.45||50.00|100|2024-03-28
20240328|AASP|Global Acquisitions Corporatio|S|OTC|109|109||196|1.00||0.00|0|2024-03-28
20240328|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|91456|62696||85788|1.07||45.87|28760|2024-03-28
20240328|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|860767|995662||294164|2.93||-13.55|-134895|2024-03-28
20240328|AATC|Autoscope Technologies Corpora|S|OTC|379|340||43703|1.00||11.47|39|2024-03-28
20240328|AATGF|ATI AIRTEST TECHNOLOGIES INC C|S|OTC|330|330||889|1.00||0.00|0|2024-03-28
20240328|AATRL|AMG CAP TR II CONV TR 5.15% PF|S|OTC|80|80||11295|1.00||0.00|0|2024-03-28
20240328|AAU|Almaden Minerals Ltd.|B|AMEX|351085|345278||228270|1.54||1.68|5807|2024-03-28
20240328|AAUCF|ALLIED GOLD CORP COM (Canada)|S|OTC|47000|92904||289|162.63||-49.41|-45904|2024-03-28
20240328|AAUGF|AERO ENERGY LTD CDA COM (Canad|S|OTC|2558|0||69892|1.00||100.00|2558|2024-03-28
20240328|AAUKF|Anglo American plc Ordinary Sh|S|OTC|353482|567156||3703|95.46||-37.67|-213674|2024-03-28
20240328|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|21039|24204||37409|1.00||-13.08|-3165|2024-03-28
20240328|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|2620646|2736213||165746|15.81||-4.22|-115567|2024-03-28
20240328|AAWH|ASCEND WELLNESS HOLDINGS INC C|S|OTC|69786|106620||474693|1.00||-34.55|-36834|2024-03-28
20240328|AAXJ|iShares MSCI All Country Asia|R|NNM|463569|517688||541701|1.00||-10.45|-54119|2024-03-28
20240328|AB|AllianceBernstein Holding, L.P|A|NYSE|1030577|1039970||283117|3.64||-0.90|-9393|2024-03-28
20240328|ABAKF|ABRDN ASIA-PAC INCOME FD VCC O|S|OTC|2|2||24|1.00||0.00|0|2024-03-28
20240328|ABANF|Automatic Bank Services Ltd Or|S|OTC|2000|0||9778|1.00||100.00|2000|2024-03-28
20240328|ABAT|American Battery Technology Co|R|SC|4582417|4299049||769562|5.95||6.59|283368|2024-03-28
20240328|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|161|161||24|6.71||0.00|0|2024-03-28
20240328|ABBNY|ABB LTD American Depositary Re|S|OTC|138464|156096||383081|1.00||-11.30|-17632|2024-03-28
20240328|ABBRF|ABRASILVER RESOURCE CORP Ordin|S|OTC|176760|71512||1287458|1.00||147.18|105248|2024-03-28
20240328|ABBV|ABBVIE INC.|A|NYSE|13120924|14691308||5844495|2.25||-10.69|-1570384|2024-03-28
20240328|ABCAF|Athabasca Minerals Inc Common|S|OTC|1|1||0|999.99||0.00|0|2024-03-28
20240328|ABCB|Ameris Bancorp Common Stock|R|NNM|1327767|1462828||371411|3.57||-9.23|-135061|2024-03-28
20240328|ABCCF|Abc Arbitrage Sa Ordinary Shar|S|OTC|845|845||71|11.90||0.00|0|2024-03-28
20240328|ABCFF|Abacus Mining & Exploration Co|S|OTC|1761|13563||17871|1.00||-87.02|-11802|2024-03-28
20240328|ABCGF|ABACUS GROUP FULLY PAID ORD/UN|S|OTC|68477|47775||0|999.99||43.33|20702|2024-03-28
20240328|ABCL|AbCellera Biologics Inc. Commo|R|NNM|23590860|23039087||936902|25.18||2.39|551773|2024-03-28
20240328|ABCP|AmBase Corporation Common Stoc|S|OTC|12047|11000||331911|1.00||9.52|1047|2024-03-28
20240328|ABCS|EA Series Trust Alpha Blue Cap|R|NNM|1631|444||2517|1.00||267.34|1187|2024-03-28
20240328|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|16278|16278||0|999.99||0.00|0|2024-03-28
20240328|ABEO|Abeona Therapeutics Inc. Commo|R|SC|1994258|1703738||422047|4.73||17.05|290520|2024-03-28
20240328|ABEQ|Absolute Select Value ETF|E|ARCA|17709|14515||3208|5.52||22.00|3194|2024-03-28
20240328|ABEV|AMBEV S.A.|A|NYSE|4062908|4393863||12077013|1.00||-7.53|-330955|2024-03-28
20240328|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2024-03-28
20240328|ABG|Asbury Automotive Group, Inc.|A|NYSE|2029007|1986704||144960|14.00||2.13|42303|2024-03-28
20240328|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|13637|13637||0|999.99||0.00|0|2024-03-28
20240328|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|236|239||0|999.99||-1.26|-3|2024-03-28
20240328|ABHBY|Alfen Beheer B.V. ADR (Netherl|S|OTC|10|10||0|999.99||0.00|0|2024-03-28
20240328|ABIO|ARCA biopharma, Inc. Common St|R|SC|195728|183582||27678|7.07||6.62|12146|2024-03-28
20240328|ABIT|ATHENA BITCOIN GLOBAL Common S|S|OTC|2371|16940||346056|1.00||-86.00|-14569|2024-03-28
20240328|ABL|Abacus Life, Inc. Class A Comm|R|SC|360004|346917||21217|16.97||3.77|13087|2024-03-28
20240328|ABLAF|Abalance Corp Shs Common Share|S|OTC|34300|34700||0|999.99||-1.15|-400|2024-03-28
20240328|ABLGF|Alten Boulogne-Billancourt Shs|S|OTC|4773|5448||0|999.99||-12.39|-675|2024-03-28
20240328|ABLLL|Abacus Life, Inc. 9.875% Fixed|R|NNM|1471|1374||6851|1.00||7.06|97|2024-03-28
20240328|ABLLW|Abacus Life, Inc. Warrant|R|SC|4201|6401||19272|1.00||-34.37|-2200|2024-03-28
20240328|ABLV|Able View Global Inc. Class B|R|SC|32385|30553||87929|1.00||6.00|1832|2024-03-28
20240328|ABLVW|Able View Global Inc. Warrant|R|SC|30454|50043||35628|1.00||-39.14|-19589|2024-03-28
20240328|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|4823263|3898924||7005|688.55||23.71|924339|2024-03-28
20240328|ABM|ABM Industries, Inc.|A|NYSE|2466074|2928575||714418|3.45||-15.79|-462501|2024-03-28
20240328|ABMC|American Bio Medica Corp. Comm|S|OTC|190|190||2681|1.00||0.00|0|2024-03-28
20240328|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|5115182|5068560||0|999.99||0.92|46622|2024-03-28
20240328|ABNAF|Aben Minerals Ltd. Ordinary Sh|S|OTC|1742|7408||4222|1.00||-76.48|-5666|2024-03-28
20240328|ABNB|Airbnb, Inc. Class A Common St|R|NNM|17995228|19641157||3792081|4.75||-8.38|-1645929|2024-03-28
20240328|ABOS|Acumen Pharmaceuticals, Inc. C|R|NNM|1239322|1018503||478327|2.59||21.68|220819|2024-03-28
20240328|ABR|Arbor Realty Trust, Inc.|A|NYSE|72915947|68945473||2919179|24.98||5.76|3970474|2024-03-28
20240328|ABRPRD|Arbor Realty Trust, Inc. 6.375|A|NYSE|4701|1911||30835|1.00||146.00|2790|2024-03-28
20240328|ABRPRE|Arbor Realty Trust, Inc. 6.25%|A|NYSE|17530|10029||7651|2.29||74.79|7501|2024-03-28
20240328|ABRPRF|Arbor Realty Trust, Inc. 6.25%|A|NYSE|6997|7794||50839|1.00||-10.23|-797|2024-03-28
20240328|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|8005|62900||17956|1.00||-87.27|-54895|2024-03-28
20240328|ABSI|Absci Corporation Common Stock|R|NNM|10483953|10676263||1268910|8.26||-1.80|-192310|2024-03-28
20240328|ABSSF|AIRBOSS OF AMER CORP COM NEW (|S|OTC|110811|116545||6374|17.38||-4.92|-5734|2024-03-28
20240328|ABT|Abbott Laboratories|A|NYSE|14481157|15715789||7991421|1.81||-7.86|-1234632|2024-03-28
20240328|ABTS|Abits Group Inc Ordinary Share|R|SC|284547|266247||1044995|1.00||6.87|18300|2024-03-28
20240328|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|15|0||8|1.88||100.00|15|2024-03-28
20240328|ABUS|Arbutus Biopharma Corporation|R|NNM|4546180|4129200||516306|8.81||10.10|416980|2024-03-28
20240328|ABVC|ABVC BioPharma, Inc. Common St|R|SC|1316502|105845||3346299|1.00||1143.80|1210657|2024-03-28
20240328|ABVX|Abivax SA American Depositary|R|NNM|161487|143022||83004|1.95||12.91|18465|2024-03-28
20240328|ABXXF|ABAXX TECHNOLOGIES INC Common|S|OTC|50267|40228||51215|1.00||24.96|10039|2024-03-28
20240328|ABZPF|Aboitiz Power Corp. Ordinary S|S|OTC|400|400||0|999.99||0.00|0|2024-03-28
20240328|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|1000|0||0|999.99||100.00|1000|2024-03-28
20240328|AC|Associated Capital Group, Inc.|A|NYSE|9281|9924||10534|1.00||-6.48|-643|2024-03-28
20240328|ACA|Arcosa, Inc. Common Stock|A|NYSE|485690|569921||156198|3.11||-14.78|-84231|2024-03-28
20240328|ACAB|Atlantic Coastal Acquisition C|R|NNM|112|152||200|1.00||-26.32|-40|2024-03-28
20240328|ACABU|Atlantic Coastal Acquisition C|R|NNM|3|3||0|999.99||0.00|0|2024-03-28
20240328|ACABW|Atlantic Coastal Acquisition C|R|NNM|579|579||7759|1.00||0.00|0|2024-03-28
20240328|ACAC|Acri Capital Acquisition Corpo|R|SC|950|1070||10497|1.00||-11.21|-120|2024-03-28
20240328|ACACU|Acri Capital Acquisition Corpo|R|SC|47|47||0|999.99||0.00|0|2024-03-28
20240328|ACACW|Acri Capital Acquisition Corpo|R|SC|5203|5403||79|65.86||-3.70|-200|2024-03-28
20240328|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|11197462|10630243||1712888|6.54||5.34|567219|2024-03-28
20240328|ACAN|Americann, Inc. Common Stock|S|OTC|330|330||8256|1.00||0.00|0|2024-03-28
20240328|ACAZF|Acadian Timber Corporation Ord|S|OTC|15634|11290||6531|2.39||38.48|4344|2024-03-28
20240328|ACB|Aurora Cannabis Inc. Common Sh|R|SC|5076514|3822269||7321284|1.00||32.81|1254245|2024-03-28
20240328|ACBA|Ace Global Business Acquisitio|R|SC|3832|4224||12432|1.00||-9.28|-392|2024-03-28
20240328|ACBAU|Ace Global Business Acquisitio|R|SC|107|107||0|999.99||0.00|0|2024-03-28
20240328|ACBAW|Ace Global Business Acquisitio|R|SC|15590|16203||7317|2.13||-3.78|-613|2024-03-28
20240328|ACCD|Accolade, Inc. Common Stock|R|NNM|3207424|2782764||484321|6.62||15.26|424660|2024-03-28
20240328|ACCEF|ACCRETE INC COM STK (Japan)|S|OTC|1000|1400||0|999.99||-28.57|-400|2024-03-28
20240328|ACCO|Acco Brands Corporation|A|NYSE|1530006|2119342||874433|1.75||-27.81|-589336|2024-03-28
20240328|ACCR|Access-Power & Co, Inc. Common|S|OTC|10809|10809||64490|1.00||0.00|0|2024-03-28
20240328|ACCYY|Accor S A American Depositary|S|OTC|1937|2627||25163|1.00||-26.27|-690|2024-03-28
20240328|ACDC|ProFrac Holding Corp. Class A|R|NNM|5659587|6096405||1056592|5.36||-7.17|-436818|2024-03-28
20240328|ACDSF|Ascendas Real Estate Investmen|S|OTC|2809896|3156334||244142|11.51||-10.98|-346438|2024-03-28
20240328|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|2914568|4086213||162652|17.92||-28.67|-1171645|2024-03-28
