accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20241213|ABRPRD|Arbor Realty Trust, Inc. 6.375|A|NYSE|16822|11577||18147|1.00||45.31|5245|2024-12-13
20241213|ABRPRE|Arbor Realty Trust, Inc. 6.25%|A|NYSE|2857|2848||19369|1.00||0.32|9|2024-12-13
20241213|ABRPRF|Arbor Realty Trust, Inc. 6.25%|A|NYSE|22536|19156||23733|1.00||17.64|3380|2024-12-13
20241213|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|464|464||190|2.44||0.00|0|2024-12-13
20241213|ABSI|Absci Corporation Common Stock|R|NNM|14017462|12580819||3013001|4.65||11.42|1436643|2024-12-13
20241213|ABSKF|ABACUS STORAGE KING FULLY PAID|S|OTC|1|1||1140|1.00||0.00|0|2024-12-13
20241213|ABSSF|AIRBOSS OF AMER CORP COM NEW (|S|OTC|284393|154132||731|389.05||84.51|130261|2024-12-13
20241213|ABT|Abbott Laboratories|A|NYSE|12100780|13568339||4426568|2.73||-10.82|-1467559|2024-12-13
20241213|ABTI|Alterola Biotech, Inc. Common|S|OTC|190|190||5196|1.00||0.00|0|2024-12-13
20241213|ABTS|Abits Group Inc Ordinary Share|R|SC|288286|307186||110542|2.61||-6.15|-18900|2024-12-13
20241213|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|1038|1038||0|999.99||0.00|0|2024-12-13
20241213|ABUS|Arbutus Biopharma Corporation|R|NNM|5972229|5821160||694170|8.60||2.60|151069|2024-12-13
20241213|ABVC|ABVC BioPharma, Inc. Common St|R|SC|627984|252971||638358|1.00||148.24|375013|2024-12-13
20241213|ABVE|Above Food Ingredients Inc. Co|R|NNM|173997|357451||139374|1.25||-51.32|-183454|2024-12-13
20241213|ABVEW|Above Food Ingredients Inc. Wa|R|NNM|24431|69238||41119|1.00||-64.71|-44807|2024-12-13
20241213|ABVX|Abivax SA American Depositary|R|NNM|577227|484883||118802|4.86||19.04|92344|2024-12-13
20241213|ABXXF|ABAXX TECHNOLOGIES INC Common|S|OTC|49074|48311||49284|1.00||1.58|763|2024-12-13
20241213|ABZPF|Aboitiz Power Corp. Ordinary S|S|OTC|1000|1000||800|1.25||0.00|0|2024-12-13
20241213|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|344|344||0|999.99||0.00|0|2024-12-13
20241213|AC|Associated Capital Group, Inc.|A|NYSE|7187|8147||5027|1.43||-11.78|-960|2024-12-13
20241213|ACA|Arcosa, Inc. Common Stock|A|NYSE|994262|737985||235461|4.22||34.73|256277|2024-12-13
20241213|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|9358245|9906399||1805677|5.18||-5.53|-548154|2024-12-13
20241213|ACAN|Americann, Inc. Common Stock|S|OTC|1666|0||117975|1.00||100.00|1666|2024-12-13
20241213|ACAZF|ACADIAN TIMBER CORP COM (Canad|S|OTC|9746|15388||3347|2.91||-36.66|-5642|2024-12-13
20241213|ACB|Aurora Cannabis Inc. Common Sh|R|SC|4273402|4403182||654584|6.53||-2.95|-129780|2024-12-13
20241213|ACCD|Accolade, Inc. Common Stock|R|NNM|3106106|3144162||952294|3.26||-1.21|-38056|2024-12-13
20241213|ACCO|Acco Brands Corporation|A|NYSE|2301889|1591971||736094|3.13||44.59|709918|2024-12-13
20241213|ACCYY|Accor S A American Depositary|S|OTC|42758|12314||216121|1.00||247.23|30444|2024-12-13
20241213|ACDBF|AC/DC BATTERY METALS INC COM (|S|OTC|5186|11907||4489|1.16||-56.45|-6721|2024-12-13
20241213|ACDC|ProFrac Holding Corp. Class A|R|NNM|5185354|5182372||453150|11.44||0.06|2982|2024-12-13
20241213|ACDSF|Ascendas Real Estate Investmen|S|OTC|5394795|4994995||54529|98.93||8.00|399800|2024-12-13
20241213|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|6017573|6635903||326850|18.41||-9.32|-618330|2024-12-13
20241213|ACDXF|AMERICAN COPPER DEV CORP Commo|S|OTC|40347|40397||4810|8.39||-0.12|-50|2024-12-13
20241213|ACEJF|ACEA S.P.A. SHS (Italy)|S|OTC|394007|340587||0|999.99||15.68|53420|2024-12-13
20241213|ACEL|Accel Entertainment, Inc.|A|NYSE|907928|827110||394715|2.30||9.77|80818|2024-12-13
20241213|ACES|ALPS Clean Energy ETF|E|ARCA|98175|17508||131515|1.00||460.74|80667|2024-12-13
20241213|ACET|Adicet Bio, Inc. Common Stock|R|NNM|3353074|2992076||610706|5.49||12.07|360998|2024-12-13
20241213|ACEYY|Acer, Inc. (New) Sponsored Glo|S|OTC|1|1||0|999.99||0.00|0|2024-12-13
20241213|ACFN|ACORN ENERGY INC Common Stock|S|OTC|2|251||11784|1.00||-99.20|-249|2024-12-13
20241213|ACGBF|Agricultural Bank of China Ord|S|OTC|29572372|16326374||24020|999.99||81.13|13245998|2024-12-13
20241213|ACGBY|Agricultural Bank of China Uns|S|OTC|19511|24898||35949|1.00||-21.64|-5387|2024-12-13
20241213|ACGL|Arch Capital Group Ltd. Common|R|NNM|5386930|5038936||1630351|3.30||6.91|347994|2024-12-13
20241213|ACGLN|Arch Capital Group Ltd. Deposi|R|NNM|4256|51128||36209|1.00||-91.68|-46872|2024-12-13
20241213|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|22562|1961||29522|1.00||1050.54|20601|2024-12-13
20241213|ACGR|American Century Large Cap Gro|E|ARCA|197|134||1819|1.00||47.01|63|2024-12-13
20241213|ACGX|Alliance Creative Group, Inc.|S|OTC|7405|7405||61010|1.00||0.00|0|2024-12-13
20241213|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|79900|218925||135|591.85||-63.50|-139025|2024-12-13
20241213|ACHC|Acadia Healthcare Company, Inc|R|NNM|6849726|6805860||1373298|4.99||0.64|43866|2024-12-13
20241213|ACHL|Achilles Therapeutics plc Amer|R|SC|90323|136659||100745|1.00||-33.91|-46336|2024-12-13
20241213|ACHR|Archer Aviation Inc.|A|NYSE|73584626|71435388||52687921|1.40||3.01|2149238|2024-12-13
20241213|ACHRWS|Archer Aviation Inc. Redeemabl|A|NYSE|41230|9337||341775|1.00||341.58|31893|2024-12-13
20241213|ACHV|Achieve Life Sciences, Inc. Co|R|SC|2931427|2858594||120037|24.42||2.55|72833|2024-12-13
20241213|ACI|Albertsons Companies, Inc.|A|NYSE|10765393|13901632||8371238|1.29||-22.56|-3136239|2024-12-13
20241213|ACIC|American Coastal Insurance Cor|R|SC|806260|853993||198553|4.06||-5.59|-47733|2024-12-13
20241213|ACIO|Aptus Collared Investment Oppo|H|BZX|210795|72203||165028|1.28||191.95|138592|2024-12-13
20241213|ACIRF|AIMS APAC REIT REIT|S|OTC|35800|45101||0|999.99||-20.62|-9301|2024-12-13
20241213|ACIU|AC Immune SA Common Stock|R|NNM|986128|1023112||147745|6.67||-3.61|-36984|2024-12-13
20241213|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|2276147|2395853||691709|3.29||-5.00|-119706|2024-12-13
20241213|ACIXF|ACARIX AB SHARE AK (Sweden)|S|OTC|46800|50000||243690|1.00||-6.40|-3200|2024-12-13
20241213|ACJJF|Acom Co Ltd Ordinary Shares (J|S|OTC|222552|230817||0|999.99||-3.58|-8265|2024-12-13
20241213|ACKDF|Auckland International Airport|S|OTC|472632|1496646||7763|60.88||-68.42|-1024014|2024-12-13
20241213|ACKRF|American Creek Resources Ltd N|S|OTC|1901305|1222229||136440|13.94||55.56|679076|2024-12-13
20241213|ACLC|American Century Large Cap Equ|E|ARCA|10|0||10795|1.00||100.00|10|2024-12-13
20241213|ACLEW|ALTERNUS CLEAN ENERGY INC WT E|S|OTC|2060|2060||0|999.99||0.00|0|2024-12-13
20241213|ACLIF|ACCELLERON INDS AG NAMEN AKT (|S|OTC|29600|34986||25|999.99||-15.39|-5386|2024-12-13
20241213|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|473926|438732||11534|41.09||8.02|35194|2024-12-13
20241213|ACLLY|ACCELLERON INDS LTD ADR - Unsp|S|OTC|6065|6265||2722|2.23||-3.19|-200|2024-12-13
20241213|ACLO|TCW AAA CLO ETF|A|NYSE|874|8046||16837|1.00||-89.14|-7172|2024-12-13
20241213|ACLS|Axcelis Technologies, Inc. Com|R|NNM|4394865|4373279||474806|9.26||0.49|21586|2024-12-13
20241213|ACLX|Arcellx, Inc. Common Stock|R|NNM|5452275|5226452||517612|10.53||4.32|225823|2024-12-13
20241213|ACM|Aecom|A|NYSE|1878275|1974843||702715|2.67||-4.89|-96568|2024-12-13
20241213|ACMB|Agro Capital Management Corp C|S|OTC|10423|423||7440|1.40||2364.07|10000|2024-12-13
20241213|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|919|619||0|999.99||48.47|300|2024-12-13
20241213|ACMR|ACM Research, Inc. Class A Com|R|NNM|4308094|3920001||2459738|1.75||9.90|388093|2024-12-13
20241213|ACN|Accenture PLC|A|NYSE|5897613|6347710||2124583|2.78||-7.09|-450097|2024-12-13
20241213|ACNB|ACNB Corporation Common Stock|R|SC|226784|229092||14456|15.69||-1.01|-2308|2024-12-13
20241213|ACNDF|Ascendas India Trust Units (Si|S|OTC|376002|616302||93841|4.01||-38.99|-240300|2024-12-13
20241213|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|356|101||55|6.47||252.48|255|2024-12-13
20241213|ACNT|Ascent Industries Co. Common S|R|NNM|34119|11887||47832|1.00||187.03|22232|2024-12-13
20241213|ACOG|Alpha Cognition Inc. Common St|R|SC|9207|8297||110585|1.00||10.97|910|2024-12-13
20241213|ACOLF|ADASTRIA CO LTD SHS (Japan)|S|OTC|122669|75669||0|999.99||62.11|47000|2024-12-13
20241213|ACON|Aclarion, Inc. Common Stock|R|SC|1234764|396417||1602790|1.00||211.48|838347|2024-12-13
20241213|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|73982|81396||6111|12.11||-9.11|-7414|2024-12-13
20241213|ACOPY|The A2 Milk Co Ltd Unsponsored|S|OTC|3853|421||2578|1.49||815.20|3432|2024-12-13
20241213|ACP|abrdn Income Credit Strategies|A|NYSE|48714|243436||1335769|1.00||-79.99|-194722|2024-12-13
20241213|ACPIF|AC ENERGY CORP Common Stock|S|OTC|5052|5052||0|999.99||0.00|0|2024-12-13
20241213|ACPPRA|abrdn Income Credit Strategies|A|NYSE|3783|3836||1466|2.58||-1.38|-53|2024-12-13
20241213|ACR|ACRES Commercial Realty Corp.|A|NYSE|13706|18371||12838|1.07||-25.39|-4665|2024-12-13
20241213|ACRE|Ares Commercial Real Estate Co|A|NYSE|1703731|1488379||344240|4.95||14.47|215352|2024-12-13
20241213|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|306751|404256||844|363.45||-24.12|-97505|2024-12-13
20241213|ACRPRC|ACRES Commercial Realty Corp.|A|NYSE|6936|8867||6180|1.12||-21.78|-1931|2024-12-13
20241213|ACRPRD|ACRES Commercial Realty Corp.|A|NYSE|7558|5722||2728|2.77||32.09|1836|2024-12-13
20241213|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|3162546|2480701||854836|3.70||27.49|681845|2024-12-13
20241213|ACRV|Acrivon Therapeutics, Inc. Com|R|NNM|1105728|1113711||64652|17.10||-0.72|-7983|2024-12-13
20241213|ACRXF|ACERINOX SA REG SHS (Spain)|S|OTC|2190|2120||0|999.99||3.30|70|2024-12-13
20241213|ACSAF|Acs Actividades de Construccio|S|OTC|5636|20619||14|402.57||-72.67|-14983|2024-12-13
20241213|ACSAY|ACS Actividades De Construccio|S|OTC|5744|1597||5623|1.02||259.67|4147|2024-12-13
20241213|ACSI|American Customer Satisfaction|H|BZX|6|3||339|1.00||100.00|3|2024-12-13
20241213|ACSKF|ARCLANDS CORP SHS (Japan)|S|OTC|85887|76783||0|999.99||11.86|9104|2024-12-13
20241213|ACSYF|Accsys Technologies plc Ordina|S|OTC|7400|7400||0|999.99||0.00|0|2024-12-13
20241213|ACT|Enact Holdings, Inc. Common St|R|NNM|1670971|1456229||305909|5.46||14.75|214742|2024-12-13
20241213|ACTG|Acacia Research Corporation (A|R|NNM|1351915|1298886||259542|5.21||4.08|53029|2024-12-13
20241213|ACTU|Actuate Therapeutics, Inc. Com|R|NNM|60806|37527||55725|1.09||62.03|23279|2024-12-13
20241213|ACTV|LeaderShares Activist Leaders|E|ARCA|834|272||11491|1.00||206.62|562|2024-12-13
20241213|ACU|Acme United Corporation|B|AMEX|51198|52205||8499|6.02||-1.93|-1007|2024-12-13
20241213|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|6325|6325||662|9.55||0.00|0|2024-12-13
20241213|ACUT|Accustem Sciences Inc Common S|S|OTC|4647|9055||15714|1.00||-48.68|-4408|2024-12-13
20241213|ACV|Virtus Diversified Income & Co|A|NYSE|10238|6479||29223|1.00||58.02|3759|2024-12-13
20241213|ACVA|ACV Auctions Inc. Class A Comm|R|NNM|8492182|8059879||1130508|7.51||5.36|432303|2024-12-13
20241213|ACVF|American Conservative Values E|E|ARCA|32732|31531||8774|3.73||3.81|1201|2024-12-13
20241213|ACWEF|SSGA SPDR ETFS EUROPE I PLC AC|S|OTC|217|854||0|999.99||-74.59|-637|2024-12-13
20241213|ACWI|iShares MSCI ACWI ETF|R|NNM|8639279|8233137||2344334|3.69||4.93|406142|2024-12-13
20241213|ACWV|iShares MSCI Global Min Vol Fa|H|BZX|11599|25840||162698|1.00||-55.11|-14241|2024-12-13
20241213|ACWX|iShares MSCI ACWI ex US ETF|R|NNM|2065179|2712484||1111031|1.86||-23.86|-647305|2024-12-13
20241213|ACXIF|Acciona Sa Ordinary Shares|S|OTC|97115|110473||20|999.99||-12.09|-13358|2024-12-13
20241213|ACXP|Acurx Pharmaceuticals, Inc. Co|R|SC|502085|463850||315978|1.59||8.24|38235|2024-12-13
20241213|ADAG|Adagene Inc. American Deposita|R|NNM|65276|34664||157654|1.00||88.31|30612|2024-12-13
20241213|ADAP|Adaptimmune Therapeutics plc A|R|NNM|5064481|6722267||2315237|2.19||-24.66|-1657786|2024-12-13
20241213|ADBE|Adobe Inc. Common Stock|R|NNM|6839335|5895669||5425489|1.26||16.01|943666|2024-12-13
20241213|ADBRF|ALDEBARAN RES INC Ordinary Sha|S|OTC|1643|7884||56238|1.00||-79.16|-6241|2024-12-13
