accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20220729|A|Agilent Technologies Inc.|A|NYSE|3011237|3217536||1432997|2.10||-6.41|-206299|2022-07-29
20220729|AA|Alcoa Corporation|A|NYSE|7558219|9341309||6806295|1.11||-19.09|-1783090|2022-07-29
20220729|AAA|AAF First Priority CLO Bond ET|E|ARCA|1181|1179||10068|1.00||0.17|2|2022-07-29
20220729|AAALF|Aareal Bank AG AKT|S|OTC|1304|2579||0|999.99||-49.44|-1275|2022-07-29
20220729|AAAU|Goldman Sachs Physical Gold ET|H|BZX|148536|282528||937140|1.00||-47.43|-133992|2022-07-29
20220729|AABB|Asia Broadband Inc Common Stoc|S|OTC|8501854|9144237||23965562|1.00||-7.03|-642383|2022-07-29
20220729|AABVF|Aberdeen International Inc Ord|S|OTC|551|501||60|9.18||9.98|50|2022-07-29
20220729|AAC|Ares Acquisition Corporation|A|NYSE|919877|531387||890708|1.03||73.11|388490|2022-07-29
20220729|AACAF|AAC Technologies Holdings Inc|S|OTC|3736284|3040604||3342|999.99||22.88|695680|2022-07-29
20220729|AACAY|AAC Technologies Holdings Inc|S|OTC|7876|68085||264543|1.00||-88.43|-60209|2022-07-29
20220729|AACG|ATA Creativity Global American|R|NNM|13536|5173||19979|1.00||161.67|8363|2022-07-29
20220729|AACI|Armada Acquisition Corp. I Com|R|NNM|2575|3777||4558|1.00||-31.82|-1202|2022-07-29
20220729|AACIU|Armada Acquisition Corp. I Uni|R|NNM|1443|1295||794|1.82||11.43|148|2022-07-29
20220729|AACIW|Armada Acquisition Corp. I War|R|NNM|37216|32716||8142|4.57||13.75|4500|2022-07-29
20220729|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|22527|1034||37996|1.00||2078.63|21493|2022-07-29
20220729|AACWS|Ares Acquisition Corporation R|A|NYSE|1811|2243||48608|1.00||-19.26|-432|2022-07-29
20220729|AADI|Aadi Bioscience, Inc. Common S|R|SC|695815|726729||117230|5.94||-4.25|-30914|2022-07-29
20220729|AADR|AdvisorShares Dorsey Wright AD|R|NNM|419|509||1424|1.00||-17.68|-90|2022-07-29
20220729|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|11840|100||38961|1.00||11740.00|11740|2022-07-29
20220729|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|18115|75371||180308|1.00||-75.97|-57256|2022-07-29
20220729|AAGH|America Great Health Common St|S|OTC|1115|5995||2367955|1.00||-81.40|-4880|2022-07-29
20220729|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|1624|49418||547006|1.00||-96.71|-47794|2022-07-29
20220729|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|719|874||148|4.86||-17.73|-155|2022-07-29
20220729|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|16709|21696||0|999.99||-22.99|-4987|2022-07-29
20220729|AAIC|Arlington Asset Investment Cor|A|NYSE|204632|210608||62306|3.28||-2.84|-5976|2022-07-29
20220729|AAICPRB|Arlington Asset Investment Cor|A|NYSE|535|2089||703|1.00||-74.39|-1554|2022-07-29
20220729|AAICPRC|Arlington Asset Investment Cor|A|NYSE|106|454||4955|1.00||-76.65|-348|2022-07-29
20220729|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|3352120|2260640||50266|66.69||48.28|1091480|2022-07-29
20220729|AAIN|Arlington Asset Investment Cor|A|NYSE|115|128||1670|1.00||-10.16|-13|2022-07-29
20220729|AAIRF|American Aires Inc. Common Sha|S|OTC|13674|13862||1050|13.02||-1.36|-188|2022-07-29
20220729|AAL|American Airlines Group Inc. C|R|NNM|80568807|77025213||35473161|2.27||4.60|3543594|2022-07-29
20220729|AALBF|Aalberts Industries NV Ordinar|S|OTC|12888|3940||27|477.33||227.11|8948|2022-07-29
20220729|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2022-07-29
20220729|AAMC|Altisource Asset Mgmt Corp|B|AMEX|8423|4081||23681|1.00||106.40|4342|2022-07-29
20220729|AAME|Atlantic American Corporation|R|NNM|62121|63176||5681|10.93||-1.67|-1055|2022-07-29
20220729|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|9776|11||36070|1.00||88772.73|9765|2022-07-29
20220729|AAMPRA|Apollo Asset Management, Inc.|A|NYSE|28315|26435||19113|1.48||7.11|1880|2022-07-29
20220729|AAMPRB|Apollo Asset Management, Inc.|A|NYSE|20158|20268||13765|1.46||-0.54|-110|2022-07-29
20220729|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|132|3400||7141|1.00||-96.12|-3268|2022-07-29
20220729|AAN|The Aaron's Company, Inc.|A|NYSE|2218647|2346671||562354|3.95||-5.46|-128024|2022-07-29
20220729|AANNF|Aroundtown SA Ordinary Shares|S|OTC|4723794|3723067||733|999.99||26.88|1000727|2022-07-29
20220729|AAOI|Applied Optoelectronics, Inc.|R|NNM|4147747|4183849||165529|25.06||-0.86|-36102|2022-07-29
20220729|AAON|AAON, Inc. Common Stock|R|NNM|1033322|1014702||112229|9.21||1.84|18620|2022-07-29
20220729|AAP|ADVANCE AUTO PARTS INC|A|NYSE|4158094|4221928||671338|6.19||-1.51|-63834|2022-07-29
20220729|AAPL|Apple Inc. Common Stock|R|NNM|107535584|104993162||73127045|1.47||2.42|2542422|2022-07-29
20220729|AAPT|All American Pet Company, Inc.|S|OTC|506|5530||4152660|1.00||-90.85|-5024|2022-07-29
20220729|AAQC|Accelerate Acquisition Corp.|A|NYSE|669976|65902||30154|22.22||916.62|604074|2022-07-29
20220729|AAQCU|Accelerate Acquisition Corp. U|A|NYSE|2966|2629||2078|1.43||12.82|337|2022-07-29
20220729|AAQCWS|Accelerate Acquisition Corp. W|A|NYSE|23925|23346||2545|9.40||2.48|579|2022-07-29
20220729|AASP|Global Acquisitions Corporatio|S|OTC|50|50||3580|1.00||0.00|0|2022-07-29
20220729|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|518691|686044||7592|68.32||-24.39|-167353|2022-07-29
20220729|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|915050|1000271||227164|4.03||-8.52|-85221|2022-07-29
20220729|AATC|Autoscope Technologies Corpora|R|SC|1543|2495||14449|1.00||-38.16|-952|2022-07-29
20220729|AATGF|ATI Airtest Technologies Inc O|S|OTC|342|0||1570|1.00||100.00|342|2022-07-29
20220729|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|105|80||11781|1.00||31.25|25|2022-07-29
20220729|AATV|Adaptive Ad Systems, Inc. NEW|S|OTC|2000|2000||0|999.99||0.00|0|2022-07-29
20220729|AAU|Almaden Minerals Ltd.|B|AMEX|218768|395935||270363|1.00||-44.75|-177167|2022-07-29
20220729|AAUGF|ANGOLD RES LTD COM (Canada)|S|OTC|119949|10000||53020|2.26||1099.49|109949|2022-07-29
20220729|AAUKF|Anglo American plc Ordinary Sh|S|OTC|204459|266832||3383|60.44||-23.38|-62373|2022-07-29
20220729|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|1330593|1284648||70888|18.77||3.58|45945|2022-07-29
20220729|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|500|100||80|6.25||400.00|400|2022-07-29
20220729|AAWH|ASCEND WELLNESS HOLDINGS INC C|S|OTC|34489|43456||175069|1.00||-20.63|-8967|2022-07-29
20220729|AAWW|Atlas Air Worldwide Holdings N|R|NNM|3479880|3365290||484124|7.19||3.41|114590|2022-07-29
20220729|AAXJ|iShares MSCI All Country Asia|R|NNM|1789579|1884050||1057391|1.69||-5.01|-94471|2022-07-29
20220729|AB|AllianceBernstein Holding, L.P|A|NYSE|731842|1064725||276761|2.64||-31.26|-332883|2022-07-29
20220729|ABAKF|ABRDN ASIA-PAC INCOME FD VCC O|S|OTC|9065|9065||0|999.99||0.00|0|2022-07-29
20220729|ABANF|Automatic Bank Services Ltd Or|S|OTC|847|11169||437|1.94||-92.42|-10322|2022-07-29
20220729|ABB|ABB Ltd.|A|NYSE|1885834|1846408||1792887|1.05||2.14|39426|2022-07-29
20220729|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|65|65||6|10.83||0.00|0|2022-07-29
20220729|ABBRF|ABRASILVER RESOURCE CORP Ordin|S|OTC|311519|342419||1016095|1.00||-9.02|-30900|2022-07-29
20220729|ABBV|ABBVIE INC.|A|NYSE|13851007|14029156||6322863|2.19||-1.27|-178149|2022-07-29
20220729|ABC|AmerisourceBergen Corp.|A|NYSE|4018023|4041050||683200|5.88||-0.57|-23027|2022-07-29
20220729|ABCAF|Athabasca Minerals Inc Common|S|OTC|403|1178||4220|1.00||-65.79|-775|2022-07-29
20220729|ABCB|Ameris Bancorp Common Stock|R|NNM|2127730|1937094||341094|6.24||9.84|190636|2022-07-29
20220729|ABCE|ABCO Energy, Inc Common Stock|S|OTC|10000|2839||1923488|1.00||252.24|7161|2022-07-29
20220729|ABCFF|Abacus Mining & Exploration Co|S|OTC|8499|16706||6830|1.24||-49.13|-8207|2022-07-29
20220729|ABCL|AbCellera Biologics Inc. Commo|R|NNM|19142606|19230071||1419139|13.49||-0.45|-87465|2022-07-29
20220729|ABCM|Abcam plc American Depositary|R|NNM|881242|861546||278766|3.16||2.29|19696|2022-07-29
20220729|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|11000||48|229.17||0.00|0|2022-07-29
20220729|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|4173|29820||111|37.59||-86.01|-25647|2022-07-29
20220729|ABDBY|ALM BRAND A/S ADR (Denmark)|S|OTC|4|4||2|2.00||0.00|0|2022-07-29
20220729|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|5650|5650||0|999.99||0.00|0|2022-07-29
20220729|ABEO|Abeona Therapeutics Inc. Commo|R|SC|210079|213123||80456|2.61||-1.43|-3044|2022-07-29
20220729|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|6381|50536||128324|1.00||-87.37|-44155|2022-07-29
20220729|ABEQ|Absolute Select Value ETF|E|ARCA|8158|21261||13833|1.00||-61.63|-13103|2022-07-29
20220729|ABEV|AMBEV S.A.|A|NYSE|30855388|31730865||35582827|1.00||-2.76|-875477|2022-07-29
20220729|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2022-07-29
20220729|ABG|Asbury Automotive Group, Inc.|A|NYSE|1892778|1732720||184873|10.24||9.24|160058|2022-07-29
20220729|ABGI|ABG Acquisition Corp. I Class|R|SC|11300|36031||26482|1.00||-68.64|-24731|2022-07-29
20220729|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|13637|13637||0|999.99||0.00|0|2022-07-29
20220729|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|434|1934||4000|1.00||-77.56|-1500|2022-07-29
20220729|ABILF|Ability Inc.  Ordinary Shares|S|OTC|2467|2467||0|999.99||0.00|0|2022-07-29
