accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20240913|AAGC|All American Gold Corp. Common|S|OTC|700623|0||12005923|1.00||100.00|700623|2024-09-13
20240913|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|68513|5489||621479|1.00||1148.19|63024|2024-09-13
20240913|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|434031|129213||883690|1.00||235.90|304818|2024-09-13
20240913|AAGR|African Agriculture Holdings I|R|NNM|100471|131721||108246|1.00||-23.72|-31250|2024-09-13
20240913|AAGRW|African Agriculture Holdings I|R|NNM|33|36||1612|1.00||-8.33|-3|2024-09-13
20240913|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|607|607||0|999.99||0.00|0|2024-09-13
20240913|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|563|63||0|999.99||793.65|500|2024-09-13
20240913|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|888768|3514593||492580|1.80||-74.71|-2625825|2024-09-13
20240913|AAIRF|AMERICAN AIRES INC COM NEW (Ca|S|OTC|81004|60962||335871|1.00||32.88|20042|2024-09-13
20240913|AAL|American Airlines Group Inc. C|R|NNM|95522005|97032916||33277941|2.87||-1.56|-1510911|2024-09-13
20240913|AALBF|Aalberts Industries NV Ordinar|S|OTC|249751|245113||322|775.62||1.89|4638|2024-09-13
20240913|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2024-09-13
20240913|AAMC|Altisource Asset Mgmt Corp|B|AMEX|68523|24786||249488|1.00||176.46|43737|2024-09-13
20240913|AAME|Atlantic American Corporation|R|NNM|42465|41389||4141|10.25||2.60|1076|2024-09-13
20240913|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|1107|1107||9622|1.00||0.00|0|2024-09-13
20240913|AAMU|AA Mission Acquisition Corp. U|A|NYSE|18731|6831||462368|1.00||174.21|11900|2024-09-13
20240913|AAN|The Aaron's Company, Inc.|A|NYSE|3968776|3502186||1331330|2.98||13.32|466590|2024-09-13
20240913|AANNF|Aroundtown SA Ordinary Shares|S|OTC|11133159|11224716||1422|999.99||-0.82|-91557|2024-09-13
20240913|AAOI|Applied Optoelectronics, Inc.|R|NNM|11411982|11139156||3136280|3.64||2.45|272826|2024-09-13
20240913|AAON|AAON, Inc. Common Stock|R|NNM|3457102|3547960||282978|12.22||-2.56|-90858|2024-09-13
20240913|AAP|ADVANCE AUTO PARTS INC|A|NYSE|9562124|9433650||3006381|3.18||1.36|128474|2024-09-13
20240913|AAPB|GraniteShares ETF Trust Granit|R|NNM|28627|106309||133606|1.00||-73.07|-77682|2024-09-13
20240913|AAPD|Direxion Shares ETF Trust Dire|R|NNM|123870|103849||444728|1.00||19.28|20021|2024-09-13
20240913|AAPJ|AAP, Inc. Common Stock|S|OTC|1502001|922508||400835178|1.00||62.82|579493|2024-09-13
20240913|AAPL|Apple Inc. Common Stock|R|NNM|130539888|135042504||45742038|2.85||-3.33|-4502616|2024-09-13
20240913|AAPR|Innovator Equity Defined Prote|H|BZX|7043|9653||2610|2.70||-27.04|-2610|2024-09-13
20240913|AAPU|Direxion Shares ETF Trust Dire|R|NNM|326000|398169||637183|1.00||-18.13|-72169|2024-09-13
20240913|AAPX|T-Rex 2X Long Apple Daily Targ|H|BZX|144|7653||22163|1.00||-98.12|-7509|2024-09-13
20240913|AAPY|Kurv Yield Premium Strategy Ap|H|BZX|3090|1954||1381|2.24||58.14|1136|2024-09-13
20240913|AARTY|AIRTEL AFRICA PLC American Dep|S|OTC|77|77||0|999.99||0.00|0|2024-09-13
20240913|AASP|Global Acquisitions Corporatio|S|OTC|81|109||3838|1.00||-25.69|-28|2024-09-13
20240913|AASZF|ATLANTIC SAPPHIRE Common Share|S|OTC|19257|48060||18414|1.05||-59.93|-28803|2024-09-13
20240913|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|1094333|1062886||224520|4.87||2.96|31447|2024-09-13
20240913|AATC|Autoscope Technologies Corpora|S|OTC|422|134||8230|1.00||214.93|288|2024-09-13
20240913|AATRL|AMG CAP TR II CONV TR 5.15% PF|S|OTC|1380|0||641|2.15||100.00|1380|2024-09-13
20240913|AATV|Adaptive Ad Systems, Inc. NEW|S|OTC|4075|0||2578|1.58||100.00|4075|2024-09-13
20240913|AAUAF|ALMADEN MINERALS LTD COM (Cana|S|OTC|259256|260058||60335|4.30||-0.31|-802|2024-09-13
20240913|AAUCF|ALLIED GOLD CORP COM (Canada)|S|OTC|316068|229400||74052|4.27||37.78|86668|2024-09-13
20240913|AAUKF|Anglo American plc Ordinary Sh|S|OTC|460382|427621||5327|86.42||7.66|32761|2024-09-13
20240913|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|1339|549||36161|1.00||143.90|790|2024-09-13
20240913|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|2563722|2451220||31518|81.34||4.59|112502|2024-09-13
20240913|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|19489|31133||44|442.93||-37.40|-11644|2024-09-13
20240913|AAWH|ASCEND WELLNESS HOLDINGS INC C|S|OTC|44740|59706||144420|1.00||-25.07|-14966|2024-09-13
20240913|AAXJ|iShares MSCI All Country Asia|R|NNM|284137|440952||296420|1.00||-35.56|-156815|2024-09-13
20240913|AB|AllianceBernstein Holding, L.P|A|NYSE|879555|913962||171794|5.12||-3.76|-34407|2024-09-13
20240913|ABAKF|ABRDN ASIA-PAC INCOME FD VCC O|S|OTC|202|1902||78|2.59||-89.38|-1700|2024-09-13
20240913|ABANF|Automatic Bank Services Ltd Or|S|OTC|2308|2308||444|5.20||0.00|0|2024-09-13
20240913|ABAT|American Battery Technology Co|R|SC|4725554|4732489||188103|25.12||-0.15|-6935|2024-09-13
20240913|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|61|61||0|999.99||0.00|0|2024-09-13
20240913|ABBNY|ABB LTD American Depositary Re|S|OTC|379606|189124||734778|1.00||100.72|190482|2024-09-13
20240913|ABBRF|ABRASILVER RESOURCE CORP COM N|S|OTC|65124|55880||203326|1.00||16.54|9244|2024-09-13
20240913|ABBV|ABBVIE INC.|A|NYSE|17793512|19493508||4559518|3.90||-8.72|-1699996|2024-09-13
20240913|ABCB|Ameris Bancorp|A|NYSE|875594|812970||367428|2.38||7.70|62624|2024-09-13
20240913|ABCFF|Abacus Mining & Exploration Co|S|OTC|32856|31844||42296|1.00||3.18|1012|2024-09-13
20240913|ABCGF|ABACUS GROUP FULLY PAID ORD/UN|S|OTC|5343|5343||0|999.99||0.00|0|2024-09-13
20240913|ABCL|AbCellera Biologics Inc. Commo|R|NNM|16835591|17551585||2316749|7.27||-4.08|-715994|2024-09-13
20240913|ABCP|AmBase Corporation Common Stoc|S|OTC|11768|11250||65138|1.00||4.60|518|2024-09-13
20240913|ABCS|EA Series Trust Alpha Blue Cap|R|NNM|449|16||1894|1.00||2706.25|433|2024-09-13
20240913|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|11781|11781||0|999.99||0.00|0|2024-09-13
20240913|ABEO|Abeona Therapeutics Inc. Commo|R|SC|2628965|2843304||148110|17.75||-7.54|-214339|2024-09-13
20240913|ABEQ|Absolute Select Value ETF|E|ARCA|2039|2296||4869|1.00||-11.19|-257|2024-09-13
20240913|ABEV|AMBEV S.A.|A|NYSE|41290035|16974287||32339879|1.28||143.25|24315748|2024-09-13
20240913|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2024-09-13
20240913|ABG|Asbury Automotive Group, Inc.|A|NYSE|2095538|2027195||276239|7.59||3.37|68343|2024-09-13
20240913|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|13637|13637||0|999.99||0.00|0|2024-09-13
20240913|ABHBY|Alfen Beheer B.V. ADR (Netherl|S|OTC|100|300||22|4.55||-66.67|-200|2024-09-13
20240913|ABIT|ATHENA BITCOIN GLOBAL Common S|S|OTC|59033|39725||190042|1.00||48.60|19308|2024-09-13
20240913|ABL|Abacus Life, Inc. Class A Comm|R|SC|393853|352392||52575|7.49||11.77|41461|2024-09-13
20240913|ABLAF|Abalance Corp Shs Common Share|S|OTC|31200|30900||0|999.99||0.97|300|2024-09-13
20240913|ABLGF|Alten Boulogne-Billancourt Shs|S|OTC|14969|8761||0|999.99||70.86|6208|2024-09-13
20240913|ABLLL|Abacus Life, Inc. 9.875% Fixed|R|NNM|7528|8390||3602|2.09||-10.27|-862|2024-09-13
20240913|ABLLW|Abacus Life, Inc. Warrant|R|SC|1093|1446||41723|1.00||-24.41|-353|2024-09-13
20240913|ABLV|Able View Global Inc. Class B|R|SC|4884|6810||8950|1.00||-28.28|-1926|2024-09-13
20240913|ABLVW|Able View Global Inc. Warrant|R|SC|1798|1798||4868|1.00||0.00|0|2024-09-13
20240913|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|4713061|4061193||15315|307.74||16.05|651868|2024-09-13
20240913|ABM|ABM Industries, Inc.|A|NYSE|1516553|1768143||677510|2.24||-14.23|-251590|2024-09-13
20240913|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|5012|12||93734|1.00||41666.67|5000|2024-09-13
20240913|ABMC|American Bio Medica Corp. Comm|S|OTC|90|90||1163|1.00||0.00|0|2024-09-13
20240913|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|1587710|1849880||23|999.99||-14.17|-262170|2024-09-13
20240913|ABNAF|Aben Minerals Ltd. Ordinary Sh|S|OTC|1302|102||2266|1.00||1176.47|1200|2024-09-13
20240913|ABNB|Airbnb, Inc. Class A Common St|R|NNM|14310234|13237160||3739712|3.83|R|8.11|1073074|2024-09-13
20240913|ABNY|YieldMax ABNB Option Income St|E|ARCA|11513|10133||8433|1.37||13.62|1380|2024-09-13
20240913|ABOS|Acumen Pharmaceuticals, Inc. C|R|NNM|1694916|1693136||188000|9.02||0.11|1780|2024-09-13
20240913|ABQQ|AB INTL GROUP CORP Common Stoc|S|OTC|107142|0||46369132|1.00||100.00|107142|2024-09-13
20240913|ABR|Arbor Realty Trust, Inc.|A|NYSE|63413477|65880924||2649445|23.93||-3.75|-2467447|2024-09-13
20240913|ABRMF|ARBOR METALS CORP Ordinary Sha|S|OTC|4999|4999||248|20.16||0.00|0|2024-09-13
20240913|ABRPRD|Arbor Realty Trust, Inc. 6.375|A|NYSE|15958|18162||24412|1.00||-12.14|-2204|2024-09-13
20240913|ABRPRE|Arbor Realty Trust, Inc. 6.25%|A|NYSE|12213|19143||12299|1.00||-36.20|-6930|2024-09-13
20240913|ABRPRF|Arbor Realty Trust, Inc. 6.25%|A|NYSE|7740|7991||24954|1.00||-3.14|-251|2024-09-13
20240913|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|494|494||0|999.99||0.00|0|2024-09-13
20240913|ABSI|Absci Corporation Common Stock|R|NNM|13068992|12082837||1025939|12.74||8.16|986155|2024-09-13
20240913|ABSSF|AIRBOSS OF AMER CORP COM NEW (|S|OTC|134794|116862||7771|17.35||15.34|17932|2024-09-13
20240913|ABT|Abbott Laboratories|A|NYSE|13364651|12752770||4347370|3.07||4.80|611881|2024-09-13
20240913|ABTI|Alterola Biotech, Inc. Common|S|OTC|190|190||32823|1.00||0.00|0|2024-09-13
20240913|ABTS|Abits Group Inc Ordinary Share|R|SC|249253|254773||66125|3.77||-2.17|-5520|2024-09-13
20240913|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|108|108||0|999.99||0.00|0|2024-09-13
20240913|ABUS|Arbutus Biopharma Corporation|R|NNM|6561212|6064382||1705360|3.85||8.19|496830|2024-09-13
20240913|ABVC|ABVC BioPharma, Inc. Common St|R|SC|111153|137512||29215|3.80||-19.17|-26359|2024-09-13
20240913|ABVE|Above Food Ingredients Inc. Co|R|NNM|35596|64113||65344|1.00||-44.48|-28517|2024-09-13
20240913|ABVEW|Above Food Ingredients Inc. Wa|R|NNM|11480|9298||30194|1.00||23.47|2182|2024-09-13
20240913|ABVX|Abivax SA American Depositary|R|NNM|206996|193741||79626|2.60||6.84|13255|2024-09-13
20240913|ABXXF|ABAXX TECHNOLOGIES INC Common|S|OTC|77630|72999||47002|1.65||6.34|4631|2024-09-13
20240913|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|344|344||0|999.99||0.00|0|2024-09-13
20240913|AC|Associated Capital Group, Inc.|A|NYSE|17646|16631||3835|4.60||6.10|1015|2024-09-13
20240913|ACA|Arcosa, Inc. Common Stock|A|NYSE|603381|682695||240219|2.51||-11.62|-79314|2024-09-13
20240913|ACAB|Atlantic Coastal Acquisition C|R|NNM|1159|31||11964|1.00||3638.71|1128|2024-09-13
20240913|ACABU|Atlantic Coastal Acquisition C|R|NNM|3|3||4|1.00||0.00|0|2024-09-13
20240913|ACABW|Atlantic Coastal Acquisition C|R|NNM|10288|10495||38988|1.00||-1.97|-207|2024-09-13
20240913|ACAC|Acri Capital Acquisition Corpo|R|SC|13086|15890||9801|1.34||-17.65|-2804|2024-09-13
20240913|ACACU|Acri Capital Acquisition Corpo|R|SC|1924|1924||1135|1.70||0.00|0|2024-09-13
20240913|ACACW|Acri Capital Acquisition Corpo|R|SC|6046|5566||7607|1.00||8.62|480|2024-09-13
20240913|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|9232400|10266001||1041282|8.87||-10.07|-1033601|2024-09-13
20240913|ACAN|Americann, Inc. Common Stock|S|OTC|1382|4882||26460|1.00||-71.69|-3500|2024-09-13
20240913|ACAZF|ACADIAN TIMBER CORP COM (Canad|S|OTC|6568|7251||5188|1.27||-9.42|-683|2024-09-13
20240913|ACB|Aurora Cannabis Inc. Common Sh|R|SC|2734584|2518274||817192|3.35||8.59|216310|2024-09-13
20240913|ACBD|Annabidiol Corp. Common Stock|S|OTC|94|94||207|1.00||0.00|0|2024-09-13
20240913|ACCD|Accolade, Inc. Common Stock|R|NNM|4532212|4239349||802486|5.65||6.91|292863|2024-09-13
20240913|ACCEF|ACCRETE INC COM STK (Japan)|S|OTC|800|1227||0|999.99||-34.80|-427|2024-09-13
20240913|ACCFF|Accord Financial Corp Ordinary|S|OTC|1|1||3238|1.00||0.00|0|2024-09-13
20240913|ACCO|Acco Brands Corporation|A|NYSE|2258714|2097707||443766|5.09||7.68|161007|2024-09-13
20240913|ACCYY|Accor S A American Depositary|S|OTC|43593|43261||71075|1.00||0.77|332|2024-09-13
20240913|ACDC|ProFrac Holding Corp. Class A|R|NNM|7365788|6128547||1100050|6.70||20.19|1237241|2024-09-13
20240913|ACDSF|Ascendas Real Estate Investmen|S|OTC|4360018|275699||54560|79.91||1481.44|4084319|2024-09-13
20240913|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|15497754|14562163||202031|76.71||6.42|935591|2024-09-13
20240913|ACEHF|Aspirasi Hidup Indonesia TBK O|S|OTC|17217|17217||0|999.99||0.00|0|2024-09-13
20240913|ACEJF|ACEA S.P.A. SHS (Italy)|S|OTC|217144|282546||0|999.99||-23.15|-65402|2024-09-13
20240913|ACEL|Accel Entertainment, Inc.|A|NYSE|1285410|1145153||269932|4.76||12.25|140257|2024-09-13
20240913|ACES|ALPS Clean Energy ETF|E|ARCA|16253|9615||75805|1.00||69.04|6638|2024-09-13
20240913|ACET|Adicet Bio, Inc. Common Stock|R|NNM|4182289|4095102||501347|8.34||2.13|87187|2024-09-13
20240913|ACFN|ACORN ENERGY INC Common Stock|S|OTC|39|993||5052|1.00||-96.07|-954|2024-09-13
20240913|ACGBF|Agricultural Bank of China Ord|S|OTC|11784861|14665235||667|999.99||-19.64|-2880374|2024-09-13
20240913|ACGBY|Agricultural Bank of China Uns|S|OTC|14793|33531||12156|1.22||-55.88|-18738|2024-09-13
20240913|ACGL|Arch Capital Group Ltd. Common|R|NNM|5446966|5444077||1350672|4.03||0.05|2889|2024-09-13
20240913|ACGLN|Arch Capital Group Ltd. Deposi|R|NNM|7579|10524||26866|1.00||-27.98|-2945|2024-09-13
20240913|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|7153|5710||14079|1.00||25.27|1443|2024-09-13
20240913|ACGX|Alliance Creative Group, Inc.|S|OTC|2072|1972||2276|1.00||5.07|100|2024-09-13
20240913|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|137946|107552||0|999.99||28.26|30394|2024-09-13
20240913|ACHC|Acadia Healthcare Company, Inc|R|NNM|3733385|3859902||779755|4.79||-3.28|-126517|2024-09-13
20240913|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|78|0||9002|1.00||100.00|78|2024-09-13
20240913|ACHL|Achilles Therapeutics plc Amer|R|NNM|3850|3888||45985|1.00||-0.98|-38|2024-09-13
20240913|ACHR|Archer Aviation Inc.|A|NYSE|49488926|60019947||10799809|4.58||-17.55|-10531021|2024-09-13
20240913|ACHRWS|Archer Aviation Inc. Redeemabl|A|NYSE|19784|14751||25068|1.00||34.12|5033|2024-09-13
20240913|ACHV|Achieve Life Sciences, Inc. Co|R|SC|3163424|3024777||82059|38.55||4.58|138647|2024-09-13
20240913|ACI|Albertsons Companies, Inc.|A|NYSE|18614524|16526408||4817815|3.86||12.64|2088116|2024-09-13
20240913|ACIC|American Coastal Insurance Cor|R|SC|819095|809104||145569|5.63||1.23|9991|2024-09-13
20240913|ACIO|Aptus Collared Investment Oppo|H|BZX|78805|52980||123514|1.00||48.74|25825|2024-09-13
20240913|ACIRF|AIMS APAC REIT REIT|S|OTC|62000|12100||0|999.99||412.40|49900|2024-09-13
20240913|ACIU|AC Immune SA Common Stock|R|NNM|762377|756028||68507|11.13||0.84|6349|2024-09-13
20240913|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|2347329|2306594||682584|3.44||1.77|40735|2024-09-13
20240913|ACIXF|ACARIX AB SHARE AK (Sweden)|S|OTC|115625|100000||757939|1.00||15.63|15625|2024-09-13
20240913|ACJJF|Acom Co Ltd Ordinary Shares (J|S|OTC|253739|197248||0|999.99||28.64|56491|2024-09-13
20240913|ACKAF|Arcelik A S Common Stock (Turk|S|OTC|24040|0||0|999.99||100.00|24040|2024-09-13
20240913|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|6805|88||17234|1.00||7632.95|6717|2024-09-13
20240913|ACKDF|Auckland International Airport|S|OTC|359216|128659||22222|16.16||179.20|230557|2024-09-13
20240913|ACKRF|American Creek Resources Ltd N|S|OTC|1136|42193||283156|1.00||-97.31|-41057|2024-09-13
20240913|ACLEW|ALTERNUS CLEAN ENERGY INC WT E|S|OTC|2060|2060||134908|1.00||0.00|0|2024-09-13
20240913|ACLHF|ACME LITHIUM INC Common Stock|S|OTC|10382|12382||35783|1.00||-16.15|-2000|2024-09-13
20240913|ACLIF|ACCELLERON INDS AG NAMEN AKT (|S|OTC|35309|26150||72|490.40||35.02|9159|2024-09-13
20240913|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|516762|506552||19631|26.32||2.02|10210|2024-09-13
20240913|ACLLY|ACCELLERON INDS LTD ADR - Unsp|S|OTC|5427|6504||7168|1.00||-16.56|-1077|2024-09-13
20240913|ACLS|Axcelis Technologies, Inc. Com|R|NNM|2190559|2026814||545380|4.02||8.08|163745|2024-09-13
20240913|ACLX|Arcellx, Inc. Common Stock|R|NNM|4752245|5061919||455446|10.43||-6.12|-309674|2024-09-13
20240913|ACM|Aecom|A|NYSE|2179789|2376558||672775|3.24||-8.28|-196769|2024-09-13
20240913|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|35257|34769||0|999.99||1.40|488|2024-09-13
20240913|ACMR|ACM Research, Inc. Class A Com|R|NNM|4958537|4598709||1030943|4.81||7.82|359828|2024-09-13
20240913|ACN|Accenture PLC|A|NYSE|6261625|6917471||1741977|3.59||-9.48|-655846|2024-09-13
20240913|ACNB|ACNB Corporation Common Stock|R|SC|165886|167081||15510|10.70||-0.72|-1195|2024-09-13
20240913|ACNDF|Ascendas India Trust Units (Si|S|OTC|85905|265802||32125|2.67||-67.68|-179897|2024-09-13
20240913|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|501|1||349|1.44||50000.00|500|2024-09-13
20240913|ACNT|Ascent Industries Co. Common S|R|NNM|6970|5866||5633|1.24||18.82|1104|2024-09-13
20240913|ACOGF|ALPHA COGNITION INC NEW COM (C|S|OTC|650947|657127||129214|5.04||-0.94|-6180|2024-09-13
20240913|ACOLF|ADASTRIA CO LTD SHS (Japan)|S|OTC|94249|91849||0|999.99||2.61|2400|2024-09-13
20240913|ACON|Aclarion, Inc. Common Stock|R|SC|279815|297703||1016326|1.00||-6.01|-17888|2024-09-13
20240913|ACONW|Aclarion, Inc. Warrant|R|SC|112|112||2419|1.00||0.00|0|2024-09-13
20240913|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|458029|519082||1049|436.63||-11.76|-61053|2024-09-13
20240913|ACP|abrdn Income Credit Strategies|A|NYSE|158695|123105||537417|1.00||28.91|35590|2024-09-13
20240913|ACPIF|AC ENERGY CORP Common Stock|S|OTC|52|52||0|999.99||0.00|0|2024-09-13
20240913|ACPPRA|abrdn Income Credit Strategies|A|NYSE|1990|147||2126|1.00||1253.74|1843|2024-09-13
20240913|ACPS|AC Partners Inc. Common Stock|S|OTC|1|1||0|999.99||0.00|0|2024-09-13
20240913|ACR|ACRES Commercial Realty Corp.|A|NYSE|37988|61397||12863|2.95||-38.13|-23409|2024-09-13
20240913|ACRE|Ares Commercial Real Estate Co|A|NYSE|1648140|1724927||437665|3.77||-4.45|-76787|2024-09-13
20240913|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|372540|392564||303|999.99||-5.10|-20024|2024-09-13
20240913|ACRG|AMERICAN CLEAN RESOURCES GROUP|S|OTC|900|900||0|999.99||0.00|0|2024-09-13
20240913|ACRHF|Acreage Holdings, Inc. Class E|S|OTC|22466|18106||49416|1.00||24.08|4360|2024-09-13
20240913|ACRL|Atacama Resources Internationa|S|OTC|34701|29152||3064268|1.00||19.03|5549|2024-09-13
20240913|ACRPRC|ACRES Commercial Realty Corp.|A|NYSE|5817|2560||5755|1.01||127.23|3257|2024-09-13
20240913|ACRPRD|ACRES Commercial Realty Corp.|A|NYSE|2458|2835||7211|1.00||-13.30|-377|2024-09-13
20240913|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|1710735|1716880||223549|7.65||-0.36|-6145|2024-09-13
20240913|ACRV|Acrivon Therapeutics, Inc. Com|R|NNM|1282951|1026976||81433|15.75||24.93|255975|2024-09-13
20240913|ACRXF|ACERINOX SA REG SHS (Spain)|S|OTC|3288|3388||0|999.99||-2.95|-100|2024-09-13
20240913|ACSAF|Acs Actividades de Construccio|S|OTC|11673|5976||80|145.91||95.33|5697|2024-09-13
20240913|ACSAY|ACS Actividades De Construccio|S|OTC|614|1147||4420|1.00||-46.47|-533|2024-09-13
20240913|ACSI|American Customer Satisfaction|H|BZX|3|0||113|1.00||100.00|3|2024-09-13
20240913|ACSKF|ARCLANDS CORP SHS (Japan)|S|OTC|113691|140897||0|999.99||-19.31|-27206|2024-09-13
20240913|ACST|Acasti Pharma, Inc. Class A Co|R|SC|3862|4952||17351|1.00||-22.01|-1090|2024-09-13
20240913|ACT|Enact Holdings, Inc. Common St|R|NNM|1541036|1500714||274720|5.61||2.69|40322|2024-09-13
20240913|ACTG|Acacia Research Corporation (A|R|NNM|910593|786219||265441|3.43||15.82|124374|2024-09-13
20240913|ACTHD|ADURO CLEAN TECHNOLOGIES INC C|S|OTC|66388|56317||33958|1.96||17.88|10071|2024-09-13
20240913|ACTU|Actuate Therapeutics, Inc. Com|R|NNM|12336|7561||36757|1.00||63.15|4775|2024-09-13
20240913|ACTV|LeaderShares Activist Leaders|E|ARCA|461|527||7417|1.00||-12.52|-66|2024-09-13
20240913|ACU|Acme United Corporation|B|AMEX|34847|37320||10719|3.25||-6.63|-2473|2024-09-13
20240913|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|6325|6325||167|37.87||0.00|0|2024-09-13
20240913|ACUT|Accustem Sciences Inc Common S|S|OTC|4658|5043||136|34.25||-7.63|-385|2024-09-13
20240913|ACV|Virtus Diversified Income & Co|A|NYSE|1636|2794||23303|1.00||-41.45|-1158|2024-09-13
20240913|ACVA|ACV Auctions Inc. Class A Comm|R|NNM|7858603|8324856||2081576|3.78||-5.60|-466253|2024-09-13
20240913|ACVF|American Conservative Values E|E|ARCA|13500|19926||5272|2.56||-32.25|-6426|2024-09-13
20240913|ACWEF|SSGA SPDR ETFS EUROPE I PLC AC|S|OTC|256|294||0|999.99||-12.93|-38|2024-09-13
20240913|ACWI|iShares MSCI ACWI ETF|R|NNM|10300730|11299632||1583201|6.51||-8.84|-998902|2024-09-13
20240913|ACWV|iShares MSCI Global Min Vol Fa|H|BZX|78670|38052||184573|1.00||106.74|40618|2024-09-13
20240913|ACWX|iShares MSCI ACWI ex US ETF|R|NNM|978441|969495||524914|1.86||0.92|8946|2024-09-13
20240913|ACXIF|Acciona Sa Ordinary Shares|S|OTC|99362|93240||3|999.99||6.57|6122|2024-09-13
20240913|ACXP|Acurx Pharmaceuticals, Inc. Co|R|SC|478252|452817||61645|7.76||5.62|25435|2024-09-13
20240913|ADAG|Adagene Inc. American Deposita|R|NNM|12156|12531||59631|1.00||-2.99|-375|2024-09-13
