accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20200814|A|Agilent Technologies Inc.|A|NYSE|3898382|3971156||1025213|3.80||-1.83|-72774|2020-08-14
20200814|AA|Alcoa Corporation|A|NYSE|15596730|12415385||6075805|2.57||25.62|3181345|2020-08-14
20200814|AAALF|Aareal Bank AG AKT|S|OTC|8565|214589||0|999.99||-96.01|-206024|2020-08-14
20200814|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|38304|949114||698077|1.00||-95.96|-910810|2020-08-14
20200814|AABB|Asia Broadband Inc Common Stoc|S|OTC|133224|0||51148403|1.00||100.00|133224|2020-08-14
20200814|AACAF|AAC Technologies Holdings Inc|S|OTC|18181392|18247229||1652|999.99||-0.36|-65837|2020-08-14
20200814|AACAY|AAC Technologies Holdings Inc|S|OTC|6|2230||71224|1.00||-99.73|-2224|2020-08-14
20200814|AACG|ATA Creativity Global American|R|NNM|2355|3760||69523|1.00||-37.37|-1405|2020-08-14
20200814|AACH|AAC HLDGS INC Common Stock|S|OTC|73806|73806||170378|1.00||0.00|0|2020-08-14
20200814|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|5645||0|999.99||-99.98|-5644|2020-08-14
20200814|AACQU|Artius Acquisition Inc. Unit|R|SC|17959|11251||305320|1.00||59.62|6708|2020-08-14
20200814|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|5335|235||95968|1.00||2170.21|5100|2020-08-14
20200814|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|5182|10839||3059|1.69||-52.19|-5657|2020-08-14
20200814|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|147605|70676||1890152|1.00||108.85|76929|2020-08-14
20200814|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|149226|123012||285576|1.00||21.31|26214|2020-08-14
20200814|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|1900|1200||0|999.99||58.33|700|2020-08-14
20200814|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|4702707|3794378||73712|63.80||23.94|908329|2020-08-14
20200814|AAL|American Airlines Group Inc. C|R|NNM|150875011|158824795||78804582|1.91||-5.01|-7949784|2020-08-14
20200814|AALBF|Aalberts Industries NV Ordinar|S|OTC|20008|21645||0|999.99||-7.56|-1637|2020-08-14
20200814|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|6001|20806||7781|1.00||-71.16|-14805|2020-08-14
20200814|AAMC|Altisource Asset Mgmt Corp|B|AMEX|7127|7425||3110|2.29||-4.01|-298|2020-08-14
20200814|AAME|Atlantic American Corporation|R|NNM|15337|9238||15957|1.00||66.02|6099|2020-08-14
20200814|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|1234|16409||113868|1.00||-92.48|-15175|2020-08-14
20200814|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|5502|0||59208|1.00||100.00|5502|2020-08-14
20200814|AAN|Aaron's, Inc.|A|NYSE|2332670|2383360||897126|2.60||-2.13|-50690|2020-08-14
20200814|AANNF|Aroundtown SA Ordinary Shares|S|OTC|7681694|7749444||2369|999.99||-0.87|-67750|2020-08-14
20200814|AAOI|Applied Optoelectronics, Inc.|R|NNM|4980272|5464895||1720953|2.89||-8.87|-484623|2020-08-14
20200814|AAON|AAON, Inc. Common Stock|R|NNM|3416134|3477300||199381|17.13||-1.76|-61166|2020-08-14
20200814|AAP|ADVANCE AUTO PARTS INC|A|NYSE|1964511|1928427||630490|3.12||1.87|36084|2020-08-14
20200814|AAPL|Apple Inc. Common Stock|R|NNM|23658754|26502377||44400500|1.00||-10.73|-2843623|2020-08-14
20200814|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|151430|139044||10557|14.34||8.91|12386|2020-08-14
