accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20230428|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|12369|207551||316824|1.00||-94.04|-195182|2023-04-28
20230428|AAGH|America Great Health Common St|S|OTC|2989|2989||2457876|1.00||0.00|0|2023-04-28
20230428|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|82899|39119||562689|1.00||111.91|43780|2023-04-28
20230428|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|618|204||150|4.12||202.94|414|2023-04-28
20230428|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|5300|1600||0|999.99||231.25|3700|2023-04-28
20230428|AAIC|Arlington Asset Investment Cor|A|NYSE|22934|51774||44826|1.00||-55.70|-28840|2023-04-28
20230428|AAICPRB|Arlington Asset Investment Cor|A|NYSE|187|272||809|1.00||-31.25|-85|2023-04-28
20230428|AAICPRC|Arlington Asset Investment Cor|A|NYSE|900|1156||2484|1.00||-22.15|-256|2023-04-28
20230428|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|1947218|2874139||124948|15.58||-32.25|-926921|2023-04-28
20230428|AAIN|Arlington Asset Investment Cor|A|NYSE|67|67||528|1.00||0.00|0|2023-04-28
20230428|AAL|American Airlines Group Inc. C|R|NNM|69945489|66281716||30769080|2.27||5.53|3663773|2023-04-28
20230428|AALBF|Aalberts Industries NV Ordinar|S|OTC|3154|6310||117|26.96||-50.02|-3156|2023-04-28
20230428|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2023-04-28
20230428|AAMC|Altisource Asset Mgmt Corp|B|AMEX|38500|36150||16374|2.35||6.50|2350|2023-04-28
20230428|AAME|Atlantic American Corporation|R|NNM|49137|49189||6193|7.93||-0.11|-52|2023-04-28
20230428|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|1045|0||44701|1.00||100.00|1045|2023-04-28
20230428|AAMPRA|Apollo Asset Management, Inc.|A|NYSE|29993|5412||30310|1.00||454.19|24581|2023-04-28
20230428|AAMPRB|Apollo Asset Management, Inc.|A|NYSE|11561|1969||29682|1.00||487.15|9592|2023-04-28
20230428|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|6000|5200||11857|1.00||15.38|800|2023-04-28
20230428|AAN|The Aaron's Company, Inc.|A|NYSE|1604207|1757709||473535|3.39||-8.73|-153502|2023-04-28
20230428|AANNF|Aroundtown SA Ordinary Shares|S|OTC|7848511|7266385||6338|999.99||8.01|582126|2023-04-28
20230428|AAOI|Applied Optoelectronics, Inc.|R|NNM|3003619|3089235||136103|22.07||-2.77|-85616|2023-04-28
20230428|AAON|AAON, Inc. Common Stock|R|NNM|1322546|1224479||337052|3.92||8.01|98067|2023-04-28
20230428|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2162289|2211665||1121536|1.93||-2.23|-49376|2023-04-28
20230428|AAPB|GraniteShares ETF Trust Granit|R|NNM|3039|415||5600|1.00||632.29|2624|2023-04-28
20230428|AAPD|Direxion Shares ETF Trust Dire|R|NNM|32088|32701||162710|1.00||-1.87|-613|2023-04-28
20230428|AAPJ|AAP, Inc. Common Stock|S|OTC|23001|130482||5847026|1.00||-82.37|-107481|2023-04-28
20230428|AAPL|Apple Inc. Common Stock|R|NNM|124657645|114987957||50671368|2.46||8.41|9669688|2023-04-28
20230428|AAPT|All American Pet Company, Inc.|S|OTC|24000|324000||1027331|1.00||-92.59|-300000|2023-04-28
20230428|AAPU|Direxion Shares ETF Trust Dire|R|NNM|26093|42287||72323|1.00||-38.30|-16194|2023-04-28
20230428|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|22437|19386||188752|1.00||15.74|3051|2023-04-28
20230428|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|2119631|2067668||396076|5.35||2.51|51963|2023-04-28
20230428|AATC|Autoscope Technologies Corpora|S|OTC|337|351||15806|1.00||-3.99|-14|2023-04-28
20230428|AATGF|ATI Airtest Technologies Inc O|S|OTC|25106|20606||38821|1.00||21.84|4500|2023-04-28
20230428|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|80|80||65|1.23||0.00|0|2023-04-28
20230428|AATV|Adaptive Ad Systems, Inc. NEW|S|OTC|2243|2043||7189|1.00||9.79|200|2023-04-28
20230428|AAU|Almaden Minerals Ltd.|B|AMEX|74072|108548||557941|1.00||-31.76|-34476|2023-04-28
20230428|AAUKF|Anglo American plc Ordinary Sh|S|OTC|60339|47429||1598|37.76||27.22|12910|2023-04-28
20230428|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|1656|1510||15928|1.00||9.67|146|2023-04-28
20230428|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|1013061|889730||20628|49.11||13.86|123331|2023-04-28
20230428|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|1035|1160||279|3.71||-10.78|-125|2023-04-28
20230428|AAWH|ASCEND WELLNESS HOLDINGS INC C|S|OTC|304625|222799||267214|1.14||36.73|81826|2023-04-28
20230428|AAXJ|iShares MSCI All Country Asia|R|NNM|1729680|908531||590606|2.93||90.38|821149|2023-04-28
20230428|AB|AllianceBernstein Holding, L.P|A|NYSE|574955|643891||258716|2.22||-10.71|-68936|2023-04-28
20230428|ABAKF|ABRDN ASIA-PAC INCOME FD VCC O|S|OTC|9000|9000||137|65.69||0.00|0|2023-04-28
20230428|ABB|ABB Ltd.|A|NYSE|2317061|2243832||1858239|1.25||3.26|73229|2023-04-28
20230428|ABBAF|abrdn Asian Income Fund Limite|S|OTC|45|45||0|999.99||0.00|0|2023-04-28
20230428|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|43|43||0|999.99||0.00|0|2023-04-28
20230428|ABBRF|ABRASILVER RESOURCE CORP Ordin|S|OTC|82278|178701||761759|1.00||-53.96|-96423|2023-04-28
20230428|ABBV|ABBVIE INC.|A|NYSE|15646239|15143142||6241239|2.51||3.32|503097|2023-04-28
20230428|ABC|AmerisourceBergen Corp.|A|NYSE|4158572|4173122||813040|5.11||-0.35|-14550|2023-04-28
20230428|ABCAF|Athabasca Minerals Inc Common|S|OTC|2690|3190||4400|1.00||-15.67|-500|2023-04-28
20230428|ABCB|Ameris Bancorp Common Stock|R|NNM|1647775|1570141||500618|3.29||4.94|77634|2023-04-28
20230428|ABCFF|Abacus Mining & Exploration Co|S|OTC|9295|9795||11305|1.00||-5.10|-500|2023-04-28
20230428|ABCL|AbCellera Biologics Inc. Commo|R|NNM|24529114|23592744||1479732|16.58||3.97|936370|2023-04-28
20230428|ABCM|Abcam plc American Depositary|R|NNM|711419|555090||575374|1.24||28.16|156329|2023-04-28
20230428|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|11000||16025|1.00||0.00|0|2023-04-28
20230428|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|1|0||555|1.00||100.00|1|2023-04-28
20230428|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|3631|3631||0|999.99||0.00|0|2023-04-28
20230428|ABEO|Abeona Therapeutics Inc. Commo|R|SC|512283|600984||167007|3.07||-14.76|-88701|2023-04-28
20230428|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|39143|37343||62903|1.00||4.82|1800|2023-04-28
20230428|ABEQ|Absolute Select Value ETF|E|ARCA|6189|5372||24687|1.00||15.21|817|2023-04-28
20230428|ABEV|AMBEV S.A.|A|NYSE|26084122|26426494||13424409|1.94||-1.30|-342372|2023-04-28
20230428|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2023-04-28
20230428|ABG|Asbury Automotive Group, Inc.|A|NYSE|2249318|2220197||265840|8.46||1.31|29121|2023-04-28
20230428|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|13637|13637||0|999.99||0.00|0|2023-04-28
20230428|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|3165|4605||830|3.81||-31.27|-1440|2023-04-28
20230428|ABILF|Ability Inc.  Ordinary Shares|S|OTC|2467|2467||2115|1.17||0.00|0|2023-04-28
20230428|ABIO|ARCA biopharma, Inc. Common St|R|SC|266607|245244||16311|16.35||8.71|21363|2023-04-28
20230428|ABIT|ATHENA BITCOIN GLOBAL Common S|S|OTC|4043|14428||17012|1.00||-71.98|-10385|2023-04-28
20230428|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|6707141|7273503||28064|238.99||-7.79|-566362|2023-04-28
20230428|ABM|ABM Industries, Inc.|A|NYSE|1509691|1552348||229135|6.59||-2.75|-42657|2023-04-28
20230428|ABMC|American Bio Medica Corp. Comm|S|OTC|10330|0||65508|1.00||100.00|10330|2023-04-28
20230428|ABML|American Battery Technology Co|S|OTC|19775831|19982861||2521722|7.84||-1.04|-207030|2023-04-28
20230428|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|1486330|1583217||0|999.99||-6.12|-96887|2023-04-28
20230428|ABNB|Airbnb, Inc. Class A Common St|R|NNM|20979565|18688566||4463951|4.70||12.26|2290999|2023-04-28
20230428|ABOS|Acumen Pharmaceuticals, Inc. C|R|NNM|216759|589647||87686|2.47||-63.24|-372888|2023-04-28
20230428|ABPPF|Abacus Property Group Fully Pa|S|OTC|7200|5000||0|999.99||44.00|2200|2023-04-28
20230428|ABR|Arbor Realty Trust, Inc.|A|NYSE|27387479|24287579||4400369|6.22||12.76|3099900|2023-04-28
20230428|ABRPRD|Arbor Realty Trust, Inc. 6.375|A|NYSE|4810|22600||14063|1.00||-78.72|-17790|2023-04-28
20230428|ABRPRE|Arbor Realty Trust, Inc. 6.25%|A|NYSE|4276|2612||13400|1.00||63.71|1664|2023-04-28
20230428|ABRPRF|Arbor Realty Trust, Inc. 6.25%|A|NYSE|5447|3805||42697|1.00||43.15|1642|2023-04-28
20230428|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|1132|4685||0|999.99||-75.84|-3553|2023-04-28
20230428|ABSI|Absci Corporation Common Stock|R|NNM|4311024|4358240||332709|12.96||-1.08|-47216|2023-04-28
20230428|ABSSF|Airboss Of America Corp New Or|S|OTC|165013|134187||2325|70.97||22.97|30826|2023-04-28
20230428|ABST|Absolute Software Corporation|R|NNM|381611|422688||144288|2.64||-9.72|-41077|2023-04-28
20230428|ABT|Abbott Laboratories|A|NYSE|11241109|12598207||6181020|1.82||-10.77|-1357098|2023-04-28
20230428|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|56|56||0|999.99||0.00|0|2023-04-28
20230428|ABUS|Arbutus Biopharma Corporation|R|NNM|3962335|4261304||797146|4.97||-7.02|-298969|2023-04-28
20230428|ABVC|ABVC BioPharma, Inc. Common St|R|SC|163050|112155||35784|4.56||45.38|50895|2023-04-28
20230428|ABXXF|ABAXX Technologies Inc. Common|S|OTC|54206|53189||86314|1.00||1.91|1017|2023-04-28
20230428|ABZT|Ablaze Technologies, Inc. Comm|S|OTC|108430|108430||1500|72.29||0.00|0|2023-04-28
20230428|AC|Associated Capital Group, Inc.|A|NYSE|34040|33541||6467|5.26||1.49|499|2023-04-28
20230428|ACA|Arcosa, Inc. Common Stock|A|NYSE|502667|453391||162600|3.09||10.87|49276|2023-04-28
20230428|ACAB|Atlantic Coastal Acquisition C|R|NNM|449|13044||22125|1.00||-96.56|-12595|2023-04-28
20230428|ACABU|Atlantic Coastal Acquisition C|R|NNM|4|4||148|1.00||0.00|0|2023-04-28
20230428|ACABW|Atlantic Coastal Acquisition C|R|NNM|272|1236||19103|1.00||-77.99|-964|2023-04-28
20230428|ACAC|Acri Capital Acquisition Corpo|R|NNM|2306|2421||7551|1.00||-4.75|-115|2023-04-28
20230428|ACACU|Acri Capital Acquisition Corpo|R|NNM|303|457||445|1.00||-33.70|-154|2023-04-28
20230428|ACACW|Acri Capital Acquisition Corpo|R|NNM|19507|24202||78067|1.00||-19.40|-4695|2023-04-28
20230428|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|9654157|9614664||1225940|7.87||0.41|39493|2023-04-28
20230428|ACAH|Atlantic Coastal Acquisition C|R|SC|7744|12086||14591|1.00||-35.93|-4342|2023-04-28
20230428|ACAHU|Atlantic Coastal Acquisition C|R|SC|950|1619||765|1.24||-41.32|-669|2023-04-28
20230428|ACAHW|Atlantic Coastal Acquisition C|R|SC|2259|2274||62827|1.00||-0.66|-15|2023-04-28
20230428|ACAN|Americann, Inc. Common Stock|S|OTC|2901|100||20608|1.00||2801.00|2801|2023-04-28
20230428|ACAQ|Athena Consumer Acquisition Co|B|AMEX|11679|11275||284|41.12||3.58|404|2023-04-28
20230428|ACAQU|Athena Consumer Acquisition Co|B|AMEX|142|142||130|1.09||0.00|0|2023-04-28
20230428|ACAQWS|Athena Consumer Acquisition Co|B|AMEX|5286|9121||16088|1.00||-42.05|-3835|2023-04-28
20230428|ACASF|ACAST AB SHARE AK (Sweden)|S|OTC|760|0||0|999.99||100.00|760|2023-04-28
20230428|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||0|999.99||0.00|0|2023-04-28
20230428|ACAX|Alset Capital Acquisition Corp|R|NNM|2486|976||42383|1.00||154.71|1510|2023-04-28
20230428|ACAXR|Alset Capital Acquisition Corp|R|NNM|1142|1243||24355|1.00||-8.13|-101|2023-04-28
20230428|ACAXU|Alset Capital Acquisition Corp|R|NNM|11|1907||20|1.00||-99.42|-1896|2023-04-28
20230428|ACAXW|Alset Capital Acquisition Corp|R|NNM|100|100||718|1.00||0.00|0|2023-04-28
20230428|ACAZF|Acadian Timber Corporation Ord|S|OTC|19609|18881||4667|4.20||3.86|728|2023-04-28
20230428|ACB|Aurora Cannabis Inc. Common Sh|R|NNM|31392057|30129946||2797863|11.22||4.19|1262111|2023-04-28
20230428|ACBA|Ace Global Business Acquisitio|R|SC|834|626||1699|1.00||33.23|208|2023-04-28
20230428|ACBAW|Ace Global Business Acquisitio|R|SC|3708|3226||394|9.41||14.94|482|2023-04-28
20230428|ACBM|Acro Biomedical Co., Ltd. Comm|S|OTC|4|4||80|1.00||0.00|0|2023-04-28
20230428|ACCD|Accolade, Inc. Common Stock|R|NNM|3686206|3600129||799572|4.61||2.39|86077|2023-04-28
20230428|ACCMF|AAC CLYDE SPACE Common Stock|S|OTC|10605|10505||210|50.50||0.95|100|2023-04-28
20230428|ACCO|Acco Brands Corporation|A|NYSE|1576169|1799984||545766|2.89||-12.43|-223815|2023-04-28
20230428|ACCR|Access-Power & Co, Inc. Common|S|OTC|10809|10809||61910|1.00||0.00|0|2023-04-28
20230428|ACCYY|Accor S A American Depositary|S|OTC|8607|1020||61679|1.00||743.82|7587|2023-04-28
20230428|ACDC|ProFrac Holding Corp. Class A|R|NNM|3299472|3059719||501088|6.58||7.84|239753|2023-04-28
20230428|ACDCW|ProFrac Holding Corp. Warrant|R|NNM|28736|28736||6326|4.54||0.00|0|2023-04-28
20230428|ACDSF|Ascendas Real Estate Investmen|S|OTC|481757|534572||21483|22.43||-9.88|-52815|2023-04-28
20230428|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|3374802|3478612||29142|115.81||-2.98|-103810|2023-04-28
20230428|ACDXF|AMERICAN COPPER DEV CORP Commo|S|OTC|20935|24626||108059|1.00||-14.99|-3691|2023-04-28
20230428|ACEJF|ACEA S.P.A. SHS (Italy)|S|OTC|133793|90158||0|999.99||48.40|43635|2023-04-28
20230428|ACEL|Accel Entertainment, Inc.|A|NYSE|925533|924395||218826|4.23||0.12|1138|2023-04-28
20230428|ACER|Acer Therapeutics Inc. Common|R|SC|1095258|1181082||156630|6.99||-7.27|-85824|2023-04-28
20230428|ACES|ALPS Clean Energy ETF|E|ARCA|32162|17||121096|1.00||189088.24|32145|2023-04-28
20230428|ACET|Adicet Bio, Inc. Common Stock|R|NNM|3172855|2734548||396970|7.99||16.03|438307|2023-04-28
20230428|ACFN|Acorn Energy, Inc.|S|OTC|23196|15150||131875|1.00||53.11|8046|2023-04-28
20230428|ACGBF|Agricultural Bank of China Ord|S|OTC|56106035|23853553||1729|999.99||135.21|32252482|2023-04-28
20230428|ACGBY|Agricultural Bank of China Uns|S|OTC|9104|2674||12579|1.00||240.46|6430|2023-04-28
20230428|ACGL|Arch Capital Group Ltd. Common|R|NNM|4363231|6024717||1914284|2.28||-27.58|-1661486|2023-04-28
20230428|ACGLN|Arch Capital Group Ltd. Deposi|R|NNM|7193|7913||84474|1.00||-9.10|-720|2023-04-28
20230428|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|58814|38280||17149|3.43||53.64|20534|2023-04-28
20230428|ACGN|Aceragen, Inc. Common Stock|R|SC|20248|20537||17401|1.16||-1.41|-289|2023-04-28
20230428|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|786750|820266||1100|715.23||-4.09|-33516|2023-04-28
20230428|ACHC|Acadia Healthcare Company, Inc|R|NNM|3599060|3613558||796424|4.52||-0.40|-14498|2023-04-28
20230428|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|16427|12646||32684|1.00||29.90|3781|2023-04-28
20230428|ACHHY|Aluminum Corp China Ltd Sponso|S|OTC|2665|2665||19052|1.00||0.00|0|2023-04-28
20230428|ACHL|Achilles Therapeutics plc Amer|R|NNM|6920|16383||233534|1.00||-57.76|-9463|2023-04-28
20230428|ACHR|Archer Aviation Inc.|A|NYSE|12463485|12406319||1807567|6.90||0.46|57166|2023-04-28
20230428|ACHRWS|Archer Aviation Inc. Redeemabl|A|NYSE|20218|16551||5476|3.69||22.16|3667|2023-04-28
20230428|ACHV|Achieve Life Sciences, Inc. Co|R|SC|569624|549469||165314|3.45||3.67|20155|2023-04-28
20230428|ACI|Albertsons Companies, Inc.|A|NYSE|15937809|10562706||3001885|5.31||50.89|5375103|2023-04-28
20230428|ACIO|Aptus Collared Investment Oppo|H|BZX|8804|50311||52146|1.00||-82.50|-41507|2023-04-28
20230428|ACITF|Asian Citrus Holdings Ltd Ordi|S|OTC|5000|5000||0|999.99||0.00|0|2023-04-28
20230428|ACIU|AC Immune SA Common Stock|R|NNM|233786|273923||65612|3.56||-14.65|-40137|2023-04-28
20230428|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|2349028|2384167||421728|5.57||-1.47|-35139|2023-04-28
20230428|ACJJF|Acom Co Ltd Ordinary Shares (J|S|OTC|300825|288688||0|999.99||4.20|12137|2023-04-28
20230428|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|399|66||402|1.00||504.55|333|2023-04-28
20230428|ACKDF|Auckland International Airport|S|OTC|211052|245626||2339|90.23||-14.08|-34574|2023-04-28
20230428|ACKRF|American Creek Resources Ltd N|S|OTC|47325|52752||30586|1.55||-10.29|-5427|2023-04-28
20230428|ACLHF|ACME LITHIUM INC Common Stock|S|OTC|3839|43438||217533|1.00||-91.16|-39599|2023-04-28
20230428|ACLIF|ACCELLERON INDS AG NAMEN AKT (|S|OTC|16215|13527||3|999.99||19.87|2688|2023-04-28
20230428|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|129712|108801||2150|60.33||19.22|20911|2023-04-28
20230428|ACLLY|ACCELLERON INDS LTD ADR - Unsp|S|OTC|17099|17655||15399|1.11||-3.15|-556|2023-04-28
20230428|ACLS|Axcelis Technologies, Inc. Com|R|NNM|1588528|1485702||468357|3.39||6.92|102826|2023-04-28
20230428|ACLX|Arcellx, Inc. Common Stock|R|NNM|5755475|5385333||814722|7.06||6.87|370142|2023-04-28
20230428|ACM|Aecom|A|NYSE|1837722|1728602||491350|3.74||6.31|109120|2023-04-28
20230428|ACMDY|Atlas Consolidated Mining & De|S|OTC|169|169||0|999.99||0.00|0|2023-04-28
20230428|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|149|0||0|999.99||100.00|149|2023-04-28
20230428|ACMR|ACM Research, Inc. Class A Com|R|NNM|2066541|2208339||442803|4.67||-6.42|-141798|2023-04-28
20230428|ACN|Accenture PLC|A|NYSE|7709344|6571587||2065719|3.73||17.31|1137757|2023-04-28
20230428|ACNB|ACNB Corporation Common Stock|R|SC|83603|68890||6327|13.21||21.36|14713|2023-04-28
20230428|ACNDF|Ascendas India Trust Units (Si|S|OTC|183100|1994980||12284|14.91||-90.82|-1811880|2023-04-28
20230428|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|6|26||9|1.00||-76.92|-20|2023-04-28
20230428|ACNT|Ascent Industries Co. Common S|R|NNM|4759|4762||5988|1.00||-0.06|-3|2023-04-28
20230428|ACOGF|ALPHA COGNITION INC NEW COM (C|S|OTC|22243|22143||2175|10.23||0.45|100|2023-04-28
20230428|ACON|Aclarion, Inc. Common Stock|R|SC|168423|61823||8172073|1.00||172.43|106600|2023-04-28
20230428|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|3522186|3547876||5655|622.84||-0.72|-25690|2023-04-28
20230428|ACOPY|The A2 Milk Co Ltd Unsponsored|S|OTC|1062|7||515|2.06||15071.43|1055|2023-04-28
20230428|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|198358|200424||40354|4.92||-1.03|-2066|2023-04-28
20230428|ACP|abrdn Income Credit Strategies|A|NYSE|42511|50090||306800|1.00||-15.13|-7579|2023-04-28
20230428|ACPIF|AC ENERGY CORP Common Stock|S|OTC|3245|3245||0|999.99||0.00|0|2023-04-28
20230428|ACPPRA|abrdn Income Credit Strategies|A|NYSE|10442|8991||5519|1.89||16.14|1451|2023-04-28
20230428|ACR|ACRES Commercial Realty Corp.|A|NYSE|12513|9209||18943|1.00||35.88|3304|2023-04-28
20230428|ACRE|Ares Commercial Real Estate Co|A|NYSE|2857295|2301239||776078|3.68||24.16|556056|2023-04-28
20230428|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|965273|1072065||496|999.99||-9.96|-106792|2023-04-28
20230428|ACRHF|Acreage Holdings, Inc. Class E|S|OTC|23307|9006||92598|1.00||158.79|14301|2023-04-28
20230428|ACRO|Acropolis Infrastructure Acqui|A|NYSE|6963|14551||158570|1.00||-52.15|-7588|2023-04-28
20230428|ACROU|Acropolis Infrastructure Acqui|A|NYSE|1423|115||141|10.09||1137.39|1308|2023-04-28
20230428|ACROWS|Acropolis Infrastructure Acqui|A|NYSE|499|0||50424|1.00||100.00|499|2023-04-28
20230428|ACRPRC|ACRES Commercial Realty Corp.|A|NYSE|791|1421||9042|1.00||-44.33|-630|2023-04-28
20230428|ACRPRD|ACRES Commercial Realty Corp.|A|NYSE|2220|136||4432|1.00||1532.35|2084|2023-04-28
20230428|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|4913303|4984442||634128|7.75||-1.43|-71139|2023-04-28
20230428|ACRV|Acrivon Therapeutics, Inc. Com|R|NNM|412075|410702||20411|20.19||0.33|1373|2023-04-28
20230428|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|855825|835916||98291|8.71||2.38|19909|2023-04-28
20230428|ACSAF|Acs Actividades de Construccio|S|OTC|28137|19900||332|84.75||41.39|8237|2023-04-28
20230428|ACSAY|ACS Actividades De Construccio|S|OTC|3428|6286||8645|1.00||-45.47|-2858|2023-04-28
20230428|ACSI|American Customer Satisfaction|H|BZX|2292|4020||451|5.08||-42.99|-1728|2023-04-28
20230428|ACST|Acasti Pharma, Inc. Class A Co|R|SC|511889|524280||38647|13.25||-2.36|-12391|2023-04-28
20230428|ACSYF|Accsys Technologies plc Ordina|S|OTC|1000|1000||0|999.99||0.00|0|2023-04-28
20230428|ACT|Enact Holdings, Inc. Common St|R|NNM|1048430|1253681||165984|6.32||-16.37|-205251|2023-04-28
20230428|ACTG|Acacia Research Corporation (A|R|NNM|423025|455191||186586|2.27||-7.07|-32166|2023-04-28
20230428|ACTHF|ADURO CLEAN TECHNOLOGIES INC C|S|OTC|28400|40267||89941|1.00||-29.47|-11867|2023-04-28
20230428|ACTV|LeaderShares Activist Leaders|E|ARCA|147|7904||9854|1.00||-98.14|-7757|2023-04-28
20230428|ACTX|Advanced Container Technologie|S|OTC|86|291||482|1.00||-70.45|-205|2023-04-28
20230428|ACU|Acme United Corporation|B|AMEX|6698|8604||6313|1.06||-22.15|-1906|2023-04-28
20230428|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|6338|6338||84|75.45||0.00|0|2023-04-28
20230428|ACUT|Accustem Sciences Inc Common S|S|OTC|12236|13300||31511|1.00||-8.00|-1064|2023-04-28
20230428|ACV|Virtus Diversified Income & Co|A|NYSE|8462|5408||33802|1.00||56.47|3054|2023-04-28
20230428|ACVA|ACV Auctions Inc. Class A Comm|R|NNM|9030195|9315263||837006|10.79||-3.06|-285068|2023-04-28
20230428|ACVF|American Conservative Values E|E|ARCA|5695|5353||5124|1.11||6.39|342|2023-04-28
20230428|ACWEF|SSGA SPDR ETFS EUROPE I PLC AC|S|OTC|80|0||0|999.99||100.00|80|2023-04-28
20230428|ACWI|iShares MSCI ACWI ETF|R|NNM|12720500|12590259||3572396|3.56||1.03|130241|2023-04-28
20230428|ACWV|iShares MSCI Global Min Vol Fa|H|BZX|1617755|1683993||129554|12.49||-3.93|-66238|2023-04-28
