accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210730|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|612|612||7|87.43||0.00|0|2021-07-30
20210730|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|2100|1443||0|999.99||45.53|657|2021-07-30
20210730|AAIC|Arlington Asset Investment Cor|A|NYSE|287994|382968||367644|1.00||-24.80|-94974|2021-07-30
20210730|AAICPRB|Arlington Asset Investment Cor|A|NYSE|183|349||281|1.00||-47.56|-166|2021-07-30
20210730|AAICPRC|Arlington Asset Investment Cor|A|NYSE|1883|866||2338|1.00||117.44|1017|2021-07-30
20210730|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|4232416|4311078||42068|100.61||-1.82|-78662|2021-07-30
20210730|AAIN|Arlington Asset Investment Cor|A|NYSE|3143|0||25791|1.00||100.00|3143|2021-07-30
20210730|AAIRF|American Aires Inc. Common Sha|S|OTC|12512|6664||29585|1.00||87.76|5848|2021-07-30
20210730|AAL|American Airlines Group Inc. C|R|NNM|83947070|91490076||36109839|2.32||-8.24|-7543006|2021-07-30
20210730|AALBF|Aalberts Industries NV Ordinar|S|OTC|28773|18080||34|846.26||59.14|10693|2021-07-30
20210730|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|167339|181057||17376|9.63||-7.58|-13718|2021-07-30
20210730|AAMC|Altisource Asset Mgmt Corp|B|AMEX|1550|1516||16908|1.00||2.24|34|2021-07-30
20210730|AAME|Atlantic American Corporation|R|NNM|288033|293128||45405|6.34||-1.74|-5095|2021-07-30
20210730|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|9351|11||50606|1.00||84909.09|9340|2021-07-30
20210730|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|2010|8310||9000|1.00||-75.81|-6300|2021-07-30
20210730|AAN|The Aaron's Company, Inc.|A|NYSE|781046|734727||368277|2.12||6.30|46319|2021-07-30
20210730|AANNF|Aroundtown SA Ordinary Shares|S|OTC|141339|147630||0|999.99||-4.26|-6291|2021-07-30
20210730|AAOI|Applied Optoelectronics, Inc.|R|NNM|4023447|3862083||424707|9.47||4.18|161364|2021-07-30
20210730|AAON|AAON, Inc. Common Stock|R|NNM|1828450|2067337||116518|15.69||-11.56|-238887|2021-07-30
20210730|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3425754|3441200||498653|6.87||-0.45|-15446|2021-07-30
20210730|AAPJ|AAP, Inc. Common Stock|S|OTC|409|409||68751|1.00||0.00|0|2021-07-30
20210730|AAPL|Apple Inc. Common Stock|R|NNM|93114834|96355309||87082127|1.07||-3.36|-3240475|2021-07-30
20210730|AAQC|Accelerate Acquisition Corp.|A|NYSE|18659|14093||47516|1.00||32.40|4566|2021-07-30
20210730|AAQCU|Accelerate Acquisition Corp. U|A|NYSE|615|872||19178|1.00||-29.47|-257|2021-07-30
20210730|AAQCWS|Accelerate Acquisition Corp. W|A|NYSE|4748|7271||31270|1.00||-34.70|-2523|2021-07-30
20210730|AASCF|ALL ACTIVE ASSET CAP LTD Ordin|S|OTC|462882|462882||0|999.99||0.00|0|2021-07-30
20210730|AASP|Global Acquisitions Corporatio|S|OTC|603|403||164|3.68||49.63|200|2021-07-30
20210730|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|510576|667699||11072|46.11||-23.53|-157123|2021-07-30
20210730|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|969144|907078||346220|2.80||6.84|62066|2021-07-30
20210730|AATC|Autoscope Technologies Corpora|R|SC|39082|76096||58070|1.00||-48.64|-37014|2021-07-30
20210730|AATGF|ATI Airtest Technologies Inc O|S|OTC|23541|23541||5584|4.22||0.00|0|2021-07-30
20210730|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|1034|579||12777|1.00||78.58|455|2021-07-30
20210730|AAU|Almaden Minerals Ltd.|B|AMEX|1259380|1027209||606948|2.07||22.60|232171|2021-07-30
20210730|AAUKF|Anglo American plc Ordinary Sh|S|OTC|626690|500530||6984|89.73||25.21|126160|2021-07-30
20210730|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|5830|16884||55617|1.00||-65.47|-11054|2021-07-30
20210730|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|1205421|1265202||49668|24.27||-4.73|-59781|2021-07-30
20210730|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|200|13||91|2.20||1438.46|187|2021-07-30
20210730|AAWH|ASCEND WELLNESS HOLDINGS INC C|S|OTC|318948|270112||53402|5.97||18.08|48836|2021-07-30
20210730|AAWW|Atlas Air Worldwide Holdings N|R|NNM|3069641|3177906||297467|10.32||-3.41|-108265|2021-07-30
20210730|AAXJ|iShares MSCI All Country Asia|R|NNM|2240292|1992227||1812514|1.24||12.45|248065|2021-07-30
20210730|AAXT|Aamaxan Transport Group, Inc.|S|OTC|75|75||0|999.99||0.00|0|2021-07-30
20210730|AAZZF|A2Z Smart Technologies Corp Co|S|OTC|4848|3337||173125|1.00||45.28|1511|2021-07-30
20210730|AB|AllianceBernstein Holding, L.P|A|NYSE|1128118|1281337||236570|4.77||-11.96|-153219|2021-07-30
20210730|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|9873|9000||0|999.99||9.70|873|2021-07-30
20210730|ABB|ABB Ltd.|A|NYSE|4758996|3935780||1442330|3.30||20.92|823216|2021-07-30
20210730|ABBAF|Aberdeen Asian Income Fund Ord|S|OTC|45|45||0|999.99||0.00|0|2021-07-30
20210730|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|1|1||0|999.99||0.00|0|2021-07-30
20210730|ABBRF|ABRASILVER RESOURCE CORP Ordin|S|OTC|1119814|1014245||1379245|1.00||10.41|105569|2021-07-30
20210730|ABBV|ABBVIE INC.|A|NYSE|14450001|14655916||5525063|2.62||-1.40|-205915|2021-07-30
20210730|ABC|AmerisourceBergen Corp.|A|NYSE|2065502|2162214||909333|2.27||-4.47|-96712|2021-07-30
20210730|ABCAF|Athabasca Minerals Inc Common|S|OTC|3079|0||832|3.70||100.00|3079|2021-07-30
20210730|ABCB|Ameris Bancorp Common Stock|R|NNM|1745249|1694181||424560|4.11||3.01|51068|2021-07-30
20210730|ABCFF|Abacus Mining & Exploration Co|S|OTC|9670|83||162660|1.00||11550.60|9587|2021-07-30
20210730|ABCL|AbCellera Biologics Inc. Commo|R|NNM|8552791|8525255||1407629|6.08||0.32|27536|2021-07-30
20210730|ABCM|Abcam plc American Depositary|R|NNM|29691|28561||133996|1.00||3.96|1130|2021-07-30
20210730|ABCP|AmBase Corporation Common Stoc|S|OTC|12874|12883||47306|1.00||-0.07|-9|2021-07-30
20210730|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|84899|174150||0|999.99||-51.25|-89251|2021-07-30
20210730|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|2100|2100||0|999.99||0.00|0|2021-07-30
20210730|ABEO|Abeona Therapeutics Inc. Commo|R|SC|4720138|4772840||1988172|2.37||-1.10|-52702|2021-07-30
20210730|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|8459|30432||148128|1.00||-72.20|-21973|2021-07-30
20210730|ABEQ|Absolute Core Strategy ETF|E|ARCA|8889|5380||3718|2.39||65.22|3509|2021-07-30
20210730|ABETF|Supernova Metals Corp Common S|S|OTC|1140|6140||1822|1.00||-81.43|-5000|2021-07-30
20210730|ABEV|AMBEV S.A.|A|NYSE|54402045|56925091||25217256|2.16||-4.43|-2523046|2021-07-30
20210730|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2021-07-30
20210730|ABG|Asbury Automotive Group, Inc.|A|NYSE|1487444|1602808||149308|9.96||-7.20|-115364|2021-07-30
20210730|ABGI|ABG Acquisition Corp. I Class|R|SC|4366|3193||22989|1.00||36.74|1173|2021-07-30
20210730|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|34672|34672||0|999.99||0.00|0|2021-07-30
20210730|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|50210|50110||853|58.86||0.20|100|2021-07-30
20210730|ABILF|Ability Inc.  Ordinary Shares|S|OTC|5128|5210||5363|1.00||-1.57|-82|2021-07-30
20210730|ABIO|ARCA biopharma, Inc. Common St|R|SC|448262|385449||798427|1.00||16.30|62813|2021-07-30
20210730|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|340|20||0|999.99||1600.00|320|2021-07-30
20210730|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|2243266|2000844||13130|170.85||12.12|242422|2021-07-30
20210730|ABM|ABM Industries, Inc.|A|NYSE|1871605|1714522||616312|3.04||9.16|157083|2021-07-30
20210730|ABMAF|Albioma Ordinary Shares (Franc|S|OTC|5566|4136||59|94.34||34.57|1430|2021-07-30
20210730|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|6037|2||67770|1.00||301750.00|6035|2021-07-30
20210730|ABMD|ABIOMED, Inc. Common Stock|R|NNM|751053|769547||143846|5.22||-2.40|-18494|2021-07-30
20210730|ABML|American Battery Metals Corpor|S|OTC|10022115|10084896||3153221|3.18||-0.62|-62781|2021-07-30
20210730|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|2682147|2404720||0|999.99||11.54|277427|2021-07-30
20210730|ABMT|Advanced BioMedical Technologi|S|OTC|2040|3040||4390|1.00||-32.89|-1000|2021-07-30
20210730|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|5424|6710||59783|1.00||-19.17|-1286|2021-07-30
20210730|ABNB|Airbnb, Inc. Class A Common St|R|NNM|9971229|9927692||5214223|1.91||0.44|43537|2021-07-30
20210730|ABOIF|Aboitiz Equity Ventures Inc Or|S|OTC|71|71||0|999.99||0.00|0|2021-07-30
20210730|ABOS|Acumen Pharmaceuticals, Inc. C|R|NNM|31741|6382||148994|1.00||397.35|25359|2021-07-30
20210730|ABPGF|ALIBABA PICTURES GROUP Ltd SHS|S|OTC|49500000|49360000||0|999.99||0.28|140000|2021-07-30
20210730|ABPPF|Abacus Property Group Fully Pa|S|OTC|13891|393||436|31.86||3434.61|13498|2021-07-30
20210730|ABQQ|AB INTL GROUP CORP Common Stoc|S|OTC|6459|82655||4630531|1.00||-92.19|-76196|2021-07-30
20210730|ABR|Arbor Realty Trust, Inc.|A|NYSE|5006417|5524973||1338343|3.74||-9.39|-518556|2021-07-30
20210730|ABRPRD|Arbor Realty Trust, Inc. 6.375|A|NYSE|22104|15002||21559|1.03||47.34|7102|2021-07-30
20210730|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|492743|491888||5471|90.06||0.17|855|2021-07-30
20210730|ABSI|Absci Corporation Common Stock|R|NNM|198546|0||564884|1.00||100.00|198546|2021-07-30
20210730|ABSSF|Airboss Of America Corp New Or|S|OTC|267577|258667||1396|191.67||3.44|8910|2021-07-30
20210730|ABST|Absolute Software Corporation|R|NNM|227733|246061||44192|5.15||-7.45|-18328|2021-07-30
20210730|ABT|Abbott Laboratories|A|NYSE|11941015|11617644||4942934|2.42||2.78|323371|2021-07-30
20210730|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|232275|239709||40434|5.74||-3.10|-7434|2021-07-30
20210730|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|744|444||209|3.56||67.57|300|2021-07-30
20210730|ABUS|Arbutus Biopharma Corporation|R|NNM|5623353|4888026||1228939|4.58||15.04|735327|2021-07-30
20210730|ABVC|ABVC BioPharma, Inc. Common St|S|OTC|130|0||1664|1.00||100.00|130|2021-07-30
20210730|ABVG|Affinity Beverage Group, Inc.|S|OTC|500|500||17514468|1.00||0.00|0|2021-07-30
20210730|ABWN|Airborne Wireless Network Comm|S|OTC|139670|346645||86413310|1.00||-59.71|-206975|2021-07-30
20210730|ABXXF|ABAXX Technologies Inc. Common|S|OTC|62564|10527||235022|1.00||494.32|52037|2021-07-30
20210730|ABZPF|Aboitiz Power Corp. Ordinary S|S|OTC|20|20||5698|1.00||0.00|0|2021-07-30
20210730|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|1|0||0|999.99||100.00|1|2021-07-30
20210730|ABZT|Ablaze Technologies, Inc. Comm|S|OTC|116150|0||151818|1.00||100.00|116150|2021-07-30
20210730|AC|Associated Capital Group, Inc.|A|NYSE|26474|29089||12522|2.11||-8.99|-2615|2021-07-30
20210730|ACA|Arcosa, Inc. Common Stock|A|NYSE|650152|604039||214146|3.04||7.63|46113|2021-07-30
20210730|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|8104110|8030947||1281063|6.33||0.91|73163|2021-07-30
20210730|ACAH|Atlantic Coastal Acquisition C|R|SC|6430|10535||7306|1.00||-38.97|-4105|2021-07-30
20210730|ACAHU|Atlantic Coastal Acquisition C|R|SC|6356|5161||9683|1.00||23.15|1195|2021-07-30
20210730|ACAHW|Atlantic Coastal Acquisition C|R|SC|4646|6428||31078|1.00||-27.72|-1782|2021-07-30
20210730|ACAI|Safeplus International Holding|S|OTC|2243|2255||538|4.17||-0.53|-12|2021-07-30
20210730|ACAN|Americann, Inc. Common Stock|S|OTC|9581|4542||30085|1.00||110.94|5039|2021-07-30
20210730|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||0|999.99||0.00|0|2021-07-30
20210730|ACAZF|Acadian Timber Corporation Ord|S|OTC|57008|67638||6580|8.66||-15.72|-10630|2021-07-30
20210730|ACB|Aurora Cannabis Inc. Common Sh|R|NNM|36749655|32467897||5006572|7.34||13.19|4281758|2021-07-30
20210730|ACBA|Ace Global Business Acquisitio|R|SC|140|2087||33474|1.00||-93.29|-1947|2021-07-30
20210730|ACBAW|Ace Global Business Acquisitio|R|SC|1758|1559||51079|1.00||12.76|199|2021-07-30
20210730|ACBI|Atlantic Capital Bancshares, I|R|NNM|306809|213558||324879|1.00||43.67|93251|2021-07-30
20210730|ACBM|Acro Biomedical Co., Ltd. Comm|S|OTC|265|265||2825|1.00||0.00|0|2021-07-30
20210730|ACC|American Campus Communities, I|A|NYSE|2545536|2507957||954528|2.67||1.50|37579|2021-07-30
20210730|ACCD|Accolade, Inc. Common Stock|R|NNM|2623382|3436308||530646|4.94||-23.66|-812926|2021-07-30
20210730|ACCMF|AAC CLYDE SPACE Common Stock|S|OTC|54370|67575||59709|1.00||-19.54|-13205|2021-07-30
20210730|ACCO|Acco Brands Corporation|A|NYSE|3351511|3050011||435599|7.69||9.89|301500|2021-07-30
20210730|ACCYY|Accor S A American Depositary|S|OTC|1110|21441||215714|1.00||-94.82|-20331|2021-07-30
20210730|ACDSF|Ascendas Real Estate Investmen|S|OTC|750048|665424||14655|51.18||12.72|84624|2021-07-30
20210730|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|17403405|15254001||115294|150.95||14.09|2149404|2021-07-30
20210730|ACEJF|ACEA S.P.A. SHS (Italy)|S|OTC|33519|54344||36|931.08||-38.32|-20825|2021-07-30
20210730|ACEL|Accel Entertainment, Inc.|A|NYSE|1871134|1923249||158608|11.80||-2.71|-52115|2021-07-30
20210730|ACER|Acer Therapeutics Inc. Common|R|SC|69514|45327||908951|1.00||53.36|24187|2021-07-30
20210730|ACES|ALPS Clean Energy ETF|E|ARCA|7848|3484||52581|1.00||125.26|4364|2021-07-30
20210730|ACET|Adicet Bio, Inc. Common Stock|R|NNM|634009|699347||120147|5.28||-9.34|-65338|2021-07-30
20210730|ACEV|ACE Convergence Acquisition Co|R|SC|600702|621757||472444|1.27||-3.39|-21055|2021-07-30
20210730|ACEVU|ACE Convergence Acquisition Co|R|SC|316|1115||756|1.00||-71.66|-799|2021-07-30
20210730|ACEVW|ACE Convergence Acquisition Co|R|SC|3992|7412||129138|1.00||-46.14|-3420|2021-07-30
20210730|ACFL|AMC Financial Holdings, Inc. C|S|OTC|533|800||645|1.00||-33.38|-267|2021-07-30
20210730|ACFN|Acorn Energy, Inc.|S|OTC|9197|2268||26150|1.00||305.51|6929|2021-07-30
20210730|ACGBF|Agricultural Bank of China Ord|S|OTC|29462229|25945523||4025|999.99||13.55|3516706|2021-07-30
20210730|ACGBY|Agricultural Bank of China Uns|S|OTC|28269|8560||107727|1.00||230.25|19709|2021-07-30
20210730|ACGL|Arch Capital Group Ltd. Common|R|NNM|4687937|4972180||1825462|2.57||-5.72|-284243|2021-07-30
20210730|ACGLN|Arch Capital Group Ltd. Deposi|R|NNM|27503|36942||84498|1.00||-25.55|-9439|2021-07-30
20210730|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|13862|9992||23527|1.00||38.73|3870|2021-07-30
20210730|ACGLP|Arch Capital Group Ltd. Deposi|R|NNM|10600|12474||39331|1.00||-15.02|-1874|2021-07-30
20210730|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|6971|7174||283|24.63||-2.83|-203|2021-07-30
20210730|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|659471|126761||27|999.99||420.25|532710|2021-07-30
20210730|ACH|Alum Corp of China Limited|A|NYSE|287521|242158||135020|2.13||18.73|45363|2021-07-30
20210730|ACHC|Acadia Healthcare Company, Inc|R|NNM|2529748|2835250||331877|7.62||-10.78|-305502|2021-07-30
20210730|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|38051|23658||32386|1.17||60.84|14393|2021-07-30
20210730|ACHKF|ACHIKO AG NAMEN AKT Ordinary S|S|OTC|1|1||8019|1.00||0.00|0|2021-07-30
20210730|ACHL|Achilles Therapeutics plc Amer|R|NNM|486683|328653||58412|8.33||48.08|158030|2021-07-30
20210730|ACHV|Achieve Life Sciences, Inc. Co|R|SC|528627|491572||168889|3.13||7.54|37055|2021-07-30
20210730|ACI|Albertsons Companies, Inc.|A|NYSE|16042437|16221541||1020294|15.72||-1.10|-179104|2021-07-30
20210730|ACIC|Atlas Crest Investment Corp.|A|NYSE|9268071|8196268||732190|12.66||13.08|1071803|2021-07-30
20210730|ACICU|Atlas Crest Investment Corp. U|A|NYSE|1205|1240||1220|1.00||-2.82|-35|2021-07-30
20210730|ACICWS|Atlas Crest Investment Corp.Re|A|NYSE|10299|9634||81955|1.00||6.90|665|2021-07-30
20210730|ACII|Atlas Crest Investment Corp. I|A|NYSE|14433|30828||33304|1.00||-53.18|-16395|2021-07-30
20210730|ACIIU|Atlas Crest Investment Corp. I|A|NYSE|4091|4091||17590|1.00||0.00|0|2021-07-30
20210730|ACIIWS|Atlas Crest Investment Corp. I|A|NYSE|17994|16929||17150|1.05||6.29|1065|2021-07-30
20210730|ACIO|Aptus Collared Income Opportun|H|BZX|25152|38892||29988|1.00||-35.33|-13740|2021-07-30
20210730|ACITF|Asian Citrus Holdings Ltd Ordi|S|OTC|2|2||0|999.99||0.00|0|2021-07-30
20210730|ACIU|AC Immune SA Common Stock|R|NNM|1219181|1208247||204215|5.97||0.90|10934|2021-07-30
20210730|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|2118535|2131893||536374|3.95||-0.63|-13358|2021-07-30
20210730|ACJJF|Acom Co Ltd Ordinary Shares (J|S|OTC|4355705|4193346||0|999.99||3.87|162359|2021-07-30
20210730|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|323|2417||827|1.00||-86.64|-2094|2021-07-30
20210730|ACKDF|Auckland International Airport|S|OTC|1163438|907041||895|999.99||28.27|256397|2021-07-30
20210730|ACKIT|Ackrell SPAC Partners I Co. Su|R|SC|47613|26252||16130|2.95||81.37|21361|2021-07-30
20210730|ACKIW|Ackrell SPAC Partners I Co. Wa|R|SC|14255|7026||10787|1.32||102.89|7229|2021-07-30
20210730|ACKRF|American Creek Resources Ltd N|S|OTC|52485|60683||214539|1.00||-13.51|-8198|2021-07-30
20210730|ACLHF|ACME LITHIUM INC Common Stock|S|OTC|33482|30189||60868|1.00||10.91|3293|2021-07-30
20210730|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|371124|460304||7031|52.78||-19.37|-89180|2021-07-30
20210730|ACLS|Axcelis Technologies, Inc. Com|R|NNM|827870|834829||180330|4.59||-0.83|-6959|2021-07-30
20210730|ACM|Aecom|A|NYSE|1571138|1651441||602713|2.61||-4.86|-80303|2021-07-30
20210730|ACMB|Agro Capital Management Corp C|S|OTC|1|1||37|1.00||0.00|0|2021-07-30
20210730|ACMC|American Church Mortgage Co Co|S|OTC|1|1||1729|1.00||0.00|0|2021-07-30
20210730|ACMDY|Atlas Consolidated Mining & De|S|OTC|241|241||0|999.99||0.00|0|2021-07-30
20210730|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|5343|4052||0|999.99||31.86|1291|2021-07-30
20210730|ACMR|ACM Research, Inc. Class A Com|R|NNM|943131|1192210||340156|2.77||-20.89|-249079|2021-07-30
20210730|ACMSY|Accustem Sciences Limited Amer|S|OTC|214576|428646||266532|1.00||-49.94|-214070|2021-07-30
20210730|ACN|Accenture PLC|A|NYSE|4611520|4332641||1709542|2.70||6.44|278879|2021-07-30
20210730|ACNB|ACNB Corporation Common Stock|R|SC|37460|42785||15854|2.36||-12.45|-5325|2021-07-30
20210730|ACNDF|Ascendas India Trust Units (Si|S|OTC|36011|32172||17221|2.09||11.93|3839|2021-07-30
20210730|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|2|0||0|999.99||100.00|2|2021-07-30
20210730|ACNNF|Auscann Group Hldgs Ltd Ordina|S|OTC|13815|15220||20824|1.00||-9.23|-1405|2021-07-30
20210730|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|902589|625359||28296|31.90||44.33|277230|2021-07-30
20210730|ACOPY|The A2 Milk Co Ltd Unsponsored|S|OTC|1522|7474||5575|1.00||-79.64|-5952|2021-07-30
20210730|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|1187945|594795||5185416|1.00||99.72|593150|2021-07-30
20210730|ACP|Aberdeen Income Credit Strateg|A|NYSE|10515|9131||140311|1.00||15.16|1384|2021-07-30
20210730|ACPGF|ACACIA PHARMA GROUP PLC ORD GB|S|OTC|128686|188686||0|999.99||-31.80|-60000|2021-07-30
20210730|ACPPRA|Aberdeen Income Credit Strateg|A|NYSE|8821|10207||8220|1.07||-13.58|-1386|2021-07-30
20210730|ACPRF|ARCPACIFIC RES CORP Common Sha|S|OTC|90|1100||27579|1.00||-91.82|-1010|2021-07-30
20210730|ACQR|Independence Holdings Corp. Cl|R|SC|103|1795||6052|1.00||-94.26|-1692|2021-07-30
20210730|ACQRU|Independence Holdings Corp. Un|R|SC|1998|1239||21946|1.00||61.26|759|2021-07-30
20210730|ACQRW|Independence Holdings Corp. Wa|R|SC|105|6767||8405|1.00||-98.45|-6662|2021-07-30
20210730|ACR|ACRES Commercial Realty Corp.|A|NYSE|52725|50180||64060|1.00||5.07|2545|2021-07-30
20210730|ACRB|Asia Carbon Industries, Inc. C|S|OTC|19222|20022||17867|1.08||-4.00|-800|2021-07-30
20210730|ACRDF|Acreage Holdings, Inc. Class D|S|OTC|5229|5375||53354|1.00||-2.72|-146|2021-07-30
20210730|ACRE|Ares Commercial Real Estate Co|A|NYSE|734204|786608||434956|1.69||-6.66|-52404|2021-07-30
20210730|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|864019|1015013||191|999.99||-14.88|-150994|2021-07-30
20210730|ACRHF|Acreage Holdings, Inc. Class E|S|OTC|12809|13989||142974|1.00||-8.44|-1180|2021-07-30
20210730|ACRL|Atacama Resources Internationa|S|OTC|21570|63348||1876760|1.00||-65.95|-41778|2021-07-30
20210730|ACROU|Acropolis Infrastructure Acqui|A|NYSE|902724|902660||62895|14.35||0.01|64|2021-07-30
20210730|ACRPRC|ACRES Commercial Realty Corp.|A|NYSE|5490|5767||9940|1.00||-4.80|-277|2021-07-30
20210730|ACRPRD|ACRES Commercial Realty Corp.|A|NYSE|4079|3467||79639|1.00||17.65|612|2021-07-30
20210730|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|3108839|3507830||383636|8.10||-11.37|-398991|2021-07-30
20210730|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|11077819|10372704||1434930|7.72||6.80|705115|2021-07-30
20210730|ACSAF|Acs Actividades de Construccio|S|OTC|251001|271843||42|999.99||-7.67|-20842|2021-07-30
20210730|ACSAY|ACS Actividades De Construccio|S|OTC|36648|18364||101258|1.00||99.56|18284|2021-07-30
20210730|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2021-07-30
20210730|ACSG|Xtrackers MSCI ACWI ex USA ESG|E|ARCA|108274|2936||20373|5.31||3587.81|105338|2021-07-30
20210730|ACSI|American Customer Satisfaction|H|BZX|141|1968||343|1.00||-92.84|-1827|2021-07-30
20210730|ACST|Acasti Pharma, Inc. Class A Co|R|SC|2510344|2781355||4566046|1.00||-9.74|-271011|2021-07-30
20210730|ACTD|ArcLight Clean Transition Corp|R|SC|1201|1036||9380|1.00||15.93|165|2021-07-30
20210730|ACTDU|ArcLight Clean Transition Corp|R|SC|1500|622||71315|1.00||141.16|878|2021-07-30
20210730|ACTDW|ArcLight Clean Transition Corp|R|SC|7408|7405||3270|2.27||0.04|3|2021-07-30
20210730|ACTG|Acacia Research Corporation (A|R|NNM|2096172|2186668||236248|8.87||-4.14|-90496|2021-07-30
