accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20220429|AAL|American Airlines Group Inc. C|R|NNM|82687055|92187959||39014704|2.12||-10.31|-9500904|2022-04-29
20220429|AALBF|Aalberts Industries NV Ordinar|S|OTC|52587|45271||80|657.34||16.16|7316|2022-04-29
20220429|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2022-04-29
20220429|AAMC|Altisource Asset Mgmt Corp|B|AMEX|3480|2137||8896|1.00||62.85|1343|2022-04-29
20220429|AAME|Atlantic American Corporation|R|NNM|72731|79814||4710|15.44||-8.87|-7083|2022-04-29
20220429|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|11|11||60930|1.00||0.00|0|2022-04-29
20220429|AAMPRA|Apollo Asset Management, Inc.|A|NYSE|2723|4184||26404|1.00||-34.92|-1461|2022-04-29
20220429|AAMPRB|Apollo Asset Management, Inc.|A|NYSE|14989|41554||30270|1.00||-63.93|-26565|2022-04-29
20220429|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|2500|3272||34814|1.00||-23.59|-772|2022-04-29
20220429|AAN|The Aaron's Company, Inc.|A|NYSE|1939928|1759306||231236|8.39||10.27|180622|2022-04-29
20220429|AANNF|Aroundtown SA Ordinary Shares|S|OTC|1718945|2401544||534|999.99||-28.42|-682599|2022-04-29
20220429|AAOI|Applied Optoelectronics, Inc.|R|NNM|3884643|3806701||274152|14.17||2.05|77942|2022-04-29
20220429|AAON|AAON, Inc. Common Stock|R|NNM|938420|1022020||254335|3.69||-8.18|-83600|2022-04-29
20220429|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3707528|3362880||833991|4.45||10.25|344648|2022-04-29
20220429|AAPJ|AAP, Inc. Common Stock|S|OTC|537|537||1000|1.00||0.00|0|2022-04-29
20220429|AAPL|Apple Inc. Common Stock|R|NNM|103977276|103292182||91723750|1.13||0.66|685094|2022-04-29
20220429|AAPT|All American Pet Company, Inc.|S|OTC|53626|0||27433618|1.00||100.00|53626|2022-04-29
20220429|AAQC|Accelerate Acquisition Corp.|A|NYSE|20030|19845||73849|1.00||0.93|185|2022-04-29
20220429|AAQCU|Accelerate Acquisition Corp. U|A|NYSE|2553|2553||22924|1.00||0.00|0|2022-04-29
20220429|AAQCWS|Accelerate Acquisition Corp. W|A|NYSE|11444|10606||16181|1.00||7.90|838|2022-04-29
20220429|AASCF|ALL ACTIVE ASSET CAP LTD Ordin|S|OTC|462882|462882||0|999.99||0.00|0|2022-04-29
20220429|AASP|Global Acquisitions Corporatio|S|OTC|50|0||3435|1.00||100.00|50|2022-04-29
20220429|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|982597|986817||20415|48.13||-0.43|-4220|2022-04-29
20220429|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|765383|754363||328859|2.33||1.46|11020|2022-04-29
20220429|AATC|Autoscope Technologies Corpora|R|SC|27189|9852||15172|1.79||175.97|17337|2022-04-29
20220429|AATGF|ATI Airtest Technologies Inc O|S|OTC|30027|29732||4609|6.51||0.99|295|2022-04-29
20220429|AATP|Agape ATP Corporation Common S|S|OTC|1|1||0|999.99||0.00|0|2022-04-29
20220429|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|80|80||46790|1.00||0.00|0|2022-04-29
20220429|AAU|Almaden Minerals Ltd.|B|AMEX|556693|392513||538504|1.03||41.83|164180|2022-04-29
20220429|AAUGF|ANGOLD RES LTD COM (Canada)|S|OTC|20000|12200||206431|1.00||63.93|7800|2022-04-29
20220429|AAUKF|Anglo American plc Ordinary Sh|S|OTC|632105|1669738||2563|246.63||-62.14|-1037633|2022-04-29
20220429|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|18712|54674||73008|1.00||-65.78|-35962|2022-04-29
20220429|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|1236077|1110383||216795|5.70||11.32|125694|2022-04-29
20220429|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|200|100||0|999.99||100.00|100|2022-04-29
20220429|AAWH|ASCEND WELLNESS HOLDINGS INC C|S|OTC|9416|3447||109889|1.00||173.17|5969|2022-04-29
20220429|AAWW|Atlas Air Worldwide Holdings N|R|NNM|4148949|4316647||457128|9.08||-3.88|-167698|2022-04-29
20220429|AAXJ|iShares MSCI All Country Asia|R|NNM|917801|2361571||1936068|1.00||-61.14|-1443770|2022-04-29
20220429|AB|AllianceBernstein Holding, L.P|A|NYSE|868555|953155||641757|1.35||-8.88|-84600|2022-04-29
20220429|ABAKF|ABRDN ASIA-PAC INCOME FD VCC O|S|OTC|9000|9000||0|999.99||0.00|0|2022-04-29
20220429|ABANF|Automatic Bank Services Ltd Or|S|OTC|847|973||32|26.47||-12.95|-126|2022-04-29
20220429|ABB|ABB Ltd.|A|NYSE|1503118|1747612||2875622|1.00||-13.99|-244494|2022-04-29
20220429|ABBRF|ABRASILVER RESOURCE CORP Ordin|S|OTC|1368551|1344128||1596007|1.00||1.82|24423|2022-04-29
20220429|ABBV|ABBVIE INC.|A|NYSE|13154753|12068291||9033395|1.46||9.00|1086462|2022-04-29
20220429|ABC|AmerisourceBergen Corp.|A|NYSE|2456447|2358787||1188751|2.07||4.14|97660|2022-04-29
20220429|ABCB|Ameris Bancorp Common Stock|R|NNM|1791351|1672101||604442|2.96||7.13|119250|2022-04-29
20220429|ABCE|ABCO Energy, Inc Common Stock|S|OTC|10650|900||481666|1.00||1083.33|9750|2022-04-29
20220429|ABCL|AbCellera Biologics Inc. Commo|R|NNM|11716103|12887334||1048600|11.17||-9.09|-1171231|2022-04-29
20220429|ABCM|Abcam plc American Depositary|R|NNM|665131|713429||124983|5.32||-6.77|-48298|2022-04-29
20220429|ABCP|AmBase Corporation Common Stoc|S|OTC|11112|12250||4881|2.28||-9.29|-1138|2022-04-29
20220429|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|128844|114253||260|495.55||12.77|14591|2022-04-29
20220429|ABDBY|ALM BRAND A/S ADR (Denmark)|S|OTC|4|4||0|999.99||0.00|0|2022-04-29
20220429|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|5529|5529||0|999.99||0.00|0|2022-04-29
20220429|ABEO|Abeona Therapeutics Inc. Commo|R|SC|4037180|4661193||1355349|2.98||-13.39|-624013|2022-04-29
20220429|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|92872|93687||710152|1.00||-0.87|-815|2022-04-29
20220429|ABEQ|Absolute Core Strategy ETF|E|ARCA|27194|44932||17103|1.59||-39.48|-17738|2022-04-29
20220429|ABEV|AMBEV S.A.|A|NYSE|35090444|38113960||22515113|1.56||-7.93|-3023516|2022-04-29
20220429|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2022-04-29
20220429|ABG|Asbury Automotive Group, Inc.|A|NYSE|1722051|1748451||273672|6.29||-1.51|-26400|2022-04-29
20220429|ABGI|ABG Acquisition Corp. I Class|R|SC|5465|3756||59037|1.00||45.50|1709|2022-04-29
20220429|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|13637|13637||0|999.99||0.00|0|2022-04-29
20220429|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|54019|51000||3537|15.27||5.92|3019|2022-04-29
20220429|ABILF|Ability Inc.  Ordinary Shares|S|OTC|5128|5128||0|999.99||0.00|0|2022-04-29
20220429|ABIO|ARCA biopharma, Inc. Common St|R|SC|219860|230506||131673|1.67||-4.62|-10646|2022-04-29
20220429|ABIT|ATHENA BITCOIN GLOBAL Common S|S|OTC|38789|8308||95773|1.00||366.89|30481|2022-04-29
20220429|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|5257898|5331660||40930|128.46||-1.38|-73762|2022-04-29
20220429|ABM|ABM Industries, Inc.|A|NYSE|1930572|1750832||861272|2.24||10.27|179740|2022-04-29
20220429|ABMAF|Albioma Ordinary Shares (Franc|S|OTC|6983|6983||0|999.99||0.00|0|2022-04-29
20220429|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|3000|16700||13328|1.00||-82.04|-13700|2022-04-29
20220429|ABMD|ABIOMED, Inc. Common Stock|R|NNM|1122293|1275595||318405|3.52||-12.02|-153302|2022-04-29
20220429|ABML|American Battery Technology Co|S|OTC|13948507|14064688||3927382|3.55||-0.83|-116181|2022-04-29
20220429|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|2525654|3263185||23|999.99||-22.60|-737531|2022-04-29
20220429|ABNB|Airbnb, Inc. Class A Common St|R|NNM|9447888|10540679||4018222|2.35||-10.37|-1092791|2022-04-29
20220429|ABOS|Acumen Pharmaceuticals, Inc. C|R|NNM|1895815|1806548||171155|11.08||4.94|89267|2022-04-29
20220429|ABPPF|Abacus Property Group Fully Pa|S|OTC|6847|850||0|999.99||705.53|5997|2022-04-29
20220429|ABR|Arbor Realty Trust, Inc.|A|NYSE|5374067|5200075||1723575|3.12||3.35|173992|2022-04-29
20220429|ABRPRD|Arbor Realty Trust, Inc. 6.375|A|NYSE|10580|2229||18470|1.00||374.65|8351|2022-04-29
20220429|ABRPRE|Arbor Realty Trust, Inc. 6.25%|A|NYSE|2279|4792||7883|1.00||-52.44|-2513|2022-04-29
20220429|ABRPRF|Arbor Realty Trust, Inc. 6.25%|A|NYSE|21109|28491||11836|1.78||-25.91|-7382|2022-04-29
20220429|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|3156|2764||53|59.55||14.18|392|2022-04-29
20220429|ABSI|Absci Corporation Common Stock|R|NNM|5979924|5657404||255332|23.42||5.70|322520|2022-04-29
20220429|ABSSF|Airboss Of America Corp New Or|S|OTC|844929|849432||11830|71.42||-0.53|-4503|2022-04-29
20220429|ABST|Absolute Software Corporation|R|NNM|1469027|1415467||105646|13.91||3.78|53560|2022-04-29
20220429|ABT|Abbott Laboratories|A|NYSE|13461989|12790403||5542668|2.43||5.25|671586|2022-04-29
20220429|ABTI|Alterola Biotech, Inc. Common|S|OTC|3019|2949||1479|2.04||2.37|70|2022-04-29
20220429|ABTO|AB&T Financial Corporation (NC|S|OTC|394|394||145|2.72||0.00|0|2022-04-29
20220429|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|567293|576063||52357|10.84||-1.52|-8770|2022-04-29
20220429|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|1479|1494||3|493.00||-1.00|-15|2022-04-29
20220429|ABUS|Arbutus Biopharma Corporation|R|NNM|5320011|5801231||1156802|4.60||-8.30|-481220|2022-04-29
20220429|ABVC|ABVC BioPharma, Inc. Common St|R|SC|77389|51455||17720|4.37||50.40|25934|2022-04-29
20220429|ABXXF|ABAXX Technologies Inc. Common|S|OTC|1569|35655||153306|1.00||-95.60|-34086|2022-04-29
20220429|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|1|1||3|1.00||0.00|0|2022-04-29
20220429|ABZT|Ablaze Technologies, Inc. Comm|S|OTC|108430|108430||0|999.99||0.00|0|2022-04-29
20220429|AC|Associated Capital Group, Inc.|A|NYSE|26543|23202||21017|1.26||14.40|3341|2022-04-29
20220429|ACA|Arcosa, Inc. Common Stock|A|NYSE|1000562|1117508||219881|4.55||-10.46|-116946|2022-04-29
20220429|ACAB|Atlantic Coastal Acquisition C|R|NNM|363|359||1789|1.00||1.11|4|2022-04-29
20220429|ACABU|Atlantic Coastal Acquisition C|R|NNM|3|1038||1619|1.00||-99.71|-1035|2022-04-29
20220429|ACABW|Atlantic Coastal Acquisition C|R|NNM|13523|13873||83|162.93||-2.52|-350|2022-04-29
20220429|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|12001671|8106512||1822794|6.58||48.05|3895159|2022-04-29
20220429|ACAH|Atlantic Coastal Acquisition C|R|SC|1221229|1132726||39895|30.61||7.81|88503|2022-04-29
20220429|ACAHU|Atlantic Coastal Acquisition C|R|SC|589|635||15601|1.00||-7.24|-46|2022-04-29
20220429|ACAHW|Atlantic Coastal Acquisition C|R|SC|14845|4146||26161|1.00||258.06|10699|2022-04-29
20220429|ACAN|Americann, Inc. Common Stock|S|OTC|6904|7232||20340|1.00||-4.54|-328|2022-04-29
20220429|ACAQ|Athena Consumer Acquisition Co|A|NYSE|18135|11111||189015|1.00||63.22|7024|2022-04-29
20220429|ACAQU|Athena Consumer Acquisition Co|A|NYSE|885|885||157|5.64||0.00|0|2022-04-29
20220429|ACAQWS|Athena Consumer Acquisition Co|A|NYSE|3222|3223||12990|1.00||-0.03|-1|2022-04-29
20220429|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||0|999.99||0.00|0|2022-04-29
20220429|ACAX|Alset Capital Acquisition Corp|R|NNM|22|21||47|1.00||4.76|1|2022-04-29
20220429|ACAXR|Alset Capital Acquisition Corp|R|NNM|5293|5228||1340|3.95||1.24|65|2022-04-29
20220429|ACAXU|Alset Capital Acquisition Corp|R|NNM|3197|3197||40|79.93||0.00|0|2022-04-29
20220429|ACAXW|Alset Capital Acquisition Corp|R|NNM|3990|290||2789|1.43||1275.86|3700|2022-04-29
20220429|ACAZF|Acadian Timber Corporation Ord|S|OTC|25346|27095||2475|10.24||-6.46|-1749|2022-04-29
20220429|ACB|Aurora Cannabis Inc. Common Sh|R|NNM|28004254|26655776||5302552|5.28||5.06|1348478|2022-04-29
20220429|ACBA|Ace Global Business Acquisitio|R|SC|2819|2819||353|7.99||0.00|0|2022-04-29
20220429|ACBAW|Ace Global Business Acquisitio|R|SC|16080|14010||3950|4.07||14.78|2070|2022-04-29
20220429|ACBM|Acro Biomedical Co., Ltd. Comm|S|OTC|432|265||2063|1.00||63.02|167|2022-04-29
20220429|ACC|American Campus Communities, I|A|NYSE|4268582|1836919||10393475|1.00||132.38|2431663|2022-04-29
20220429|ACCD|Accolade, Inc. Common Stock|R|NNM|4302113|3932421||2997907|1.44||9.40|369692|2022-04-29
20220429|ACCMF|AAC CLYDE SPACE Common Stock|S|OTC|52118|54213||13942|3.74||-3.86|-2095|2022-04-29
20220429|ACCO|Acco Brands Corporation|A|NYSE|2875754|3122410||575518|5.00||-7.90|-246656|2022-04-29
20220429|ACCR|Access-Power & Co, Inc. Common|S|OTC|10809|10809||64142|1.00||0.00|0|2022-04-29
20220429|ACCYY|Accor S A American Depositary|S|OTC|53133|52832||104626|1.00||0.57|301|2022-04-29
20220429|ACDI|Ascendant Digital Acquisition|A|NYSE|14501|1887||61498|1.00||668.47|12614|2022-04-29
20220429|ACDIWS|Ascendant Digital Acquisition|A|NYSE|3468|326||37758|1.00||963.80|3142|2022-04-29
20220429|ACDSF|Ascendas Real Estate Investmen|S|OTC|2386524|2141832||22524|105.95||11.42|244692|2022-04-29
20220429|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|13065820|12378954||94325|138.52||5.55|686866|2022-04-29
20220429|ACEHF|Ace Hardware Indonesia Tbk Ord|S|OTC|940|0||1068|1.00||100.00|940|2022-04-29
20220429|ACEJF|ACEA S.P.A. SHS (Italy)|S|OTC|2606|6606||1150|2.27||-60.55|-4000|2022-04-29
20220429|ACEL|Accel Entertainment, Inc.|A|NYSE|1690738|1637674||158369|10.68||3.24|53064|2022-04-29
20220429|ACER|Acer Therapeutics Inc. Common|R|SC|59421|69524||115988|1.00||-14.53|-10103|2022-04-29
20220429|ACES|ALPS Clean Energy ETF|E|ARCA|8834|29967||68451|1.00||-70.52|-21133|2022-04-29
20220429|ACET|Adicet Bio, Inc. Common Stock|R|NNM|2314828|1362561||368267|6.29||69.89|952267|2022-04-29
20220429|ACEV|ACE Convergence Acquisition Co|R|SC|162240|78121||114871|1.41||107.68|84119|2022-04-29
20220429|ACEVU|ACE Convergence Acquisition Co|R|SC|79|79||982|1.00||0.00|0|2022-04-29
20220429|ACEVW|ACE Convergence Acquisition Co|R|SC|1692|13698||173881|1.00||-87.65|-12006|2022-04-29
20220429|ACFN|Acorn Energy, Inc.|S|OTC|4664|1065||37823|1.00||337.93|3599|2022-04-29
20220429|ACGBF|Agricultural Bank of China Ord|S|OTC|34819108|25892268||2840|999.99||34.48|8926840|2022-04-29
20220429|ACGBY|Agricultural Bank of China Uns|S|OTC|38280|44764||77735|1.00||-14.48|-6484|2022-04-29
20220429|ACGL|Arch Capital Group Ltd. Common|R|NNM|3359026|5090478||2222013|1.51||-34.01|-1731452|2022-04-29
20220429|ACGLN|Arch Capital Group Ltd. Deposi|R|NNM|6208|7980||58309|1.00||-22.21|-1772|2022-04-29
20220429|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|29282|20114||29223|1.00||45.58|9168|2022-04-29
20220429|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|17018|6072||20|850.90||180.27|10946|2022-04-29
20220429|ACGX|Alliance Creative Group, Inc.|S|OTC|99|99||13633|1.00||0.00|0|2022-04-29
20220429|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|403633|318957||0|999.99||26.55|84676|2022-04-29
20220429|ACH|Alum Corp of China Limited|A|NYSE|100224|87492||130583|1.00||14.55|12732|2022-04-29
20220429|ACHC|Acadia Healthcare Company, Inc|R|NNM|3592624|3034038||732522|4.90||18.41|558586|2022-04-29
20220429|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|1657|3815||4518|1.00||-56.57|-2158|2022-04-29
20220429|ACHKF|ACHIKO AG NAMEN AKT Ordinary S|S|OTC|63063|0||5899|10.69||100.00|63063|2022-04-29
20220429|ACHL|Achilles Therapeutics plc Amer|R|NNM|60720|150801||94130|1.00||-59.74|-90081|2022-04-29
20220429|ACHR|Archer Aviation Inc.|A|NYSE|7298889|7146937||1967201|3.71||2.13|151952|2022-04-29
20220429|ACHRWS|Archer Aviation Inc. Redeemabl|A|NYSE|13509|7637||54830|1.00||76.89|5872|2022-04-29
20220429|ACHV|Achieve Life Sciences, Inc. Co|R|SC|426737|312177||332118|1.28||36.70|114560|2022-04-29
20220429|ACI|Albertsons Companies, Inc.|A|NYSE|6954579|8595435||2682625|2.59||-19.09|-1640856|2022-04-29
20220429|ACII|Atlas Crest Investment Corp. I|A|NYSE|11363|18091||36299|1.00||-37.19|-6728|2022-04-29
20220429|ACIIU|Atlas Crest Investment Corp. I|A|NYSE|4148|4728||1183|3.51||-12.27|-580|2022-04-29
20220429|ACIIWS|Atlas Crest Investment Corp. I|A|NYSE|1996|1758||42578|1.00||13.54|238|2022-04-29
20220429|ACIO|Aptus Collared Income Opportun|H|BZX|44299|18199||54156|1.00||143.41|26100|2022-04-29
20220429|ACIU|AC Immune SA Common Stock|R|NNM|838327|888239||68141|12.30||-5.62|-49912|2022-04-29
20220429|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|2724494|2285482||647076|4.21||19.21|439012|2022-04-29
20220429|ACJJF|Acom Co Ltd Ordinary Shares (J|S|OTC|521200|1022700||0|999.99||-49.04|-501500|2022-04-29
20220429|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|3345|0||1007|3.32||100.00|3345|2022-04-29
20220429|ACKDF|Auckland International Airport|S|OTC|314640|347282||455|691.52||-9.40|-32642|2022-04-29
20220429|ACKIT|Ackrell SPAC Partners I Co. Su|R|SC|61743|63992||4082|15.13||-3.51|-2249|2022-04-29
20220429|ACKIW|Ackrell SPAC Partners I Co. Wa|R|SC|1319|2122||32986|1.00||-37.84|-803|2022-04-29
20220429|ACKRF|American Creek Resources Ltd N|S|OTC|65241|68096||45739|1.43||-4.19|-2855|2022-04-29
20220429|ACLHF|ACME LITHIUM INC Common Stock|S|OTC|132545|121987||141267|1.00||8.66|10558|2022-04-29
20220429|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|111394|89685||5563|20.02||24.21|21709|2022-04-29
20220429|ACLS|Axcelis Technologies, Inc. Com|R|NNM|1188378|1042395||364934|3.26||14.00|145983|2022-04-29
20220429|ACLX|Arcellx, Inc. Common Stock|R|NNM|284811|300358||37260|7.64||-5.18|-15547|2022-04-29
20220429|ACM|Aecom|A|NYSE|2643717|2707778||649126|4.07||-2.37|-64061|2022-04-29
20220429|ACMB|Agro Capital Management Corp C|S|OTC|1|1||0|999.99||0.00|0|2022-04-29
20220429|ACMDY|Atlas Consolidated Mining & De|S|OTC|169|169||0|999.99||0.00|0|2022-04-29
20220429|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|44661|24364||0|999.99||83.31|20297|2022-04-29
20220429|ACMR|ACM Research, Inc. Class A Com|R|NNM|4481983|4604889||693110|6.47||-2.67|-122906|2022-04-29
20220429|ACN|Accenture PLC|A|NYSE|3638366|4113048||2148813|1.69||-11.54|-474682|2022-04-29
20220429|ACNB|ACNB Corporation Common Stock|R|SC|35086|34694||20596|1.70||1.13|392|2022-04-29
20220429|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|3134|2770||3|999.99||13.14|364|2022-04-29
20220429|ACOGF|ALPHA COGNITION INC NEW COM (C|S|OTC|314|0||8858|1.00||100.00|314|2022-04-29
20220429|ACON|Aclarion, Inc. Common Stock|R|SC|76684|0||2430700|1.00||100.00|76684|2022-04-29
20220429|ACONW|Aclarion, Inc. Warrant|R|SC|1569|0||32629|1.00||100.00|1569|2022-04-29
20220429|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|454889|454660||3108|146.36||0.05|229|2022-04-29
20220429|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|85301|117697||46649|1.83||-27.52|-32396|2022-04-29
20220429|ACP|Aberdeen Income Credit Strateg|A|NYSE|291794|202895||121559|2.40||43.82|88899|2022-04-29
20220429|ACPGF|ACACIA PHARMA GROUP PLC ORD GB|S|OTC|12523|17323||787|15.91||-27.71|-4800|2022-04-29
20220429|ACPPRA|Aberdeen Income Credit Strateg|A|NYSE|284|4140||7568|1.00||-93.14|-3856|2022-04-29
20220429|ACQR|Independence Holdings Corp. Cl|R|SC|18350|12192||23119|1.00||50.51|6158|2022-04-29
20220429|ACQRW|Independence Holdings Corp. Wa|R|SC|32129|13550||44908|1.00||137.11|18579|2022-04-29
20220429|ACR|ACRES Commercial Realty Corp.|A|NYSE|4765|9302||11447|1.00||-48.77|-4537|2022-04-29
20220429|ACRDF|Acreage Holdings, Inc. Class D|S|OTC|10513|9860||47931|1.00||6.62|653|2022-04-29
20220429|ACRE|Ares Commercial Real Estate Co|A|NYSE|990837|1164830||560065|1.77||-14.94|-173993|2022-04-29
20220429|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|1072917|1090595||476|999.99||-1.62|-17678|2022-04-29
20220429|ACRHF|Acreage Holdings, Inc. Class E|S|OTC|67088|28766||183033|1.00||133.22|38322|2022-04-29
20220429|ACRL|Atacama Resources Internationa|S|OTC|15001|8405||489143|1.00||78.48|6596|2022-04-29
20220429|ACRO|Acropolis Infrastructure Acqui|A|NYSE|10375|9555||15923|1.00||8.58|820|2022-04-29
20220429|ACROU|Acropolis Infrastructure Acqui|A|NYSE|374|390||449|1.00||-4.10|-16|2022-04-29
20220429|ACROWS|Acropolis Infrastructure Acqui|A|NYSE|2203|1603||19085|1.00||37.43|600|2022-04-29
20220429|ACRPRC|ACRES Commercial Realty Corp.|A|NYSE|1547|6538||6571|1.00||-76.34|-4991|2022-04-29
20220429|ACRPRD|ACRES Commercial Realty Corp.|A|NYSE|1713|4759||4783|1.00||-64.01|-3046|2022-04-29
20220429|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|2133029|2325356||332898|6.41||-8.27|-192327|2022-04-29
20220429|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|2074750|1954402||716765|2.89||6.16|120348|2022-04-29
20220429|ACSAF|Acs Actividades de Construccio|S|OTC|336458|292598||475|708.33||14.99|43860|2022-04-29
20220429|ACSAY|ACS Actividades De Construccio|S|OTC|956|3571||45223|1.00||-73.23|-2615|2022-04-29
20220429|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2022-04-29
