accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20190628|ABBY|Abby, Inc  Common Stock|S|OTC|11442|11442||200|57.21||0.00|0|2019-06-28
20190628|ABC|AmerisourceBergen Corp.|A|NYSE|8393771|7887296||1514791|5.54||6.42|506475|2019-06-28
20190628|ABCB|Ameris Bancorp Common Stock|R|NNM|2778641|2487892||785164|3.54||11.69|290749|2019-06-28
20190628|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|11000||7105|1.55||0.00|0|2019-06-28
20190628|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|9264|9593||3980|2.33||-3.43|-329|2019-06-28
20190628|ABCZY|Abcam PLC Unsponsored ADR (Uni|S|OTC|5533|4148||1112|4.98||33.39|1385|2019-06-28
20190628|ABDC|Alcentra Capital Corp. Common|R|NNM|21731|7828||36853|1.00||177.61|13903|2019-06-28
20190628|ABDR|Ambassador Food Services Corpo|S|OTC|200|0||880|1.00||100.00|200|2019-06-28
20190628|ABEO|Abeona Therapeutics Inc. Commo|R|SC|6613813|6935913||1257194|5.26||-4.64|-322100|2019-06-28
20190628|ABEOW|Abeona Therapeutics Inc. Warra|R|SC|602|701||1044|1.00||-14.12|-99|2019-06-28
20190628|ABEV|AMBEV S.A.|A|NYSE|29353192|24802663||23142265|1.27||18.35|4550529|2019-06-28
20190628|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2019-06-28
20190628|ABG|Asbury Automotive Group, Inc.|A|NYSE|2069834|2170637||161322|12.83||-4.64|-100803|2019-06-28
20190628|ABGLF|ACACIA MNG PLC Common Shares|S|OTC|74540|74540||0|999.99||0.00|0|2019-06-28
20190628|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|10420|2420||1600|6.51||330.58|8000|2019-06-28
20190628|ABGOY|Abengoa Sa Unsponsored ADR (Sp|S|OTC|15|15||0|999.99||0.00|0|2019-06-28
20190628|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|2382|86||0|999.99||2669.77|2296|2019-06-28
20190628|ABIL|Ability Inc Ordinary Shares|R|SC|30933|91037||90987|1.00||-66.02|-60104|2019-06-28
20190628|ABIO|ARCA biopharma, Inc. Common St|R|SC|52374|28815||167063|1.00||81.76|23559|2019-06-28
20190628|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|27812|55440||0|999.99||-49.83|-27628|2019-06-28
20190628|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|4123935|4461126||71773|57.46||-7.56|-337191|2019-06-28
20190628|ABM|ABM Industries, Inc.|A|NYSE|3976364|4113973||356285|11.16||-3.34|-137609|2019-06-28
20190628|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|85331|53035||236075|1.00||60.90|32296|2019-06-28
20190628|ABMD|ABIOMED, Inc. Common Stock|R|NNM|2254859|2381731||475873|4.74||-5.33|-126872|2019-06-28
20190628|ABML|American Battery Metals Corpor|S|OTC|77970|4295||300325|1.00||1715.37|73675|2019-06-28
20190628|ABMRF|ABN Amro Group NV Depositary R|S|OTC|463055|427996||3345|138.43||8.19|35059|2019-06-28
20190628|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|128250|129400||105388|1.22||-0.89|-1150|2019-06-28
20190628|ABNRY|Abn Amro Group NV American Dep|S|OTC|1493|24121||106314|1.00||-93.81|-22628|2019-06-28
20190628|ABR|Arbor Realty Trust, Inc.|A|NYSE|10556221|10161833||2306508|4.58||3.88|394388|2019-06-28
20190628|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|9617|7928||1014|9.48||21.30|1689|2019-06-28
20190628|ABRPRB|Arbor Realty Trust, Inc. 7.75%|A|NYSE|1683|1835||1478|1.14||-8.28|-152|2019-06-28
20190628|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|5790|5485||1257|4.61||5.56|305|2019-06-28
20190628|ABSSF|Airboss Of America Corp New Or|S|OTC|505|1500||1246|1.00||-66.33|-995|2019-06-28
20190628|ABT|Abbott Laboratories|A|NYSE|14148218|13827038||6548123|2.16||2.32|321180|2019-06-28
20190628|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|395101|351832||181015|2.18||12.30|43269|2019-06-28
20190628|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|118|105||48|2.46||12.38|13|2019-06-28
20190628|ABUS|Arbutus Biopharma Corporation|R|NNM|1933348|1422211||1483738|1.30||35.94|511137|2019-06-28
20190628|ABWN|Airborne Wireless Network Comm|S|OTC|237909|237963||10520933|1.00||-0.02|-54|2019-06-28
20190628|ABZPF|Aboitiz Power Corp. Ordinary S|S|OTC|2099|2199||20|104.95||-4.55|-100|2019-06-28
20190628|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|2|2||0|999.99||0.00|0|2019-06-28
20190628|AC|Associated Capital Group, Inc.|A|NYSE|221569|213926||37183|5.96||3.57|7643|2019-06-28
20190628|ACA|Arcosa, Inc. Common Stock|A|NYSE|1262751|1203744||978376|1.29||4.90|59007|2019-06-28
20190628|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|13810347|12142731||1273339|10.85||13.73|1667616|2019-06-28
20190628|ACAMU|Acamar Partners Acquisition Co|R|SC|3042|14042||45469|1.00||-78.34|-11000|2019-06-28
20190628|ACAMW|Acamar Partners Acquisition Co|R|SC|500|500||1828|1.00||0.00|0|2019-06-28
20190628|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||0|999.99||0.00|0|2019-06-28
20190628|ACAXP|Annaly Capital Management Inc|S|OTC|81800|0||2870958|1.00||100.00|81800|2019-06-28
20190628|ACAZF|Acadian Timber Corporation Ord|S|OTC|77379|71832||1500|51.59||7.72|5547|2019-06-28
20190628|ACB|Aurora Cannabis Inc. Common Sh|A|NYSE|85929108|82799245||9000028|9.55||3.78|3129863|2019-06-28
20190628|ACBI|Atlantic Capital Bancshares, I|R|NNM|521997|546944||155447|3.36||-4.56|-24947|2019-06-28
20190628|ACBM|Acro Biomedical Co., Ltd. Comm|S|OTC|928|1379||1070|1.00||-32.70|-451|2019-06-28
20190628|ACC|American Campus Communities, I|A|NYSE|1790739|1987092||645798|2.77||-9.88|-196353|2019-06-28
20190628|ACCA|Acacia Diversified Holdings, I|S|OTC|6185|40165||801204|1.00||-84.60|-33980|2019-06-28
20190628|ACCO|Acco Brands Corporation|A|NYSE|2296354|2205102||774070|2.97||4.14|91252|2019-06-28
20190628|ACCR|Access-Power, Inc. (Florida) C|S|OTC|1832526|1832526||750|999.99||0.00|0|2019-06-28
20190628|ACCYY|Accor S A American Depositary|S|OTC|10814|133||31126|1.00||8030.83|10681|2019-06-28
20190628|ACDSF|Ascendas Real Estate Investmen|S|OTC|2988164|3141100||11175|267.40||-4.87|-152936|2019-06-28
20190628|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|445950|421854||7742|57.60||5.71|24096|2019-06-28
20190628|ACER|Acer Therapeutics Inc. Common|R|SC|603340|307617||1123439|1.00||96.13|295723|2019-06-28
20190628|ACES|ALPS Clean Energy ETF|H|BZX|7650|12729||8571|1.00||-39.90|-5079|2019-06-28
20190628|ACETQ|Aceto Corporation Common Stock|S|OTC|183444|165019||300988|1.00||11.17|18425|2019-06-28
20190628|ACFN|Acorn Energy, Inc.|S|OTC|5014|12755||122857|1.00||-60.69|-7741|2019-06-28
20190628|ACGBF|Agricultural Bank of China Ord|S|OTC|5780683|5906082||1200|999.99||-2.12|-125399|2019-06-28
20190628|ACGBY|Agricultural Bank of China Uns|S|OTC|189|8396||35609|1.00||-97.75|-8207|2019-06-28
20190628|ACGL|Arch Capital Group Ltd. Common|R|NNM|3821033|3535102||1440807|2.65||8.09|285931|2019-06-28
20190628|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|64035|57371||51491|1.24||11.62|6664|2019-06-28
20190628|ACGLP|Arch Capital Group Ltd. Deposi|R|NNM|30268|12702||101230|1.00||138.29|17566|2019-06-28
20190628|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|3758|4514||27|139.19||-16.75|-756|2019-06-28
20190628|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|3381541|3117593||402|999.99||8.47|263948|2019-06-28
20190628|ACH|Alum Corp of China Limited|A|NYSE|100138|143315||46723|2.14||-30.13|-43177|2019-06-28
20190628|ACHC|Acadia Healthcare Company, Inc|R|NNM|14769605|13283074||806922|18.30||11.19|1486531|2019-06-28
20190628|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|3623|6353||7246|1.00||-42.97|-2730|2019-06-28
20190628|ACHN|Achillion Pharmaceuticals, Inc|R|NNM|8365725|8783000||876331|9.55||-4.75|-417275|2019-06-28
20190628|ACHV|Achieve Life Sciences, Inc. Co|R|SC|398735|527129||204577|1.95||-24.36|-128394|2019-06-28
20190628|ACIA|Acacia Communications, Inc. Co|R|NNM|1332809|873346||875884|1.52||52.61|459463|2019-06-28
20190628|ACIM|SPDR MSCI ACWI IMI ETF|E|ARCA|5027|9442||6354|1.00||-46.76|-4415|2019-06-28
20190628|ACIU|AC Immune SA Common Stock|R|NNM|614989|320328||75485|8.15||91.99|294661|2019-06-28
20190628|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|5316507|5402391||917122|5.80||-1.59|-85884|2019-06-28
20190628|ACJJF|Acom Co Ltd  Jpy Ordinary Shar|S|OTC|3291871|3353071||0|999.99||-1.83|-61200|2019-06-28
20190628|ACKAF|Arcelik A S Ordinary Shares (T|S|OTC|303567|293568||0|999.99||3.41|9999|2019-06-28
20190628|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|417|2333||2600|1.00||-82.13|-1916|2019-06-28
20190628|ACKDF|Auckland International Airport|S|OTC|93144|88877||1193|78.08||4.80|4267|2019-06-28
20190628|ACKRF|American Creek Resources Ltd C|S|OTC|8086|1966||46242|1.00||311.29|6120|2019-06-28
20190628|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|17804|43741||343|51.91||-59.30|-25937|2019-06-28
20190628|ACLS|Axcelis Technologies, Inc. Com|R|NNM|829040|771205||167086|4.96||7.50|57835|2019-06-28
20190628|ACLZ|Accelerize Inc.  Common Stock|S|OTC|888|0||27938|1.00||100.00|888|2019-06-28
20190628|ACM|Aecom|A|NYSE|6229654|6309014||1672856|3.72||-1.26|-79360|2019-06-28
20190628|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|4469|4688||0|999.99||-4.67|-219|2019-06-28
20190628|ACMR|ACM Research, Inc. Class A Com|R|NNM|270440|200743||225703|1.20||34.72|69697|2019-06-28
20190628|ACMTA|ACMAT Corporation Class A Comm|S|OTC|15|34||456|1.00||-55.88|-19|2019-06-28
20190628|ACN|Accenture PLC|A|NYSE|6237495|5831206||2293707|2.72||6.97|406289|2019-06-28
20190628|ACNB|ACNB Corporation Common Stock|R|SC|35823|21636||14248|2.51||65.57|14187|2019-06-28
20190628|ACNDF|Ascendas India Trust Units (Si|S|OTC|3200|900||14158|1.00||255.56|2300|2019-06-28
20190628|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|113|313||9|12.56||-63.90|-200|2019-06-28
20190628|ACNI|American Community Newspapers|S|OTC|4761|4761||84462|1.00||0.00|0|2019-06-28
20190628|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|719042|750924||12516|57.45||-4.25|-31882|2019-06-28
20190628|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|13475527|10998520||1037154|12.99||22.52|2477007|2019-06-28
20190628|ACP|Aberdeen Income Credit Strateg|A|NYSE|6968|8721||73251|1.00||-20.10|-1753|2019-06-28
20190628|ACRE|Ares Commercial Real Estate Co|A|NYSE|1006089|981012||231635|4.34||2.56|25077|2019-06-28
20190628|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|548211|548338||265|999.99||-0.02|-127|2019-06-28
20190628|ACRGF|Acreage Holdings Inc Common Sh|S|OTC|13155|13760||405715|1.00||-4.40|-605|2019-06-28
20190628|ACRL|Atacama Resources Internationa|S|OTC|371539|0||12931642|1.00||100.00|371539|2019-06-28
20190628|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|2937324|2963446||1602852|1.83||-0.88|-26122|2019-06-28
20190628|ACRT|Advanced Credit Technologies I|S|OTC|1650|1650||100560|1.00||0.00|0|2019-06-28
20190628|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|13678033|13689658||2167325|6.31||-0.08|-11625|2019-06-28
20190628|ACSAF|Acs Actividades de Construccio|S|OTC|13566|27258||281|48.28||-50.23|-13692|2019-06-28
20190628|ACSAY|ACS Actividades De Construccio|S|OTC|6065|28017||151522|1.00||-78.35|-21952|2019-06-28
20190628|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2019-06-28
20190628|ACSG|Xtrackers MSCI ACWI ex USA ESG|E|ARCA|80|80||299|1.00||0.00|0|2019-06-28
20190628|ACSI|American Customer Satisfaction|H|BZX|861|251||1352|1.00||243.03|610|2019-06-28
20190628|ACSOF|Arcs Co Ltd Ordinary Shares (J|S|OTC|10400|10400||0|999.99||0.00|0|2019-06-28
20190628|ACSSF|Acasta Enterprises Inc. Ordina|S|OTC|4792|4792||0|999.99||0.00|0|2019-06-28
20190628|ACST|Acasti Pharma, Inc. Class A Co|R|SC|888320|384246||2219139|1.00||131.19|504074|2019-06-28
20190628|ACT|AdvisorShares Trust AdvisorSha|R|NNM|7049|9032||3136|2.25||-21.96|-1983|2019-06-28
20190628|ACTG|Acacia Research Corporation (A|R|NNM|278767|201442||169102|1.65||38.39|77325|2019-06-28
20190628|ACTRF|Ascott Residence Trust Units R|S|OTC|94200|99500||0|999.99||-5.33|-5300|2019-06-28
20190628|ACTTU|Act II Global Acquisition Corp|R|SC|796|895||3597|1.00||-11.06|-99|2019-06-28
20190628|ACTTW|Act II Global Acquisition Corp|R|SC|1800|0||4740|1.00||100.00|1800|2019-06-28
20190628|ACU|Acme United Corporation|B|AMEX|4188|6719||14567|1.00||-37.67|-2531|2019-06-28
20190628|ACUIF|AcuityAds Hldgs Inc Ordinary S|S|OTC|43872|43012||20960|2.09||2.00|860|2019-06-28
20190628|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|11622|10450||5561|2.09||11.22|1172|2019-06-28
20190628|ACUS|Acusphere, Inc. (NEW) Common S|S|OTC|13244|8842||2956|4.48||49.79|4402|2019-06-28
20190628|ACV|AllianzGI Diversified Income &|A|NYSE|1194|5901||25632|1.00||-79.77|-4707|2019-06-28
20190628|ACWF|iShares Edge MSCI Multifactor|E|ARCA|287|387||6015|1.00||-25.84|-100|2019-06-28
20190628|ACWI|iShares MSCI ACWI ETF|R|NNM|3331288|3212312||3279868|1.02||3.70|118976|2019-06-28
20190628|ACWRF|Acceleware Ltd.  Common Shares|S|OTC|800|1200||547|1.46||-33.33|-400|2019-06-28
20190628|ACWV|iShares Edge MSCI Min Vol Glob|H|BZX|254386|659932||326850|1.00||-61.45|-405546|2019-06-28
20190628|ACWX|iShares MSCI ACWI ex US ETF|R|NNM|4768574|145114||2678747|1.78||3186.09|4623460|2019-06-28
20190628|ACXIF|Acciona Sa Ordinary Shares|S|OTC|366|491||2|183.00||-25.46|-125|2019-06-28
20190628|ACY|AeroCentury Corporation|B|AMEX|10875|401||13616|1.00||2611.97|10474|2019-06-28
20190628|ADAC|Adama Technologies Corporation|S|OTC|8651|0||111481|1.00||100.00|8651|2019-06-28
20190628|ADAP|Adaptimmune Therapeutics plc A|R|NNM|3656868|3742942||221322|16.52||-2.30|-86074|2019-06-28
20190628|ADBCF|Adelaide Brighton Ltd (Austral|S|OTC|503248|455065||0|999.99||10.59|48183|2019-06-28
20190628|ADBE|Adobe Inc. Common Stock|R|NNM|4880657|3577957||4183025|1.17||36.41|1302700|2019-06-28
20190628|ADC|Agree Realty Corporation|A|NYSE|4691099|4651026||374027|12.54||0.86|40073|2019-06-28
20190628|ADDDF|adidas AG Ordinary Shares (Ger|S|OTC|2188822|2240735||235|999.99||-2.32|-51913|2019-06-28
20190628|ADDXF|Addex Pharmaceuticals Ltd. Ord|S|OTC|2004|2004||0|999.99||0.00|0|2019-06-28
20190628|ADDYY|adidas AG Sponsored ADR (Germa|S|OTC|47120|65877||53297|1.00||-28.47|-18757|2019-06-28
20190628|ADERY|Aida Engineering Ltd ADR|S|OTC|78|170||14|5.57||-54.12|-92|2019-06-28
20190628|ADES|Advanced Emissions Solutions,|R|NNM|2166967|2101877||117860|18.39||3.10|65090|2019-06-28
20190628|ADFS|American Defense Systems, Inc|S|OTC|7593|1174||142897|1.00||546.76|6419|2019-06-28
20190628|ADGO|Advantego Corporation Common S|S|OTC|2241|0||24527|1.00||100.00|2241|2019-06-28
20190628|ADHLF|Applied Development Holdings L|S|OTC|37715|37715||0|999.99||0.00|0|2019-06-28
20190628|ADHMY|Advanced Digital Health Medici|S|OTC|212|212||0|999.99||0.00|0|2019-06-28
20190628|ADI|Analog Devices, Inc. Common St|R|NNM|5933621|4890297||3086792|1.92||21.33|1043324|2019-06-28
20190628|ADIL|Adial Pharmaceuticals, Inc Com|R|SC|147261|70399||38143|3.86||109.18|76862|2019-06-28
20190628|ADILW|Adial Pharmaceuticals, Inc War|R|SC|200|200||4349|1.00||0.00|0|2019-06-28
20190628|ADIMF|ASAHI DIAMOND INDUSTRIAL CO LT|S|OTC|52400|68400||0|999.99||-23.39|-16000|2019-06-28
20190628|ADKCF|Adeka Corp Ordinary Shares (Ja|S|OTC|1900|100||0|999.99||1800.00|1800|2019-06-28
20190628|ADLI|American Medical Technologies|S|OTC|1850|1850||7|264.29||0.00|0|2019-06-28
20190628|ADM|Archer Daniels Midland Company|A|NYSE|9791661|9202524||3971161|2.47||6.40|589137|2019-06-28
20190628|ADMA|ADMA Biologics Inc Common Stoc|R|SC|4283328|4486600||726167|5.90||-4.53|-203272|2019-06-28
20190628|ADMG|Adamant DRI Processing and Min|S|OTC|63|650||435|1.00||-90.31|-587|2019-06-28
20190628|ADMP|Adamis Pharmaceuticals Corpora|R|SC|4081983|4180339||216395|18.86||-2.35|-98356|2019-06-28
20190628|ADMS|Adamas Pharmaceuticals, Inc. C|R|NNM|4560130|5227546||396799|11.49||-12.77|-667416|2019-06-28
20190628|ADMT|ADM Tronics Unlimited, Inc. Co|S|OTC|6633|14933||47040|1.00||-55.58|-8300|2019-06-28
20190628|ADNT|Adient plc Ordinary Shares|A|NYSE|10282672|8556372||2577084|3.99||20.18|1726300|2019-06-28
20190628|ADNY|Adino Energy Corporation Commo|S|OTC|75043|119230||450719|1.00||-37.06|-44187|2019-06-28
20190628|ADOM|ADOMANI, Inc. Common Stock|R|SC|898382|896382||1212000|1.00||0.22|2000|2019-06-28
20190628|ADOOY|Adaro Energy PT Unsponsored AD|S|OTC|7|7||0|999.99||0.00|0|2019-06-28
20190628|ADP|Automatic Data Processing, Inc|R|NNM|4041827|3429659||1541124|2.62||17.85|612168|2019-06-28
20190628|ADPAK|Adelphia Recovery Tust Series|S|OTC|2|2||0|999.99||0.00|0|2019-06-28
20190628|ADPAS|Adelphia Recovery Trust  Serie|S|OTC|4489750|4489750||2931|999.99||0.00|0|2019-06-28
20190628|ADPPF|ADO PPTYS S A Ordinary Shares|S|OTC|171013|80751||943|181.35||111.78|90262|2019-06-28
20190628|ADPXY|Audio Pixels Holdings Ltd Spon|S|OTC|1000|1100||744|1.34||-9.09|-100|2019-06-28
20190628|ADRA|Invesco BLDRS Asia 50 ADR Inde|R|NNM|2|7||852|1.00||-71.43|-5|2019-06-28
20190628|ADRD|Invesco BLDRS Developed Market|R|NNM|61|0||2933|1.00||100.00|61|2019-06-28
20190628|ADRE|Invesco BLDRS Emerging Markets|R|NNM|1049|1223||4163|1.00||-14.23|-174|2019-06-28
20190628|ADRNY|Koninklijke Ahold Delhaize N.V|S|OTC|11751|21822||136049|1.00||-46.15|-10071|2019-06-28
20190628|ADRO|Aduro Biotech, Inc. Common Sto|R|NNM|1802887|1817412||397051|4.54||-0.80|-14525|2019-06-28
20190628|ADRZF|Andritz Ag Graz Ordinary Share|S|OTC|1140081|1142209||80|999.99||-0.19|-2128|2019-06-28
20190628|ADRZY|Andritz Ag Graz Unsponsored AD|S|OTC|2079|123||0|999.99||1590.24|1956|2019-06-28
20190628|ADS|Alliance Data Systems Corporat|A|NYSE|1694483|1957992||700866|2.42||-13.46|-263509|2019-06-28
20190628|ADSK|Autodesk, Inc. Common Stock|R|NNM|4652418|5334537||2404240|1.94||-12.79|-682119|2019-06-28
20190628|ADSV|Allied Security Innovations, I|S|OTC|102092|102092||3585651|1.00||0.00|0|2019-06-28
20190628|ADSW|Advanced Disposal Services, In|A|NYSE|4939663|4828186||1058551|4.67||2.31|111477|2019-06-28
20190628|ADT|ADT Inc.|A|NYSE|40567271|37583898||2008834|20.19||7.94|2983373|2019-06-28
20190628|ADTN|ADTRAN, Inc. Common Stock|R|NNM|1049354|1113165||318754|3.29||-5.73|-63811|2019-06-28
20190628|ADTTF|Advantest Corp Ordinary Shares|S|OTC|733798|976721||0|999.99||-24.87|-242923|2019-06-28
20190628|ADUS|Addus HomeCare Corporation Com|R|NNM|734789|709384||108967|6.74||3.58|25405|2019-06-28
20190628|ADVM|Adverum Biotechnologies, Inc.|R|NNM|6491739|5161708||912495|7.11||25.77|1330031|2019-06-28
20190628|ADVOF|Adva Optical Networking SE Ord|S|OTC|3596|3410||0|999.99||5.45|186|2019-06-28
20190628|ADVZF|Adventus Mng Corp Common Share|S|OTC|2551|3551||2958|1.00||-28.16|-1000|2019-06-28
20190628|ADWPF|Andrew Peller Ltd Class A Ordi|S|OTC|17812|112||1317|13.52||15803.57|17700|2019-06-28
20190628|ADX|Adams Diversified Equity Fund,|A|NYSE|707439|797991||118087|5.99||-11.35|-90552|2019-06-28
