accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20201113|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|11|11||37179|1.00||0.00|0|2020-11-13
20201113|AAN|Aaron''s Holdings Company, Inc|A|NYSE|1726502|1823425||400030|4.32||-5.32|-96923|2020-11-13
20201113|AANNF|Aroundtown SA Ordinary Shares|S|OTC|6570918|6576817||2751|999.99||-0.09|-5899|2020-11-13
20201113|AAOI|Applied Optoelectronics, Inc.|R|NNM|4299307|4238962||875267|4.91||1.42|60345|2020-11-13
20201113|AAON|AAON, Inc. Common Stock|R|NNM|3704091|3732886||190317|19.46||-0.77|-28795|2020-11-13
20201113|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2892619|2073349||973896|2.97||39.51|819270|2020-11-13
20201113|AAPL|Apple Inc. Common Stock|R|NNM|87564487|80528396||111502564|1.00||8.74|7036091|2020-11-13
20201113|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|137529|151783||447|307.67||-9.39|-14254|2020-11-13
20201113|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|606874|680068||458830|1.32||-10.76|-73194|2020-11-13
20201113|AATDF|AA LTD Ordinary Shares (United|S|OTC|38700|40600||1020|37.94||-4.68|-1900|2020-11-13
20201113|AATGF|ATI Airtest Technologies Inc O|S|OTC|1600|10000||6400|1.00||-84.00|-8400|2020-11-13
20201113|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|14861|20914||9924|1.50||-28.94|-6053|2020-11-13
20201113|AAU|Almaden Minerals Ltd.|B|AMEX|1038843|558436||696424|1.49||86.03|480407|2020-11-13
20201113|AAUKF|Anglo American plc Ordinary Sh|S|OTC|565878|1413100||31107|18.19||-59.95|-847222|2020-11-13
20201113|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|1108880|1094824||14438|76.80||1.28|14056|2020-11-13
20201113|AAWC|Alexandria Advantage Warranty|S|OTC|23546|1000||1959167|1.00||2254.60|22546|2020-11-13
20201113|AAWW|Atlas Air Worldwide Holdings N|R|NNM|2815301|2866416||644356|4.37||-1.78|-51115|2020-11-13
20201113|AAXJ|iShares MSCI All Country Asia|R|NNM|2470687|1160540||1529212|1.62||112.89|1310147|2020-11-13
20201113|AAXN|Axon Enterprise, Inc. Common S|R|NNM|3729061|4751271||652445|5.72||-21.51|-1022210|2020-11-13
20201113|AAZZF|A2Z Smart Technologies Corp Co|S|OTC|7550|139||44932|1.00||5331.65|7411|2020-11-13
20201113|AB|AllianceBernstein Holding, L.P|A|NYSE|279887|308572||429270|1.00||-9.30|-28685|2020-11-13
20201113|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|9300|9300||0|999.99||0.00|0|2020-11-13
20201113|ABB|ABB Ltd.|A|NYSE|3055500|3515485||1438035|2.12||-13.08|-459985|2020-11-13
20201113|ABBAF|Aberdeen Asian Income Fund Ord|S|OTC|45|49||1|45.00||-8.16|-4|2020-11-13
20201113|ABBRF|Abraplata Resource Corp Ordina|S|OTC|449437|78393||910067|1.00||473.31|371044|2020-11-13
20201113|ABBV|ABBVIE INC.|A|NYSE|13997850|12838422||10059079|1.39||9.03|1159428|2020-11-13
20201113|ABBY|Abby, Inc  Common Stock|S|OTC|86404|86104||94012|1.00||0.35|300|2020-11-13
20201113|ABC|AmerisourceBergen Corp.|A|NYSE|3347709|3304151||1058439|3.16||1.32|43558|2020-11-13
20201113|ABCB|Ameris Bancorp Common Stock|R|NNM|1547201|1606246||439203|3.52||-3.68|-59045|2020-11-13
20201113|ABCE|ABCO Energy, Inc Common Stock|S|OTC|71875|3000||99407410|1.00||2295.83|68875|2020-11-13
20201113|ABCFF|Abacus Mining & Exploration Co|S|OTC|40406|28559||43892|1.00||41.48|11847|2020-11-13
20201113|ABCM|Abcam plc American Depositary|R|NNM|347520|204335||248659|1.40||70.07|143185|2020-11-13
20201113|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|11000||3768|2.92||0.00|0|2020-11-13
20201113|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|34453|11295||15352|2.24||205.03|23158|2020-11-13
20201113|ABDR|Ambassador Food Services Corpo|S|OTC|306|306||0|999.99||0.00|0|2020-11-13
20201113|ABEO|Abeona Therapeutics Inc. Commo|R|SC|2812649|3463574||2122075|1.33||-18.79|-650925|2020-11-13
20201113|ABEQ|Absolute Core Strategy ETF|E|ARCA|5490|2532||5176|1.06||116.82|2958|2020-11-13
20201113|ABETF|Supernova Metals Corp Common S|S|OTC|11|0||2|5.50||100.00|11|2020-11-13
20201113|ABEV|AMBEV S.A.|A|NYSE|55068584|40604302||28890388|1.91||35.62|14464282|2020-11-13
20201113|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2020-11-13
20201113|ABG|Asbury Automotive Group, Inc.|A|NYSE|2483304|2333934||184717|13.44||6.40|149370|2020-11-13
20201113|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|35067|35067||0|999.99||0.00|0|2020-11-13
20201113|ABILF|Ability Inc.  Ordinary Shares|S|OTC|5341|5341||1431|3.73||0.00|0|2020-11-13
20201113|ABIO|ARCA biopharma, Inc. Common St|R|SC|41962|51380||297087|1.00||-18.33|-9418|2020-11-13
20201113|ABKB|American Basketball Associatio|S|OTC|1805|1805||100|18.05||0.00|0|2020-11-13
20201113|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|100|100||0|999.99||0.00|0|2020-11-13
20201113|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|3542960|4409705||56939|62.22||-19.66|-866745|2020-11-13
20201113|ABM|ABM Industries, Inc.|A|NYSE|1052347|1373350||302671|3.48||-23.37|-321003|2020-11-13
20201113|ABMAF|Albioma Ordinary Shares (Franc|S|OTC|50|50||11|4.55||0.00|0|2020-11-13
20201113|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|1000|3500||91240|1.00||-71.43|-2500|2020-11-13
20201113|ABMC|American Bio Medica Corp. Comm|S|OTC|1662|5039||256189|1.00||-67.02|-3377|2020-11-13
20201113|ABMD|ABIOMED, Inc. Common Stock|R|NNM|2050470|2264731||268542|7.64||-9.46|-214261|2020-11-13
20201113|ABML|American Battery Metals Corpor|S|OTC|122190|79868||3078605|1.00||52.99|42322|2020-11-13
20201113|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|467966|484737||733|638.43||-3.46|-16771|2020-11-13
20201113|ABMT|Advanced BioMedical Technologi|S|OTC|69|68||115|1.00||1.47|1|2020-11-13
20201113|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|115663|25393||294932|1.00||355.49|90270|2020-11-13
20201113|ABOIF|Aboitiz Equity Ventures Inc Or|S|OTC|9090|1165||0|999.99||680.26|7925|2020-11-13
20201113|ABPGF|ALIBABA PICTURES GROUP Ltd SHS|S|OTC|85477055|98435795||0|999.99||-13.16|-12958740|2020-11-13
20201113|ABPPF|Abacus Property Group Fully Pa|S|OTC|3849|4096||0|999.99||-6.03|-247|2020-11-13
20201113|ABPR|Airborne Security & Protective|S|OTC|32877|32877||53006|1.00||0.00|0|2020-11-13
20201113|ABQQ|AB INTL GROUP CORP Common Stoc|S|OTC|9425|0||12639656|1.00||100.00|9425|2020-11-13
20201113|ABR|Arbor Realty Trust, Inc.|A|NYSE|4504242|4560391||2299541|1.96||-1.23|-56149|2020-11-13
20201113|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|1943|2005||2990|1.00||-3.09|-62|2020-11-13
20201113|ABRPRB|Arbor Realty Trust, Inc. 7.75%|A|NYSE|2357|2840||1705|1.38||-17.01|-483|2020-11-13
20201113|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|3626|728||6788|1.00||398.08|2898|2020-11-13
20201113|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|166024|166019||1|999.99||0.00|5|2020-11-13
20201113|ABSSF|Airboss Of America Corp New Or|S|OTC|72715|166760||6043|12.03||-56.40|-94045|2020-11-13
20201113|ABST|Absolute Software Corporation|R|NNM|579535|299274||64483|8.99||93.65|280261|2020-11-13
20201113|ABT|Abbott Laboratories|A|NYSE|11849490|9924969||5402865|2.19||19.39|1924521|2020-11-13
20201113|ABTI|Alterola Biotech, Inc. Common|S|OTC|503|603||440|1.14||-16.58|-100|2020-11-13
20201113|ABTO|AB&T Financial Corporation (NC|S|OTC|30|30||3560|1.00||0.00|0|2020-11-13
20201113|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|263760|360553||55592|4.74||-26.85|-96793|2020-11-13
20201113|ABUS|Arbutus Biopharma Corporation|R|NNM|2185791|2655412||1493982|1.46||-17.69|-469621|2020-11-13
20201113|ABVC|American BriVision (Holding) C|S|OTC|15|0||2453|1.00||100.00|15|2020-11-13
20201113|ABZPF|Aboitiz Power Corp. Ordinary S|S|OTC|10|5||0|999.99||100.00|5|2020-11-13
20201113|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|100|100||0|999.99||0.00|0|2020-11-13
20201113|ABZT|Ablaze Technologies, Inc. Comm|S|OTC|81387|0||454893|1.00||100.00|81387|2020-11-13
20201113|AC|Associated Capital Group, Inc.|A|NYSE|56264|64311||8602|6.54||-12.51|-8047|2020-11-13
20201113|ACA|Arcosa, Inc. Common Stock|A|NYSE|600981|539148||280389|2.14||11.47|61833|2020-11-13
20201113|ACACU|Acies Acquisition Corp. Unit|R|SC|833|3647||183778|1.00||-77.16|-2814|2020-11-13
20201113|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|7997268|8838708||1018131|7.85||-9.52|-841440|2020-11-13
20201113|ACAI|Safeplus International Holding|S|OTC|1000|858||14885|1.00||16.55|142|2020-11-13
20201113|ACAM|Acamar Partners Acquisition Co|R|SC|305581|302173||145122|2.11||1.13|3408|2020-11-13
20201113|ACAMU|Acamar Partners Acquisition Co|R|SC|954|1276||9802|1.00||-25.24|-322|2020-11-13
20201113|ACAMW|Acamar Partners Acquisition Co|R|SC|21135|16666||56953|1.00||26.82|4469|2020-11-13
20201113|ACAN|Americann, Inc. Common Stock|S|OTC|9160|1582||52827|1.00||479.01|7578|2020-11-13
20201113|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|212|6||41|5.17||3433.33|206|2020-11-13
20201113|ACAZF|Acadian Timber Corporation Ord|S|OTC|36800|36478||4406|8.35||0.88|322|2020-11-13
20201113|ACB|Aurora Cannabis Inc. Common Sh|A|NYSE|41222906|23979219||107990609|1.00||71.91|17243687|2020-11-13
20201113|ACBI|Atlantic Capital Bancshares, I|R|NNM|285774|311696||70252|4.07||-8.32|-25922|2020-11-13
20201113|ACC|American Campus Communities, I|A|NYSE|4774252|5233145||1294043|3.69||-8.77|-458893|2020-11-13
20201113|ACCA|Acacia Diversified Holdings, I|S|OTC|6763|0||366588|1.00||100.00|6763|2020-11-13
20201113|ACCD|Accolade, Inc. Common Stock|R|NNM|2919315|2800071||222998|13.09||4.26|119244|2020-11-13
20201113|ACCMF|AAC CLYDE SPACE Common Stock|S|OTC|2650|2500||746|3.55||6.00|150|2020-11-13
20201113|ACCO|Acco Brands Corporation|A|NYSE|4085147|4978155||634778|6.44||-17.94|-893008|2020-11-13
20201113|ACCR|Access-Power & Co, Inc. Common|S|OTC|1856|20643||261207|1.00||-91.01|-18787|2020-11-13
20201113|ACCYY|Accor S A American Depositary|S|OTC|11365|102119||4061109|1.00||-88.87|-90754|2020-11-13
20201113|ACDSF|Ascendas Real Estate Investmen|S|OTC|3139355|262555||32920|95.36||1095.69|2876800|2020-11-13
20201113|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|8890630|10442169||429586|20.70||-14.86|-1551539|2020-11-13
20201113|ACEHF|Ace Hardware Indonesia Tbk Ord|S|OTC|300|300||0|999.99||0.00|0|2020-11-13
20201113|ACEJF|ACEA S.P.A. SHS (Italy)|S|OTC|191813|223239||18|999.99||-14.08|-31426|2020-11-13
20201113|ACEL|Accel Entertainment, Inc.|A|NYSE|2294315|2033984||298280|7.69||12.80|260331|2020-11-13
20201113|ACER|Acer Therapeutics Inc. Common|R|SC|347970|538053||49629|7.01||-35.33|-190083|2020-11-13
20201113|ACES|ALPS Clean Energy ETF|H|BZX|22808|70442||121500|1.00||-67.62|-47634|2020-11-13
20201113|ACET|Adicet Bio, Inc. Common Stock|R|NNM|119746|133553||42302|2.83||-10.34|-13807|2020-11-13
20201113|ACEV|ACE Convergence Acquisition Co|R|SC|300|0||46386|1.00||100.00|300|2020-11-13
20201113|ACEVU|ACE Convergence Acquisition Co|R|SC|581|533||1600|1.00||9.01|48|2020-11-13
20201113|ACEVW|ACE Convergence Acquisition Co|R|SC|27673|26113||984|28.12||5.97|1560|2020-11-13
20201113|ACEZ|Ariel Clean Energy, Inc. Commo|S|OTC|4666|0||76331|1.00||100.00|4666|2020-11-13
20201113|ACFL|AMC Financial Holdings, Inc. C|S|OTC|6|0||1|6.00||100.00|6|2020-11-13
20201113|ACFN|Acorn Energy, Inc.|S|OTC|3179|4478||21017|1.00||-29.01|-1299|2020-11-13
20201113|ACGBF|Agricultural Bank of China Ord|S|OTC|36382945|41424507||2011402|18.09||-12.17|-5041562|2020-11-13
20201113|ACGBY|Agricultural Bank of China Uns|S|OTC|14207|35895||19816|1.00||-60.42|-21688|2020-11-13
20201113|ACGL|Arch Capital Group Ltd. Common|R|NNM|3802022|2887396||1757554|2.16||31.68|914626|2020-11-13
20201113|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|12375|10547||9777|1.27||17.33|1828|2020-11-13
20201113|ACGLP|Arch Capital Group Ltd. Deposi|R|NNM|8945|11891||30454|1.00||-24.78|-2946|2020-11-13
20201113|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|12669|14250||240|52.79||-11.09|-1581|2020-11-13
20201113|ACGX|Alliance Creative Group, Inc.|S|OTC|6747|6773||2235|3.02||-0.38|-26|2020-11-13
20201113|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|338739|346991||0|999.99||-2.38|-8252|2020-11-13
20201113|ACH|Alum Corp of China Limited|A|NYSE|42642|37654||50027|1.00||13.25|4988|2020-11-13
20201113|ACHC|Acadia Healthcare Company, Inc|R|NNM|7659431|7655391||524144|14.61||0.05|4040|2020-11-13
20201113|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|10543|10856||4712|2.24||-2.88|-313|2020-11-13
20201113|ACHKF|ACHIKO AG NAMEN AKT Ordinary S|S|OTC|42750|52007||0|999.99||-17.80|-9257|2020-11-13
20201113|ACHV|Achieve Life Sciences, Inc. Co|R|SC|539692|569275||173947|3.10||-5.20|-29583|2020-11-13
20201113|ACI|Albertsons Companies, Inc.|A|NYSE|20127000|17712401||2706670|7.44||13.63|2414599|2020-11-13
20201113|ACIA|Acacia Communications, Inc. Co|R|NNM|3210799|4169680||616977|5.20||-23.00|-958881|2020-11-13
20201113|ACICU|Atlas Crest Investment Corp. U|A|NYSE|2485|103029||210865|1.00||-97.59|-100544|2020-11-13
20201113|ACIO|Aptus Collared Income Opportun|H|BZX|33590|38210||40848|1.00||-12.09|-4620|2020-11-13
20201113|ACITF|Asian Citrus Holdings Ltd Ordi|S|OTC|2|2||0|999.99||0.00|0|2020-11-13
20201113|ACIU|AC Immune SA Common Stock|R|NNM|1656242|1874693||479986|3.45||-11.65|-218451|2020-11-13
20201113|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|5665642|6338439||1011982|5.60||-10.61|-672797|2020-11-13
20201113|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|1918|874||1113|1.72||119.45|1044|2020-11-13
20201113|ACKDF|Auckland International Airport|S|OTC|194627|193612||329|591.57||0.52|1015|2020-11-13
20201113|ACKRF|American Creek Resources Ltd C|S|OTC|10184|19956||170045|1.00||-48.97|-9772|2020-11-13
20201113|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|303498|298760||351|864.67||1.59|4738|2020-11-13
20201113|ACLS|Axcelis Technologies, Inc. Com|R|NNM|627172|732893||271193|2.31||-14.43|-105721|2020-11-13
20201113|ACM|Aecom|A|NYSE|2736895|3375253||1727674|1.58||-18.91|-638358|2020-11-13
20201113|ACMC|American Church Mortgage Co Co|S|OTC|70|70||3469|1.00||0.00|0|2020-11-13
20201113|ACMDY|Atlas Consolidated Mining & De|S|OTC|260|260||0|999.99||0.00|0|2020-11-13
20201113|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|2178|1076||0|999.99||102.42|1102|2020-11-13
20201113|ACMR|ACM Research, Inc. Class A Com|R|NNM|1166840|1142211||301236|3.87||2.16|24629|2020-11-13
20201113|ACN|Accenture PLC|A|NYSE|5688424|5218798||1802802|3.16||9.00|469626|2020-11-13
20201113|ACNB|ACNB Corporation Common Stock|R|SC|54975|58674||16258|3.38||-6.30|-3699|2020-11-13
20201113|ACND|Ascendant Digital Acquisition|A|NYSE|56320|19101||22115|2.55||194.85|37219|2020-11-13
20201113|ACNDF|Ascendas India Trust Units (Si|S|OTC|90480|75800||44645|2.03||19.37|14680|2020-11-13
20201113|ACNDU|Ascendant Digital Acquisition|A|NYSE|239|314||4820|1.00||-23.89|-75|2020-11-13
20201113|ACNDWS|Ascendant Digital Acquisition|A|NYSE|22152|14680||6090|3.64||50.90|7472|2020-11-13
20201113|ACNE|Alice Cons Mines Inc Common St|S|OTC|355|364||1406|1.00||-2.47|-9|2020-11-13
20201113|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|43|43||0|999.99||0.00|0|2020-11-13
20201113|ACNNF|Auscann Group Hldgs Ltd Ordina|S|OTC|5264|2039||36378|1.00||158.17|3225|2020-11-13
20201113|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|2835838|2677653||5705|497.08||5.91|158185|2020-11-13
20201113|ACOPY|The A2 Milk Co Ltd Unsponsored|S|OTC|811|959||3797|1.00||-15.43|-148|2020-11-13
20201113|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|5416378|7238174||3791561|1.43||-25.17|-1821796|2020-11-13
20201113|ACP|Aberdeen Income Credit Strateg|A|NYSE|14824|45096||60374|1.00||-67.13|-30272|2020-11-13
20201113|ACPGF|ACACIA PHARMA GROUP PLC ORD GB|S|OTC|3311|5001||0|999.99||-33.79|-1690|2020-11-13
20201113|ACRDF|Acreage Holdings, Inc. Class D|S|OTC|249982|249769||237347|1.05||0.09|213|2020-11-13
20201113|ACRE|Ares Commercial Real Estate Co|A|NYSE|558570|586754||235036|2.38||-4.80|-28184|2020-11-13
20201113|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|1027450|933403||976|999.99||10.08|94047|2020-11-13
20201113|ACRHF|Acreage Holdings, Inc. Class E|S|OTC|581776|581327||403867|1.44||0.08|449|2020-11-13
20201113|ACRL|Atacama Resources Internationa|S|OTC|19294|28022||1169094|1.00||-31.15|-8728|2020-11-13
20201113|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|613189|682337||226128|2.71||-10.13|-69148|2020-11-13
20201113|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|7994321|7893722||1330929|6.01||1.27|100599|2020-11-13
20201113|ACSAF|Acs Actividades de Construccio|S|OTC|360972|367809||227|999.99||-1.86|-6837|2020-11-13
20201113|ACSAY|ACS Actividades De Construccio|S|OTC|33268|9740||1541034|1.00||241.56|23528|2020-11-13
20201113|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2020-11-13
20201113|ACSG|Xtrackers MSCI ACWI ex USA ESG|E|ARCA|875|1041||245|3.57||-15.95|-166|2020-11-13
20201113|ACSI|American Customer Satisfaction|H|BZX|4427|4418||86|51.48||0.20|9|2020-11-13
20201113|ACST|Acasti Pharma, Inc. Class A Co|R|SC|543536|457066||4087765|1.00||18.92|86470|2020-11-13
20201113|ACTCU|ArcLight Clean Transition Corp|R|SC|67|1236||42196|1.00||-94.58|-1169|2020-11-13
20201113|ACTG|Acacia Research Corporation (A|R|NNM|950803|1081091||231831|4.10||-12.05|-130288|2020-11-13
20201113|ACTV|LeaderShares Activist Leaders|E|ARCA|8023|32339||124596|1.00||-75.19|-24316|2020-11-13
20201113|ACTX|Advanced Container Technologie|S|OTC|876|145||2308|1.00||504.14|731|2020-11-13
20201113|ACU|Acme United Corporation|B|AMEX|3512|4656||10865|1.00||-24.57|-1144|2020-11-13
20201113|ACUIF|AcuityAds Hldgs Inc Ordinary S|S|OTC|105300|71035||232755|1.00||48.24|34265|2020-11-13
20201113|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|30287|11945||19410|1.56||153.55|18342|2020-11-13
20201113|ACUS|Acusphere, Inc. (NEW) Common S|S|OTC|305|505||3496|1.00||-39.60|-200|2020-11-13
20201113|ACV|AllianzGI Diversified Income &|A|NYSE|16077|12905||49163|1.00||24.58|3172|2020-11-13
20201113|ACVF|American Conservative Values E|E|ARCA|1060|0||3330|1.00||100.00|1060|2020-11-13
20201113|ACWF|iShares MSCI Global Multifacto|E|ARCA|3837|2089||9032|1.00||83.68|1748|2020-11-13
20201113|ACWI|iShares MSCI ACWI ETF|R|NNM|14266988|16360747||5629564|2.53||-12.80|-2093759|2020-11-13
20201113|ACWRF|Acceleware Ltd.  Common Shares|S|OTC|80|80||27|2.96||0.00|0|2020-11-13
20201113|ACWV|iShares MSCI Global Min Vol Fa|H|BZX|351386|95609||296797|1.18||267.52|255777|2020-11-13
20201113|ACWX|iShares MSCI ACWI ex US ETF|R|NNM|1569956|2313174||1342533|1.17||-32.13|-743218|2020-11-13
20201113|ACXIF|Acciona Sa Ordinary Shares|S|OTC|26425|28196||60|440.42||-6.28|-1771|2020-11-13
20201113|ACY|AeroCentury Corporation|B|AMEX|747|1803||27008|1.00||-58.57|-1056|2020-11-13
20201113|ADAP|Adaptimmune Therapeutics plc A|R|NNM|2966698|4574971||1249796|2.37||-35.15|-1608273|2020-11-13
20201113|ADBCF|ADBRI Limited Ordinary Shares|S|OTC|12336|12102||10|999.99||1.93|234|2020-11-13
20201113|ADBE|Adobe Inc. Common Stock|R|NNM|4850336|4643770||2629527|1.84||4.45|206566|2020-11-13
20201113|ADBKF|ADDIKO BK AG Common Shares  Au|S|OTC|440|440||0|999.99||0.00|0|2020-11-13
20201113|ADBRF|ALDEBARAN RES INC Ordinary Sha|S|OTC|15500|4473||7757|2.00||246.52|11027|2020-11-13
20201113|ADC|Agree Realty Corporation|A|NYSE|6541609|6322093||445320|14.69||3.47|219516|2020-11-13
20201113|ADCT|ADC Therapeutics SA|A|NYSE|1697311|1574912||142761|11.89||7.77|122399|2020-11-13
20201113|ADCUF|ADS CRUDE CARRIERS LTD Ordinar|S|OTC|30|30||8000|1.00||0.00|0|2020-11-13
20201113|ADDDF|adidas AG Ordinary Shares (Ger|S|OTC|715543|763620||706|999.99||-6.30|-48077|2020-11-13
20201113|ADDLF|ADDLIFE AB-B Ordinary Shares|S|OTC|1|1||0|999.99||0.00|0|2020-11-13
20201113|ADDXF|Addex Pharmaceuticals Ltd. Ord|S|OTC|488|352||0|999.99||38.64|136|2020-11-13
20201113|ADDYY|adidas AG Sponsored ADR (Germa|S|OTC|9363|11669||48159|1.00||-19.76|-2306|2020-11-13
20201113|ADERY|Aida Engineering Ltd ADR|S|OTC|3|3||0|999.99||0.00|0|2020-11-13
20201113|ADES|Advanced Emissions Solutions,|R|NNM|812343|845247||89680|9.06||-3.89|-32904|2020-11-13
20201113|ADEVF|ADEVINTA ASA Ordinary Shares (|S|OTC|3193449|2235332||102|999.99||42.86|958117|2020-11-13
20201113|ADFS|American Defense Systems, Inc|S|OTC|953|853||10999|1.00||11.72|100|2020-11-13
20201113|ADGS|ADGS Advisory, Inc. Common Sto|S|OTC|123|0||4786|1.00||100.00|123|2020-11-13
20201113|ADI|Analog Devices, Inc. Common St|R|NNM|26032355|24467866||3063040|8.50||6.39|1564489|2020-11-13
